thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
17,0,17,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,82.48588789999485,k,None,82.80243290006183,82.80287030001637,83.80141660000663,83.8014687000541,84.8148446000414,84.81489200005308,85.81447940005455,0.2994788000360131,None,,,,,,,2,0,2,0,17,0,17,0,864.2072391000111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.48588789999485,864.1932281999616,864.2072391000111,864.2072391000111,864.2072391000111,864.2072391000111,,,,,864.5095947999507,k,right,1,14,11,6,87,11,None,82.80243290006183,82.80287030001637,864.5101965999929,864.5238182999892,864.5238182999892,865.5331872999668,865.5331872999668,865.5086191999726,83.80141660000663,83.8014687000541,865.5260599999456,865.5331872999668,865.5331872999668,866.5220863999566,stimuli/box_coin_transparent.png,84.8148446000414,84.81489200005308,866.5222119999817,866.5379942000145,867.5382825999986,867.5217203999637,85.81447940005455,0.2994788000360131,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
18,0,18,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,85.81700010003988,k,None,86.34919990005437,86.34961290005594,89.86140809999779,89.86146299995016,90.87708410003688,90.87713190005161,92.89216459996533,0.5035583000862971,None,,,,,,,2,0,2,0,18,0,18,0,867.5382825999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.81700010003988,867.5243446000386,867.5382825999986,867.5382825999986,867.5382825999986,867.5382825999986,,,,,868.0563029999612,k,right,1,14,12,6,88,12,None,86.34919990005437,86.34961290005594,868.0569386000279,868.0711554000154,868.0711554000154,871.5927085999865,871.5927085999865,871.5686221999349,89.86140809999779,89.86146299995016,871.5858863999601,871.5927085999865,871.5927085999865,872.5843262999551,stimuli/box_coin_transparent.png,90.87708410003688,90.87713190005161,872.5844557000091,872.6001393999904,874.6160656999564,874.5994104000274,92.89216459996533,0.5035583000862971,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
19,0,19,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,92.89467780000996,k,['k'],93.97687570005655,93.97728230000939,94.97427979996428,94.97433160000946,95.98926840000786,95.98931580001954,97.50488030002452,1.0602976999944076,None,[0.3161076999967918],[0.1551816000137478],,,,,2,0,2,0,19,0,19,0,874.6160656999564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.89467780000996,874.6020260000369,874.6160656999564,874.6160656999564,874.6160656999564,874.6160656999564,,,,,875.6839837000007,k,right,0,14,12,6,89,12,['k'],93.97687570005655,93.97728230000939,875.6846086999867,875.6980060000205,875.6980060000205,876.7027856999775,876.7027856999775,876.6814888999797,94.97427979996428,94.97433160000946,876.6957743000239,876.7027856999775,876.7027856999775,877.6965059000067,stimuli/box_empty_transparent.png,95.98926840000786,95.98931580001954,877.6966326999245,877.7125072999625,879.2290296999272,879.2121305000037,97.50488030002452,1.0602976999944076,None,,,,,,,,[0.3161076999967918],[0.1551816000137478],,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
20,0,20,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,97.50727239996195,j,None,97.98992590000853,97.99043210002128,100.00334779999685,100.00340339995455,101.01871820003726,101.01876969996374,103.03384229994845,0.4549362000543624,None,,,,,,,2,0,2,0,20,0,20,0,879.2290296999272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.50727239996195,879.2146125999279,879.2290296999272,879.2290296999272,879.2290296999272,879.2290296999272,,,,,879.6970870000077,j,right,0,14,12,6,89,12,None,97.98992590000853,97.99043210002128,879.697761700023,879.7117228999268,879.7117228999268,881.7317982999375,881.7317982999375,881.7105592000298,100.00334779999685,100.00340339995455,881.7247027999256,881.7317982999375,881.7317982999375,882.7259606999578,stimuli/box_empty_transparent.png,101.01871820003726,101.01876969996374,882.7260902000125,882.7422967000166,884.7573889000341,884.7410911000334,103.03384229994845,0.4549362000543624,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
21,0,21,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,103.03623079997487,k,None,103.3522299999604,103.35267649998423,106.3651278000325,106.36519090004731,107.38033790001646,107.38038600003347,108.89608890004456,0.29635060008149594,None,,,,,,,2,0,2,0,21,0,21,0,884.7573889000341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.03623079997487,884.7435695999302,884.7573889000341,884.7573889000341,884.7573889000341,884.7573889000341,,,,,885.0593924999703,k,right,1,14,13,6,90,13,None,103.3522299999604,103.35267649998423,885.0600038999692,885.0739437999437,885.0739437999437,888.0963799000019,888.0963799000019,888.0723296999931,106.3651278000325,106.36519090004731,888.0894073999953,888.0963799000019,888.0963799000019,889.0875811999431,stimuli/box_coin_transparent.png,107.38033790001646,107.38038600003347,889.0877124000108,889.1036997999763,890.6195845999755,890.6033345999895,108.89608890004456,0.29635060008149594,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
22,0,22,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,108.8984740000451,k,None,109.2809760000091,109.28138509998098,110.79503100004513,110.79508519999217,111.80988099996466,111.80992889998015,113.82548800006043,0.36210209992714226,None,,,,,,,2,0,2,0,22,0,22,0,890.6195845999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.8984740000451,890.6058158000233,890.6195845999755,890.6195845999755,890.6195845999755,890.6195845999755,,,,,890.9881378000136,k,right,1,14,14,6,91,14,None,109.2809760000091,109.28138509998098,890.988711199956,891.0024819999235,891.0024819999235,892.5271510999883,892.5271510999883,892.5022484000074,110.79503100004513,110.79508519999217,892.5194673000369,892.5271510999883,892.5271510999883,893.517122899997,stimuli/box_coin_transparent.png,111.80988099996466,111.80992889998015,893.5172487000236,893.533361800015,895.5486328999978,895.5327360000229,113.82548800006043,0.36210209992714226,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
23,0,23,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,113.82786469999701,k,None,114.27681319997646,114.27725329995155,115.7911045999499,115.79115960001945,116.80624519998673,116.8062960000243,118.32201640005223,0.41771159996278584,None,,,,,,,2,0,2,0,23,0,23,0,895.5486328999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.82786469999701,895.5352108000079,895.5486328999978,895.5486328999978,895.5486328999978,895.5486328999978,,,,,895.9839764999924,k,left,1,7,0,7,91,14,None,114.27681319997646,114.27725329995155,895.9845816999441,895.9984111000085,895.9984111000085,897.520039999974,897.520039999974,897.4983116999501,115.7911045999499,115.79115960001945,897.5123723000288,897.520039999974,897.520039999974,898.5134866000153,stimuli/box_empty_transparent.png,116.80624519998673,116.8062960000243,898.513617199962,898.5296155000106,900.0453984999331,900.0292631000048,118.32201640005223,0.41771159996278584,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
24,0,24,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,118.32439700001851,k,None,118.75661749998108,118.75701780000236,120.7707857999485,120.7708399000112,121.78516970004421,121.78521770006046,123.28462749999017,0.40172070008702576,None,,,,,,,2,0,2,0,24,0,24,0,900.0453984999331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.32439700001851,900.0317372999853,900.0453984999331,900.0453984999331,900.0453984999331,900.0453984999331,,,,,900.4637796999887,k,left,1,7,0,7,91,14,None,118.75661749998108,118.75701780000236,900.4643439999782,900.4783564999234,900.4783564999234,902.4990989000071,902.4990989000071,902.4779950999655,120.7707857999485,120.7708399000112,902.4917897999985,902.4990989000071,902.4990989000071,903.492410399951,stimuli/box_empty_transparent.png,121.78516970004421,121.78521770006046,903.4925379999913,903.5083350000205,905.007945899968,904.9918866000371,123.28462749999017,0.40172070008702576,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
25,0,25,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,123.28608760004863,j,None,123.66903220000677,123.66951579996385,124.68371010001283,124.68376329995226,125.69896119995974,125.69904560002033,129.213328700047,0.3557835998944938,None,,,,,,,2,0,2,0,25,0,25,0,905.007945899968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.28608760004863,904.993405599962,905.007945899968,905.007945899968,905.007945899968,905.007945899968,,,,,905.3761368999258,j,left,1,7,1,7,92,15,None,123.66903220000677,123.66951579996385,905.3768454999663,905.3911836999469,905.3911836999469,906.4156090000179,906.4156090000179,906.3909225999378,124.68371010001283,124.68376329995226,906.4082366999937,906.4156090000179,906.4156090000179,907.4061966999434,stimuli/box_coin_transparent.png,125.69896119995974,125.69904560002033,907.4063697999809,907.4221110999351,910.936650199932,910.9205464000115,129.213328700047,0.3557835998944938,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
26,0,26,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,129.21581429999787,k,None,129.68135359999724,129.6817576000467,130.1796095999889,130.17966579995118,131.19471680000424,131.1947661000304,134.70847489999142,0.4392271999968216,None,,,,,,,2,0,2,0,26,0,26,0,910.936650199932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.21581429999787,910.9231572999852,910.936650199932,910.936650199932,910.936650199932,910.936650199932,,,,,911.3885090999538,k,left,1,7,1,7,92,15,None,129.68135359999724,129.6817576000467,911.3890834000194,911.4035138000036,911.4035138000036,911.9082410000265,911.9082410000265,911.8868169999914,130.1796095999889,130.17966579995118,911.9009136999957,911.9082410000265,911.9082410000265,912.9019590999233,stimuli/box_empty_transparent.png,131.19471680000424,131.1947661000304,912.9020870999666,912.9178560000146,916.4320241999812,916.415721999947,134.70847489999142,0.4392271999968216,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
27,0,27,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,134.71094570006244,j,['j'],135.66001069999766,135.66050640004687,137.15772020001896,137.15777239995077,138.17250780004542,138.17255719995592,139.17205179994926,0.9199547000462189,None,[0.33335229998920113],[0.10435879998840392],,,,,2,0,2,0,27,0,27,0,916.4320241999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.71094570006244,916.4182902999455,916.4320241999812,916.4320241999812,916.4320241999812,916.4320241999812,,,,,917.3671219999669,j,left,1,7,2,7,93,16,['j'],135.66001069999766,135.66050640004687,917.3678369999398,917.38153959997,917.38153959997,918.8892064000247,918.8892064000247,918.8649296000367,137.15772020001896,137.15777239995077,918.8821271000197,918.8892064000247,918.8892064000247,919.8797459999332,stimuli/box_coin_transparent.png,138.17250780004542,138.17255719995592,919.8798736999743,919.8955033000093,920.8953867999371,920.8792981000151,139.17205179994926,0.9199547000462189,None,,,,,,,,[0.33335229998920113],[0.10435879998840392],,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
28,0,28,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,139.17504160001408,j,None,139.5735611000564,139.57405189995188,140.57131519995164,140.5713717000326,141.5861757999519,141.58622369996738,145.10016799997538,0.3683772999793291,None,,,,,,,2,0,2,0,28,0,28,0,920.8953867999371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.17504160001408,920.8823848000029,920.8953867999371,920.8953867999371,920.8953867999371,920.8953867999371,,,,,921.2807259999681,j,left,1,7,3,7,94,17,None,139.5735611000564,139.57405189995188,921.281383399968,921.2951635000063,921.2951635000063,922.3030226000119,922.3030226000119,922.2785206999397,140.57131519995164,140.5713717000326,922.2958439999493,922.3030226000119,922.3030226000119,923.2934187999927,stimuli/box_coin_transparent.png,141.5861757999519,141.58622369996738,923.2935438000131,923.3094914000249,926.8240266999928,926.8074190999614,145.10016799997538,0.3683772999793291,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
29,0,29,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,145.1025541999843,j,None,145.4847252999898,145.4851635999512,147.49877990002278,147.49883589998353,148.5140051000053,148.51405230001546,149.51377530000173,0.3572799999965355,None,,,,,,,2,0,2,0,29,0,29,0,926.8240266999928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.1025541999843,926.8098939999472,926.8240266999928,926.8240266999928,926.8240266999928,926.8240266999928,,,,,927.1918890000088,j,left,1,7,4,7,95,18,None,145.4847252999898,145.4851635999512,927.1924910999369,927.206821299973,927.206821299973,929.2304021000164,929.2304021000164,929.2059980999911,147.49877990002278,147.49883589998353,929.2232829999411,929.2304021000164,929.2304021000164,930.2212474999251,stimuli/box_coin_transparent.png,148.5140051000053,148.51405230001546,930.2213725999463,930.2374011999927,931.2374051000224,931.2209928999655,149.51377530000173,0.3572799999965355,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
30,0,30,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,149.5162858000258,j,None,150.04837480001152,150.0488667000318,151.04656849999446,151.04662519996054,152.061235900037,152.06128210003953,153.06081459997222,0.5037475000135601,None,,,,,,,2,0,2,0,30,0,30,0,931.2374051000224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5162858000258,931.22362840001,931.2374051000224,931.2374051000224,931.2374051000224,931.2374051000224,,,,,931.7555372000206,j,left,0,7,4,7,96,18,None,150.04837480001152,150.0488667000318,931.7561966000358,931.7700638999231,931.7700638999231,932.7747148999479,932.7747148999479,932.7537775000092,151.04656849999446,151.04662519996054,932.7676159000257,932.7747148999479,932.7747148999479,933.7684776999522,stimuli/box_empty_transparent.png,152.061235900037,152.06128210003953,933.7686034999788,933.7844289999921,934.7842986999312,934.7680596000282,153.06081459997222,0.5037475000135601,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
31,0,31,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,153.06337570003234,k,None,153.42888769996352,153.4293658999959,156.44210850005038,156.4421643000096,157.45693350001238,157.45698090002406,159.9721860999707,0.34115469991229475,None,,,,,,,2,0,2,0,31,0,31,0,934.7842986999312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.06337570003234,934.7707182000158,934.7842986999312,934.7842986999312,934.7842986999312,934.7842986999312,,,,,935.13604449993,k,left,0,7,4,7,96,18,None,153.42888769996352,153.4293658999959,935.1366972000105,935.1506823999807,935.1506823999807,938.1712283999659,938.1712283999659,938.1493110000156,156.44210850005038,156.4421643000096,938.1639433000237,938.1712283999659,938.1712283999659,939.1641753999284,stimuli/box_empty_transparent.png,157.45693350001238,157.45698090002406,939.1643017999595,939.1801472000079,941.6955575000029,941.6794327999232,159.9721860999707,0.34115469991229475,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
32,0,32,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,159.97457429999486,k,None,160.39023430005182,160.3906536999857,161.40434100001585,161.40439579996746,162.42010160000063,162.42014950001612,163.435700800037,0.395509900059551,None,,,,,,,2,0,2,0,32,0,32,0,941.6955575000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.97457429999486,941.6819150999654,941.6955575000029,941.6955575000029,941.6955575000029,941.6955575000029,,,,,942.0973960999399,k,left,0,7,4,7,96,18,None,160.39023430005182,160.3906536999857,942.0979787999531,942.1120061000111,942.1120061000111,943.1335224999348,943.1335224999348,943.1115585999796,161.40434100001585,161.40439579996746,943.1259676000336,943.1335224999348,943.1335224999348,944.1273441000376,stimuli/box_empty_transparent.png,162.42010160000063,162.42014950001612,944.1274705999531,944.1431634000037,945.1591607999289,945.1429508000147,163.435700800037,0.395509900059551,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
33,0,33,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,163.4381129000103,j,None,163.8205393999815,163.8210128999781,165.834475700045,165.8345321000088,166.8502871999517,166.85033469996415,168.36537909996696,0.35617390007246286,None,,,,,,,2,0,2,0,33,0,33,0,945.1591607999289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.4381129000103,945.1454538999824,945.1591607999289,945.1591607999289,945.1591607999289,945.1591607999289,,,,,945.5276628999272,j,left,1,7,5,7,97,19,None,163.8205393999815,163.8210128999781,945.5283413999714,945.542730599991,945.542730599991,947.5665606999537,947.5665606999537,947.5416820999235,165.834475700045,165.8345321000088,947.5592061999487,947.5665606999537,947.5665606999537,948.5575292999856,stimuli/box_coin_transparent.png,166.8502871999517,166.85033469996415,948.5576590999262,948.5731619999278,950.0887691000244,950.0726259000367,168.36537909996696,0.35617390007246286,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
34,0,34,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,168.367895900039,j,None,169.15035250002984,169.15085360000376,172.1628632999491,172.1629210000392,173.17776560003404,173.177813300048,175.69333469995763,0.7620504000224173,None,,,,,,,2,0,2,0,34,0,34,0,950.0887691000244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.367895900039,950.0752389000263,950.0887691000244,950.0887691000244,950.0887691000244,950.0887691000244,,,,,950.8575143000344,j,left,0,7,5,7,98,19,None,169.15035250002984,169.15085360000376,950.8581837000092,950.8715029000305,950.8715029000305,953.8914495999925,953.8914495999925,953.8700414999621,172.1628632999491,172.1629210000392,953.8841579,953.8914495999925,953.8914495999925,954.8850065999432,stimuli/box_empty_transparent.png,173.17776560003404,173.177813300048,954.8851332999766,954.9011411999818,957.4164264999563,957.4005802000174,175.69333469995763,0.7620504000224173,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
35,0,35,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,175.69580300000962,k,None,176.0114775999682,176.01187409996055,177.52554309996776,177.52559820003808,178.5404079,178.5404563000193,179.55608520004898,0.29543469997588545,None,,,,,,,2,0,2,0,35,0,35,0,957.4164264999563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.69580300000962,957.4031465000007,957.4164264999563,957.4164264999563,957.4164264999563,957.4164264999563,,,,,957.7186378999613,k,left,0,7,5,7,98,19,None,176.0114775999682,176.01187409996055,957.7192003999371,957.7328187000239,957.7328187000239,959.2548043000279,959.2548043000279,959.232749799965,177.52554309996776,177.52559820003808,959.2471261000028,959.2548043000279,959.2548043000279,960.247648300021,stimuli/box_empty_transparent.png,178.5404079,178.5404563000193,960.2477772999555,960.2637648999225,961.2797796999803,961.2633317,179.55608520004898,0.29543469997588545,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
36,0,36,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,179.55845849995967,j,None,179.92485309997573,179.92531469999813,181.43883680005092,181.43889190000482,182.45386200002395,182.45391120004933,185.9684586999938,0.34671039995737374,None,,,,,,,2,0,2,0,36,0,36,0,961.2797796999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.55845849995967,961.2657991999295,961.2797796999803,961.2797796999803,961.2797796999803,961.2797796999803,,,,,961.6320137999719,j,left,0,7,5,7,99,19,None,179.92485309997573,179.92531469999813,961.6326423999853,961.6464295999613,961.6464295999613,963.1673451999668,963.1673451999668,963.1460451999446,181.43883680005092,181.43889190000482,963.1600989999715,963.1673451999668,963.1673451999668,964.1611045999452,stimuli/box_empty_transparent.png,182.45386200002395,182.45391120004933,964.1612323999871,964.1772393999854,967.6914570999797,967.6757039999356,185.9684586999938,0.34671039995737374,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
37,0,37,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,185.970929000061,k,None,186.26963730005082,186.2700380999595,188.26642440003343,188.266478799982,189.2823535000207,189.28240260004532,190.28135109995492,0.26933589996770024,None,,,,,,,2,0,2,0,37,0,37,0,967.6914570999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.970929000061,967.6782708999235,967.6914570999797,967.6914570999797,967.6914570999797,967.6914570999797,,,,,967.9768001999473,k,left,0,7,5,7,99,19,None,186.26963730005082,186.2700380999595,967.977363999933,967.9902629000135,967.9902629000135,969.9945250999881,969.9945250999881,969.9736421999987,188.26642440003343,188.266478799982,969.9874214000301,969.9945250999881,969.9945250999881,970.9895949999336,stimuli/box_empty_transparent.png,189.2823535000207,189.28240260004532,970.9897253999952,971.0053485999815,972.0047019999474,971.9885985000292,190.28135109995492,0.26933589996770024,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
38,0,38,,,,,,,space,10.257397899986245,None,5,0.634347700048238,None,190.28385859995615,j,None,190.66615499998443,190.6666103999596,191.68080019997433,191.68085610005073,192.69553490006365,192.695583099965,194.1952569000423,0.35984040005132556,None,,,,,,,2,0,2,0,38,0,38,0,972.0047019999474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.28385859995615,971.9912001999328,972.0047019999474,972.0047019999474,972.0047019999474,972.0047019999474,,,,,972.3733184000012,j,left,1,7,6,7,100,20,None,190.66615499998443,190.6666103999596,972.3739376999438,972.3879824000178,972.3879824000178,973.4127169999992,973.4127169999992,973.3880080999807,191.68080019997433,191.68085610005073,973.405458800029,973.4127169999992,973.4127169999992,974.4027771999827,stimuli/box_coin_transparent.png,192.69553490006365,192.695583099965,974.4029034000123,974.4189466999378,975.9181365999393,975.9025036999956,194.1952569000423,0.35984040005132556,None,,,,,,,,,,,,826422,right,yes,None,2025-05-07_09h42.27.900,RL_out-of-scanner,2024.2.4,60.113422014537086,2025-05-07 09h42.37.623452 -0700,
