thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
27,0,27,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,135.50953189993743,k,['k'],136.6909795999527,136.69137729995418,138.2049168999074,138.20495119993575,139.22046879993286,139.22051539993845,140.22045839997008,1.1639033999526873,None,[0.5996917999582365],[0.1312379000009969],,,,,2,0,2,0,27,0,27,0,986.938593400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.50953189993743,986.9248615999823,986.938593400002,986.938593400002,986.938593400002,986.938593400002,988.106061199971,k,left,1,7,2,5,70,10,['k'],136.6909795999527,136.69137729995418,988.1066920000012,988.1209937000531,988.1209937000531,989.636701099982,989.636701099982,989.6201442999882,138.2049168999074,138.20495119993575,989.6284940000041,989.636701099982,989.636701099982,990.6356960000121,stimuli/box_empty_transparent.png,139.22046879993286,139.22051539993845,990.635820400028,990.6518194999662,991.6518895000336,991.6356763999793,140.22045839997008,1.1639033999526873,None,[0.5996917999582365],[0.1312379000009969],,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
28,0,28,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,140.2229856000049,k,None,140.6716863999609,140.67208259995095,141.6697088999208,141.66976489999797,142.68466209992766,142.6847103999462,146.19844379997812,0.43224220001138747,None,,,,,,,2,0,2,0,28,0,28,0,991.6518895000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.2229856000049,991.6383154000505,991.6518895000336,991.6518895000336,991.6518895000336,991.6518895000336,992.0868368000374,k,left,1,7,2,5,70,10,None,140.6716863999609,140.67208259995095,992.0873966999934,992.1012247000472,992.1012247000472,993.1054811999784,993.1054811999784,993.0849096000311,141.6697088999208,141.66976489999797,993.0986630999832,993.1054811999784,993.1054811999784,994.0998916000244,stimuli/box_empty_transparent.png,142.68466209992766,142.6847103999462,994.1000199999544,994.1157797000487,997.6300373999984,997.6136829000316,146.19844379997812,0.43224220001138747,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
29,0,29,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,146.20100799994543,j,None,146.98346829996444,146.98391889990307,148.99678439996205,148.9968403999228,150.01192690001335,150.01197439990938,151.0118286999641,0.762568200007081,None,,,,,,,2,0,2,0,29,0,29,0,997.6300373999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.20100799994543,997.616339900007,997.6300373999984,997.6300373999984,997.6300373999984,997.6300373999984,998.3986209000577,j,left,0,7,2,5,71,10,None,146.98346829996444,146.98391889990307,998.399235299963,998.4128991000471,998.4128991000471,1000.4325003000558,1000.4325003000558,1000.4119930000161,148.99678439996205,148.9968403999228,1000.4258427000022,1000.4325003000558,1000.4325003000558,1001.4271567999967,stimuli/box_empty_transparent.png,150.01192690001335,150.01197439990938,1001.4272831000271,1001.4432062999695,1002.4430649000569,1002.4270641999901,151.0118286999641,0.762568200007081,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
30,0,30,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,151.0144488000078,k,None,152.16261989995837,152.16305299999658,153.16048769990448,153.16054479999002,154.17565499991179,154.17570319992956,155.17495189991314,1.1294725000625476,None,,,,,,,2,0,2,0,30,0,30,0,1002.4430649000569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0144488000078,1002.429787800007,1002.4430649000569,1002.4430649000569,1002.4430649000569,1002.4430649000569,1003.5777611999656,k,left,0,7,2,5,71,10,None,152.16261989995837,152.16305299999658,1003.5783761999919,1003.5921404000255,1003.5921404000255,1004.5962544000358,1004.5962544000358,1004.5756817999645,153.16048769990448,153.16054479999002,1004.5894589999807,1004.5962544000358,1004.5962544000358,1005.5908624999574,stimuli/box_empty_transparent.png,154.17565499991179,154.17570319992956,1005.5910131000564,1005.6068718999741,1006.6064123999677,1006.5901834000251,155.17495189991314,1.1294725000625476,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
31,0,31,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,155.1774647999555,j,None,155.5597659999039,155.56021739996504,158.57246279995888,158.5725185999181,159.58775880001485,159.5878103999421,162.10256469994783,0.359875800088048,None,,,,,,,2,0,2,0,31,0,31,0,1006.6064123999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.1774647999555,1006.592804099957,1006.6064123999677,1006.6064123999677,1006.6064123999677,1006.6064123999677,1006.9749141999637,j,left,0,7,2,5,72,10,None,155.5597659999039,155.56021739996504,1006.9755350000341,1006.9897808000096,1006.9897808000096,1010.0095756999799,1010.0095756999799,1009.9876721000182,158.57246279995888,158.5725185999181,1010.0022221999825,1010.0095756999799,1010.0095756999799,1011.0029865999823,stimuli/box_empty_transparent.png,159.58775880001485,159.5878103999421,1011.0031204999541,1011.0189536000253,1013.533978899999,1013.5177999999723,162.10256469994783,0.359875800088048,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
32,0,32,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,162.10506809991784,k,None,162.47117299993988,162.47157509997487,163.48526769992895,163.48532510001678,164.5006609999109,164.50071479997132,165.50003529991955,0.34345149993896484,None,,,,,,,2,0,2,0,32,0,32,0,1013.533978899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.10506809991784,1013.5203966999543,1013.533978899999,1013.533978899999,1013.533978899999,1013.533978899999,1013.8863237000187,k,left,0,7,2,5,72,10,None,162.47117299993988,162.47157509997487,1013.8869293999742,1013.9008089999552,1013.9008089999552,1014.922088100051,1014.922088100051,1014.9004773999914,163.48526769992895,163.48532510001678,1014.9153469000594,1014.922088100051,1014.922088100051,1015.9158906000084,stimuli/box_empty_transparent.png,164.5006609999109,164.50071479997132,1015.9160247999826,1015.931988700002,1016.9316440000548,1016.9152710000635,165.50003529991955,0.34345149993896484,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
33,0,33,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,165.50275220000185,None,None,167.01540319994092,167.01550869992934,169.0309482999146,169.03100169997197,170.04613819997758,170.04619179992005,171.5621141999727,,,,,,,,,2,0,2,0,33,0,33,0,1016.9316440000548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.50275220000185,1016.9180850999546,1016.9316440000548,1016.9316440000548,1016.9316440000548,1016.9316440000548,1018.4305758999544,None,left,0,7,2,5,72,10,None,167.01540319994092,167.01550869992934,1018.4308176000486,1018.4469221999752,1018.4469221999752,1020.4679656000226,1020.4679656000226,1020.4461582999793,169.0309482999146,169.03100169997197,1020.4611454000114,1020.4679656000226,1020.4679656000226,1021.4613668000675,no selection made,170.04613819997758,170.04619179992005,1021.461498300021,1021.4773622999783,1022.9933113000006,1022.9773455999675,171.5621141999727,,,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
34,0,34,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,171.56464489991777,j,None,171.9134875999298,171.91397439991124,174.92627519997768,174.92633149994072,175.94158370001242,175.9416385999648,178.45637479994912,0.32766690000426024,None,,,,,,,2,0,2,0,34,0,34,0,1022.9933113000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.56464489991777,1022.9799797000014,1022.9933113000006,1022.9933113000006,1022.9933113000006,1022.9933113000006,1023.3286310000694,j,left,1,7,3,5,73,11,None,171.9134875999298,171.91397439991124,1023.3292925999849,1023.3431665000389,1023.3431665000389,1026.3664082000614,1026.3664082000614,1026.3414843000355,174.92627519997768,174.92633149994072,1026.3595955999917,1026.3664082000614,1026.3664082000614,1027.356815600011,stimuli/box_coin_transparent.png,175.94158370001242,175.9416385999648,1027.3569483999745,1027.3726158000645,1029.8878753999597,1029.8716089999652,178.45637479994912,0.32766690000426024,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
35,0,35,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,178.45879920001607,k,None,178.85748849995434,178.8579088000115,180.3554751999909,180.35553069994785,181.37033919990063,181.3703917999519,182.37036249996163,0.38160800002515316,None,,,,,,,2,0,2,0,35,0,35,0,1029.8878753999597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.45879920001607,1029.8741381000145,1029.8878753999597,1029.8878753999597,1029.8878753999597,1029.8878753999597,1030.2726434000651,k,left,1,7,3,5,73,11,None,178.85748849995434,178.8579088000115,1030.2732243000646,1030.2873485000455,1030.2873485000455,1031.7917145999963,1031.7917145999963,1031.7706786000053,180.3554751999909,180.35553069994785,1031.7844533000025,1031.7917145999963,1031.7917145999963,1032.785567199986,stimuli/box_empty_transparent.png,181.37033919990063,181.3703917999519,1032.7857011999586,1032.8016683000023,1033.8015326000168,1033.7855963999755,182.37036249996163,0.38160800002515316,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
36,0,36,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,182.37278589990456,j,None,183.6041075999383,183.60455449996516,185.10166679997928,185.10172269993927,186.11701839999296,186.1170672000153,189.63086179993115,1.211525100050494,None,,,,,,,2,0,2,0,36,0,36,0,1033.8015326000168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.37278589990456,1033.7881176999654,1033.8015326000168,1033.8015326000168,1033.8015326000168,1033.8015326000168,1035.0192601000308,j,left,1,7,4,5,74,12,None,183.6041075999383,183.60455449996516,1035.0198702000198,1035.033607899968,1035.033607899968,1036.5409859000356,1036.5409859000356,1036.5168699999922,185.10166679997928,185.10172269993927,1036.534183300042,1036.5409859000356,1036.5409859000356,1037.5322490999824,stimuli/box_coin_transparent.png,186.11701839999296,186.1170672000153,1037.5323775000288,1037.5479732000385,1041.0623054999742,1041.0460960000637,189.63086179993115,1.211525100050494,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
37,0,37,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,189.63335469993763,k,None,189.99926059995778,189.9997026999481,192.01297009992413,192.0130271000089,193.02790270000696,193.02795219991822,194.0274802999338,0.34767209994606674,None,,,,,,,2,0,2,0,37,0,37,0,1041.0623054999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.63335469993763,1041.0486911000335,1041.0623054999742,1041.0623054999742,1041.0623054999742,1041.0623054999742,1041.4143252999638,k,left,1,7,4,5,74,12,None,189.99926059995778,189.9997026999481,1041.4150188000058,1041.4284809000674,1041.4284809000674,1043.448697899992,1043.448697899992,1043.4281678000116,192.01297009992413,192.0130271000089,1043.4418760999688,1043.448697899992,1043.448697899992,1044.4431337999995,stimuli/box_empty_transparent.png,193.02790270000696,193.02795219991822,1044.4432633000542,1044.4589926000335,1045.4587712999783,1045.4427154999576,194.0274802999338,0.34767209994606674,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
38,0,38,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,194.02993740001693,j,None,194.52863209997304,194.52908709994517,195.52645829995163,195.52651339990553,196.54210929991677,196.54215689992998,198.05752949998714,0.47967999998945743,None,,,,,,,2,0,2,0,38,0,38,0,1045.4587712999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.02993740001693,1045.4452703999705,1045.4587712999783,1045.4587712999783,1045.4587712999783,1045.4587712999783,1045.9437837000587,j,left,0,7,4,5,75,12,None,194.52863209997304,194.52908709994517,1045.9444047000143,1045.9583891999791,1045.9583891999791,1046.9632670999854,1046.9632670999854,1046.9416682000156,195.52645829995163,195.52651339990553,1046.956363400037,1046.9632670999854,1046.9632670999854,1047.9573402000242,stimuli/box_empty_transparent.png,196.54210929991677,196.54215689992998,1047.9574662000523,1047.9731629000162,1049.4890361000434,1049.4727622999926,198.05752949998714,0.47967999998945743,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
39,0,39,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,198.05998999997973,k,None,198.84202749992255,198.84242030000314,199.8398692999035,199.83992519997992,200.85489760001656,200.85495029995218,201.85458609997295,0.762461100006476,None,,,,,,,2,0,2,0,39,0,39,0,1049.4890361000434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.05998999997973,1049.4753214000375,1049.4890361000434,1049.4890361000434,1049.4890361000434,1049.4890361000434,1050.257179200009,k,left,0,7,4,5,75,12,None,198.84202749992255,198.84242030000314,1050.2577348000486,1050.2714154000278,1050.2714154000278,1051.275425800064,1051.275425800064,1051.2550707000191,199.8398692999035,199.83992519997992,1051.2688155000214,1051.275425800064,1051.275425800064,1052.2701293000137,stimuli/box_empty_transparent.png,200.85489760001656,200.85495029995218,1052.2702590999543,1052.2865416999557,1053.285979599983,1053.2698225000058,201.85458609997295,0.762461100006476,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
40,0,40,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,201.8570422999328,j,None,203.12184709997382,203.12230289995205,204.63621649995912,204.63627329992596,205.6514182999963,205.6514694999205,206.6673676999053,1.2395614000270143,None,,,,,,,2,0,2,0,40,0,40,0,1053.285979599983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.8570422999328,1053.27237099997,1053.285979599983,1053.285979599983,1053.285979599983,1053.285979599983,1054.5369955000351,j,left,1,7,5,5,76,13,None,203.12184709997382,203.12230289995205,1054.5376202000189,1054.551753100066,1054.551753100066,1056.0689448000048,1056.0689448000048,1056.0514170000679,204.63621649995912,204.63627329992596,1056.0633916999795,1056.0689448000048,1056.0689448000048,1057.066649299988,stimuli/box_coin_transparent.png,205.6514182999963,205.6514694999205,1057.0667803000542,1057.0827807000023,1058.0986816000077,1058.0826004000264,206.6673676999053,1.2395614000270143,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
41,0,41,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,206.67057660000864,None,None,208.18259779992513,208.18271009996533,209.18235039990395,209.18240729998797,210.19781969999894,210.19787499995437,213.21184179990087,,,,,,,,,2,0,2,0,41,0,41,0,1058.0986816000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.67057660000864,1058.085912599985,1058.0986816000077,1058.0986816000077,1058.0986816000077,1058.0986816000077,1059.5977742999676,None,left,1,7,5,5,76,13,None,208.18259779992513,208.18271009996533,1059.5980188999674,1059.6141437000479,1059.6141437000479,1060.6187652999652,1060.6187652999652,1060.597551600018,209.18235039990395,209.18240729998797,1060.6116230000625,1060.6187652999652,1060.6187652999652,1061.6130507999915,no selection made,210.19781969999894,210.19787499995437,1061.61318080005,1061.6289007999585,1064.6432420999627,1064.6270819999627,213.21184179990087,,,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
42,0,42,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,213.21434539998882,j,None,213.58037529990543,213.5808221999323,215.5936600000132,215.59371699998155,216.60895499994513,216.60906659998,220.12271199992392,0.3445882999803871,None,,,,,,,2,0,2,0,42,0,42,0,1064.6432420999627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.21434539998882,1064.6296755000367,1064.6432420999627,1064.6432420999627,1064.6432420999627,1064.6432420999627,1064.9955160000245,j,left,1,7,6,5,77,14,None,213.58037529990543,213.5808221999323,1064.9961391999968,1065.0097269999678,1065.0097269999678,1067.0329821999767,1067.0329821999767,1067.0088617000147,215.5936600000132,215.59371699998155,1067.026039099961,1067.0329821999767,1067.0329821999767,1068.024166600022,stimuli/box_coin_transparent.png,216.60895499994513,216.60906659998,1068.024382100033,1068.0402706000605,1071.5543252999778,1071.5379632999538,220.12271199992392,0.3445882999803871,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
43,0,43,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,220.12457200000063,k,None,220.49024139996618,220.49051529995631,221.48846609995235,221.4885016999906,222.50407469994389,222.50411179999355,224.51941359997727,0.3428455999819562,None,,,,,,,2,0,2,0,43,0,43,0,1071.5543252999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.12457200000063,1071.5398858000408,1071.5543252999778,1071.5543252999778,1071.5543252999778,1071.5543252999778,1071.905439800059,k,left,1,7,6,5,77,14,None,220.49024139996618,220.49051529995631,1071.9058131999918,1071.9206991000683,1071.9206991000683,1072.9206730999867,1072.9206730999867,1072.9036970000598,221.48846609995235,221.4885016999906,1072.9122519000084,1072.9206730999867,1072.9206730999867,1073.9192903000512,stimuli/box_empty_transparent.png,222.50407469994389,222.50411179999355,1073.9194073000108,1073.9351613000617,1075.9510392000084,1075.9346514000208,224.51941359997727,0.3428455999819562,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
44,0,44,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,224.52196619997267,j,None,224.9707809999818,224.97123259992804,227.48444079991896,227.48449679999612,228.49952249997295,228.49957280000672,230.51500879996456,0.43271090008784086,None,,,,,,,2,0,2,0,44,0,44,0,1075.9510392000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.52196619997267,1075.9373005000525,1075.9510392000084,1075.9510392000084,1075.9510392000084,1075.9510392000084,1076.385935599974,j,left,1,7,7,5,78,15,None,224.9707809999818,224.97123259992804,1076.3865496999933,1076.4006199000287,1076.4006199000287,1078.9248694000416,1078.9248694000416,1078.899638700008,227.48444079991896,227.48449679999612,1078.917753799993,1078.9248694000416,1078.9248694000416,1079.9147505000583,stimuli/box_coin_transparent.png,228.49952249997295,228.49957280000672,1079.9148823000141,1079.9306816000608,1081.946346600016,1081.9302385000628,230.51500879996456,0.43271090008784086,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
45,0,45,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,230.5174678999465,k,None,230.84911009995267,230.84956319991034,231.8645683999639,231.86462599993683,232.8793890000088,232.87944189994596,233.87895579996984,0.3016048999270424,None,,,,,,,2,0,2,0,45,0,45,0,1081.946346600016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.5174678999465,1081.9327969999867,1081.946346600016,1081.946346600016,1081.946346600016,1081.946346600016,1082.2641906999634,k,right,1,14,1,6,79,16,None,230.84911009995267,230.84956319991034,1082.2648802999756,1082.2794168999535,1082.2794168999535,1083.3037564000697,1083.3037564000697,1083.2797644000384,231.8645683999639,231.86462599993683,1083.2969552999712,1083.3037564000697,1083.3037564000697,1084.2946217000135,stimuli/box_coin_transparent.png,232.8793890000088,232.87944189994596,1084.2947508000652,1084.3106048000627,1085.310256799974,1085.2941910999944,233.87895579996984,0.3016048999270424,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
46,0,46,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,233.88137839990668,None,None,235.39419469994027,235.3943037999561,237.40974189992994,237.40982760000043,238.42487679992337,238.4249294999754,239.4242360999342,,,,,,,,,2,0,2,0,46,0,46,0,1085.310256799974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.88137839990668,1085.296708699956,1085.310256799974,1085.310256799974,1085.310256799974,1085.310256799974,1086.8093361000647,None,right,1,14,1,6,79,16,None,235.39419469994027,235.3943037999561,1086.8096131999628,1086.8260726000299,1086.8260726000299,1088.846498000028,1088.846498000028,1088.8249438000494,237.40974189992994,237.40982760000043,1088.839506599994,1088.846498000028,1088.846498000028,1089.8400990999653,no selection made,238.42487679992337,238.4249294999754,1089.8402365999646,1089.8561224999721,1090.8557201000513,1090.8394734999747,239.4242360999342,,,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
47,0,47,,,,,,,space,2.4362218999303877,None,5,0.6444428999675438,None,239.42670009995345,j,None,239.8094298999058,239.80987849994563,242.82194759999402,242.82200409995858,243.83739120000973,243.8374380999012,245.35305359994527,0.351061400026083,None,,,,,,,2,0,2,0,47,0,47,0,1090.8557201000513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.42670009995345,1090.842031600012,1090.8557201000513,1090.8557201000513,1090.8557201000513,1090.8557201000513,1091.2245815999922,j,right,1,14,1,6,79,16,None,239.8094298999058,239.80987849994563,1091.2251965000178,1091.2392096999683,1091.2392096999683,1094.2583227999858,1094.2583227999858,1094.2371500000008,242.82194759999402,242.82200409995858,1094.2515797999804,1094.2583227999858,1094.2583227999858,1095.2526229000068,stimuli/box_empty_transparent.png,243.83739120000973,243.8374380999012,1095.2527481000288,1095.2689089000341,1096.784403299971,1096.7682892999728,245.35305359994527,0.351061400026083,None,,,,,,,,,,,,,,,,,,257645,right,yes,None,2025-05-06_15h16.18.266,RL_out-of-scanner,2024.2.4,59.78322602820239,2025-05-06 15h16.55.730739 -0700,
