thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
42,0,42,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,209.86818839999614,k,None,210.35043130000122,210.3508429999929,212.36411399999633,212.36416940001072,213.37893770000665,213.3789874999784,216.892855699989,0.45111139997607097,None,,,,,,,0,0,0,0,42,0,42,0,394.73814919998404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.86818839999614,394.724721400009,394.73814919998404,394.73814919998404,394.73814919998404,394.73814919998404,395.20678020000923,k,right,1,12,9,2,34,27,None,210.35043130000122,210.3508429999929,395.2073598999996,395.22113739995984,395.22113739995984,397.2455508999992,397.2455508999992,397.22051199997077,212.36411399999633,212.36416940001072,397.2379697999568,397.2455508999992,397.2455508999992,398.23536729998887,stimuli/box_coin_transparent.png,213.37893770000665,213.3789874999784,398.2354992000037,398.2513965999824,401.76560779998545,401.74928779999027,216.892855699989,0.45111139997607097,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
43,0,43,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,216.89444599999115,k,None,217.29456489998847,217.29498439998133,218.29275510000298,218.2928086000029,219.3077647999744,219.3078235000139,221.32290759996977,0.3743826999561861,None,,,,,,,0,0,0,0,43,0,43,0,401.76560779998545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.89444599999115,401.7509633000009,401.76560779998545,401.76560779998545,401.76560779998545,401.76560779998545,402.15087660000427,k,right,1,12,10,2,35,28,None,217.29456489998847,217.29498439998133,402.15150410000933,402.16556059999857,402.16556059999857,403.17370039998787,403.17370039998787,403.1491541999858,218.29275510000298,218.2928086000029,403.1666610999964,403.17370039998787,403.17370039998787,404.1641946999589,stimuli/box_coin_transparent.png,219.3077647999744,219.3078235000139,404.1643353999825,404.18022579996614,406.19552479998674,406.1793447000091,221.32290759996977,0.3743826999561861,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
44,0,44,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,221.3253550999798,k,None,221.82379250001395,221.8241928999778,224.3375609999639,224.33761619997676,225.35300970001845,225.3530573999742,227.36792129999958,0.48140669998247176,None,,,,,,,0,0,0,0,44,0,44,0,406.19552479998674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.3253550999798,406.18188499996904,406.19552479998674,406.19552479998674,406.19552479998674,406.19552479998674,406.68014529999346,k,right,1,12,11,2,36,29,None,221.82379250001395,221.8241928999778,406.68070879997686,406.6953649999923,406.6953649999923,409.21846289996756,409.21846289996756,409.1939593999996,224.3375609999639,224.33761619997676,409.21113059995696,409.21846289996756,409.21846289996756,410.2094408000121,stimuli/box_coin_transparent.png,225.35300970001845,225.3530573999742,410.20956899999874,410.22558359999675,412.2406620999682,412.2243588999845,227.36792129999958,0.48140669998247176,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
45,0,45,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,227.37080589996185,k,None,227.71970610000426,227.7201132000191,228.73437640001066,228.73443419998512,229.74928270000964,229.74933029996464,230.749039599963,0.3218129999586381,None,,,,,,,0,0,0,0,45,0,45,0,412.2406620999682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.37080589996185,412.22734039998613,412.2406620999682,412.2406620999682,412.2406620999682,412.2406620999682,412.57605319999857,k,right,0,12,11,2,37,29,None,227.71970610000426,227.7201132000191,412.57663019996835,412.5908618000103,412.5908618000103,413.61212569999043,413.61212569999043,413.590775699995,228.73437640001066,228.73443419998512,413.60483839997323,413.61212569999043,413.61212569999043,414.60571390000405,stimuli/box_empty_transparent.png,229.74928270000964,229.74933029996464,414.6058418999892,414.62188900000183,415.62149900000077,415.60547539999243,230.749039599963,0.3218129999586381,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
46,0,46,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,230.75159980001627,k,None,231.2174405999831,231.21784180001123,233.23064919997705,233.2307023999747,234.24585349997506,234.24590129998978,235.24563829996623,0.44757469999603927,None,,,,,,,0,0,0,0,46,0,46,0,415.62149900000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.75159980001627,415.60813249996863,415.62149900000077,415.62149900000077,415.62149900000077,415.62149900000077,416.07379220001167,k,right,1,12,12,2,38,30,None,231.2174405999831,231.21784180001123,416.07435809995513,416.0879813999636,416.0879813999636,418.1111974999658,418.1111974999658,418.08704879996367,233.23064919997705,233.2307023999747,418.1043411999708,418.1111974999658,418.1111974999658,419.1022840999649,stimuli/box_coin_transparent.png,234.24585349997506,234.24590129998978,419.10241180000594,419.1181155999657,420.11824789998354,420.10207439999795,235.24563829996623,0.44757469999603927,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
47,0,47,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,235.24812209996162,k,None,235.54611449997174,235.54650850000326,238.560456599982,238.56051239999942,239.57491879997542,239.57497079996392,241.09054349997314,0.26704619999509305,None,,,,,,,0,0,0,0,47,0,47,0,420.11824789998354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.24812209996162,420.1046520000091,420.11824789998354,420.11824789998354,420.11824789998354,420.11824789998354,420.40246439998737,k,left,1,9,0,3,38,30,None,235.54611449997174,235.54650850000326,420.40302379999775,420.4176052999683,420.4176052999683,423.4381516999565,423.4381516999565,423.41685629996937,238.560456599982,238.56051239999942,423.4309430999565,423.4381516999565,423.4381516999565,424.43134859995916,stimuli/box_empty_transparent.png,239.57491879997542,239.57497079996392,424.43148219998693,424.4476150999544,425.96331189997727,425.94697910000104,241.09054349997314,0.26704619999509305,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
48,0,48,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,241.09302809997462,k,None,241.60888279997744,241.60931979998713,243.1227029999718,243.1227562999702,244.1380524999695,244.13810129999183,247.6522179999738,0.49562760000117123,None,,,,,,,0,0,0,0,48,0,48,0,425.96331189997727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.09302809997462,425.9495573999593,425.96331189997727,425.96331189997727,425.96331189997727,425.96331189997727,426.4652317999862,k,left,1,9,0,3,38,30,None,241.60888279997744,241.60931979998713,426.46583840000676,426.4796062000096,426.4796062000096,428.0005055000074,428.0005055000074,427.9791000999976,243.1227029999718,243.1227562999702,427.99312259996077,428.0005055000074,428.0005055000074,428.99446959997294,stimuli/box_empty_transparent.png,244.1380524999695,244.13810129999183,428.9946127999574,429.0101824000012,432.52483089995803,432.50865400000475,247.6522179999738,0.49562760000117123,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
49,0,49,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,247.65467239997815,k,None,248.43691859999672,248.43732399999863,249.95128229999682,249.9513364000013,250.96565560001181,250.9657022000174,250.9665096999961,0.7638971999986097,None,,,,,,,0,0,0,0,49,0,49,0,432.52483089995803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.65467239997815,432.5112012999598,432.52483089995803,432.52483089995803,432.52483089995803,432.52483089995803,433.2932664999971,k,left,1,9,0,3,38,30,None,248.43691859999672,248.43732399999863,433.29384209995624,433.3077137999935,433.3077137999935,434.8289969000034,434.8289969000034,434.8076746999868,249.95128229999682,249.9513364000013,434.8217188999988,434.8289969000034,434.8289969000034,435.8220885999617,stimuli/box_empty_transparent.png,250.96565560001181,250.9657022000174,435.8222315000021,435.86237379995873,435.86237379995873,435.8229521999601,250.9665096999961,0.7638971999986097,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
0,0,0,,,,,,,space,9.403662700031418,None,5,13.969112000020687,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.85635349998483,435.86237379995873,439.83516660000896,439.8403976999689,439.85164649999933,489.9618737999699,489.94640729995444,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
0,0,0,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,0.0030464999726973474,j,None,1.0827314999769442,1.083038899989333,2.0812777999672107,2.081334499991499,3.0966821999754757,3.0967310999985784,5.1116488999687135,1.061457799980417,None,,,,,,,1,0,1,0,0,0,0,0,502.485732799978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.94673639995744,489.9618737999699,489.9618737999699,501.0213714999845,space,11.04329520004103,None,501.0215120000066,501.03645289997803,501.03645289997803,502.4702849999885,5,1.4318728999933228,None,0.0030464999726973474,502.47347029997036,502.485732799978,502.485732799978,502.485732799978,502.485732799978,503.55301829997916,j,right,1,9,0,3,38,0,None,1.0827314999769442,1.083038899989333,503.55342889996246,503.5679305999656,503.5679305999656,504.57272960001137,504.57272960001137,504.55155859998195,2.0812777999672107,2.081334499991499,504.5654497999931,504.57272960001137,504.57272960001137,505.5670056999661,stimuli/box_empty_transparent.png,3.0966821999754757,3.0967310999985784,505.5671306999866,505.58300879999297,507.5984166999697,507.5819776999997,5.1116488999687135,1.061457799980417,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
1,0,1,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,5.1142510999925435,k,None,5.446905499964487,5.447346200002357,6.944333099992946,6.944388700008858,7.959436999983154,7.959485300001688,9.474664099980146,0.30248429998755455,None,,,,,,,1,0,1,0,1,0,1,0,507.5984166999697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1142510999925435,507.58467579999706,507.5984166999697,507.5984166999697,507.5984166999697,507.5984166999697,507.9171447000117,k,right,1,9,1,3,39,1,None,5.446905499964487,5.447346200002357,507.9177609999897,507.93126089998987,507.93126089998987,509.43933009996545,509.43933009996545,509.41462399996817,6.944333099992946,6.944388700008858,509.4317914999556,509.43933009996545,509.43933009996545,510.42976029997226,stimuli/box_coin_transparent.png,7.959436999983154,7.959485300001688,510.42988889996195,510.4456860999926,511.96166520001134,511.94498999998905,9.474664099980146,0.30248429998755455,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
2,0,2,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,9.477197900007013,k,None,10.225594600022305,10.225995099986903,11.224293000006583,11.224348999967333,12.239136499993037,12.239219399983995,15.253771799965762,0.7261988999671303,None,,,,,,,1,0,1,0,2,0,2,0,511.96166520001134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.477197900007013,511.94762559997616,511.96166520001134,511.96166520001134,511.96166520001134,511.96166520001134,512.6958393999957,k,right,0,9,1,3,40,1,None,10.225594600022305,10.225995099986903,512.696403799986,512.7111905000056,512.7111905000056,513.7156633999548,513.7156633999548,513.6945804999559,11.224293000006583,11.224348999967333,513.7087115999893,513.7156633999548,513.7156633999548,514.7094600999844,stimuli/box_empty_transparent.png,12.239136499993037,12.239219399983995,514.7096427999786,514.7256699999562,517.7401660999749,517.7240997999907,15.253771799965762,0.7261988999671303,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
3,0,3,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,15.256339400017168,k,None,15.538736400019843,15.539169800002128,17.55227919999743,17.552335000014864,18.56725079996977,18.567303699965123,19.583490899996832,0.25835710001410916,None,,,,,,,1,0,1,0,3,0,3,0,517.7401660999749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.256339400017168,517.7267641999642,517.7401660999749,517.7401660999749,517.7401660999749,517.7401660999749,518.0089781999704,k,right,0,9,1,3,41,1,None,15.538736400019843,15.539169800002128,518.0095785000012,518.0234565999708,518.0234565999708,520.0442177999648,520.0442177999648,520.0225629999768,17.55227919999743,17.552335000014864,520.0367617000011,520.0442177999648,520.0442177999648,521.0375740999589,stimuli/box_empty_transparent.png,18.56725079996977,18.567303699965123,521.0377073999844,521.0539069999941,522.0702337999828,522.0538188999635,19.583490899996832,0.25835710001410916,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
4,0,4,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,19.58594570000423,k,None,20.117498799983878,20.117898700002115,21.11605229997076,21.116105799970683,22.131124800012913,22.131156699964777,24.646319499996025,0.5063703000196256,None,,,,,,,1,0,1,0,4,0,4,0,522.0702337999828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.58594570000423,522.0563676999882,522.0702337999828,522.0702337999828,522.0702337999828,522.0702337999828,522.5877445999649,k,right,0,9,1,3,42,1,None,20.117498799983878,20.117898700002115,522.5883069999982,522.6028003999963,522.6028003999963,523.607893999957,523.607893999957,523.5863455999643,21.11605229997076,21.116105799970683,523.6009597000084,523.607893999957,523.607893999957,524.6014606999815,stimuli/box_empty_transparent.png,22.131124800012913,22.131156699964777,524.6015444999794,524.6174805999617,527.1325874999748,527.1166455000057,24.646319499996025,0.5063703000196256,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
5,0,5,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,24.648809499980416,j,None,24.997256200003903,24.99771419999888,28.509733800019603,28.509769199998118,29.50949359999504,29.509545999986585,31.524147899996024,0.32463129999814555,None,,,,,,,1,0,1,0,5,0,5,0,527.1325874999748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.648809499980416,527.1192359999986,527.1325874999748,527.1325874999748,527.1325874999748,527.1325874999748,527.4675011999789,j,right,0,9,1,3,42,1,None,24.997256200003903,24.99771419999888,527.4681261999649,527.4823002999765,527.4823002999765,530.9964542000089,530.9964542000089,530.9800488000037,28.509733800019603,28.509769199998118,530.988740700006,530.9964542000089,530.9964542000089,531.9798168999841,stimuli/box_empty_transparent.png,29.50949359999504,29.509545999986585,531.9799497000058,531.9953128999914,534.0107725999551,533.9944756999612,31.524147899996024,0.32463129999814555,None,,,,,,,,,,531.9953128999914,531.9953128999914,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
6,0,6,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,31.526778700004797,j,None,31.892435999994632,31.89293039997574,32.890230200020596,32.89028619998135,33.90496879996499,33.90501869999571,34.90449320001062,0.34357109997654334,None,,,,,,,1,0,1,0,6,0,6,0,534.0107725999551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.526778700004797,533.9972068999778,534.0107725999551,534.0107725999551,534.0107725999551,534.0107725999551,534.3626779000042,j,right,0,9,1,3,42,1,None,31.892435999994632,31.89293039997574,534.363344399957,534.3769063999644,534.3769063999644,535.3816076999647,535.3816076999647,535.3605194999836,32.890230200020596,32.89028619998135,535.3744227999705,535.3816076999647,535.3816076999647,536.3752895999933,stimuli/box_empty_transparent.png,33.90496879996499,33.90501869999571,536.3754255999811,536.3916360999574,537.3912659999914,537.374820499972,34.90449320001062,0.34357109997654334,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
7,0,7,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,34.90719140000874,k,None,35.272091899998486,35.27248420001706,37.28638689999934,37.28644280001754,38.30144629999995,38.30156549997628,40.31694799999241,0.3376050000078976,None,,,,,,,1,0,1,0,7,0,7,0,537.3912659999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.90719140000874,537.3776178999688,537.3912659999914,537.3912659999914,537.3912659999914,537.3912659999914,537.742337099975,k,right,1,9,2,3,43,2,None,35.272091899998486,35.27248420001706,537.7428925999557,537.7577482999768,537.7577482999768,539.7827916999813,539.7827916999813,539.7566773999715,37.28638689999934,37.28644280001754,539.7744821999804,539.7827916999813,539.7827916999813,540.7717686999822,stimuli/box_coin_transparent.png,38.30144629999995,38.30156549997628,540.77204229997,540.7880020999582,542.8035317999893,542.7872750000097,40.31694799999241,0.3376050000078976,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
8,0,8,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,40.31945030001225,k,None,40.7514599999995,40.75189199997112,43.764677300001495,43.76473100000294,44.780062299978454,44.780116399982944,46.2790515999659,0.4005299999844283,None,,,,,,,1,0,1,0,8,0,8,0,542.8035317999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.31945030001225,542.7898831999628,542.8035317999893,542.8035317999893,542.8035317999893,542.8035317999893,543.2216999999946,k,right,1,9,3,3,44,3,None,40.7514599999995,40.75189199997112,543.2223012999748,543.2363479000051,543.2363479000051,546.2597939999541,546.2597939999541,546.2349689999828,43.764677300001495,43.76473100000294,546.2527757000062,546.2597939999541,546.2597939999541,547.2503844999592,stimuli/box_coin_transparent.png,44.780062299978454,44.780116399982944,547.2505194999976,547.266147999966,548.7652177999844,548.7493756999611,46.2790515999659,0.4005299999844283,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
9,0,9,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,46.281657200015616,k,None,46.62995879998198,46.63035779999336,48.14449289999902,48.144548500014935,49.15975230000913,49.159806600015145,51.175447100016754,0.32916290004504845,None,,,,,,,1,0,1,0,9,0,9,0,548.7652177999844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.281657200015616,548.7520836999756,548.7652177999844,548.7652177999844,548.7652177999844,548.7652177999844,549.1002028000075,k,right,1,9,4,3,45,4,None,46.62995879998198,46.63035779999336,549.1007677000016,549.1152451999951,549.1152451999951,550.6396080999984,550.6396080999984,550.6147839999758,48.14449289999902,48.144548500014935,550.6319959000102,550.6396080999984,550.6396080999984,551.6300754999975,stimuli/box_coin_transparent.png,49.15975230000913,49.159806600015145,551.6302095999708,551.6460941999685,553.6618056999869,553.6457745999796,51.175447100016754,0.32916290004504845,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
10,0,10,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,51.17807929997798,k,None,51.64306699996814,51.643493000010494,53.15729080000892,53.157346299965866,54.17255810002098,54.172609200002626,55.17177090002224,0.43866819998947904,None,,,,,,,1,0,1,0,10,0,10,0,553.6618056999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.17807929997798,553.6485098999692,553.6618056999869,553.6618056999869,553.6618056999869,553.6618056999869,554.1133063999587,k,right,1,9,5,3,46,5,None,51.64306699996814,51.643493000010494,554.1140310000046,554.1277609000099,554.1277609000099,555.6531534999958,555.6531534999958,555.6275813999819,53.15729080000892,53.157346299965866,555.6452429000055,555.6531534999958,555.6531534999958,556.6428815000108,stimuli/box_coin_transparent.png,54.17255810002098,54.172609200002626,556.6430143999751,556.6586628999794,557.6585091999732,557.6420974999783,55.17177090002224,0.43866819998947904,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
11,0,11,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,55.174389699997846,k,None,55.85701119998703,55.85741519997828,57.870274499990046,57.87033160001738,58.8855228999746,58.88557209999999,60.401371799991466,0.6628000999917276,None,,,,,,,1,0,1,0,11,0,11,0,557.6585091999732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.174389699997846,557.6448182999738,557.6585091999732,557.6585091999732,557.6585091999732,557.6585091999732,558.3272497999715,k,right,0,9,5,3,47,5,None,55.85701119998703,55.85741519997828,558.3278245999827,558.341223699972,558.341223699972,560.3622561999946,560.3622561999946,560.3405632000067,57.870274499990046,57.87033160001738,560.3547815000056,560.3622561999946,560.3622561999946,561.3558461999637,stimuli/box_empty_transparent.png,58.8855228999746,58.88557209999999,561.355975399958,561.3716139000026,562.8877294999547,562.8717003999627,60.401371799991466,0.6628000999917276,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
12,0,12,,,,,,,space,11.04329520004103,None,5,1.4318728999933228,None,60.40398409997579,k,None,60.78530240000691,60.785701200016774,61.78367769997567,61.78373329999158,62.79922300000908,62.79927740001585,65.81310059997486,0.35728369996650144,None,,,,,,,1,0,1,0,12,0,12,0,562.8877294999547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.40398409997579,562.8744094999856,562.8877294999547,562.8877294999547,562.8877294999547,562.8877294999547,563.2555452999659,k,right,1,9,6,3,48,6,None,60.78530240000691,60.785701200016774,563.2561189999687,563.2707418999635,563.2707418999635,564.2787433000049,564.2787433000049,564.2539702999638,61.78367769997567,61.78373329999158,564.2718149999855,564.2787433000049,564.2787433000049,565.2695455999929,stimuli/box_coin_transparent.png,62.79922300000908,62.79927740001585,565.2696809999761,565.2852801000117,568.2998640000005,568.2834281999967,65.81310059997486,0.35728369996650144,None,,,,,,,,,,,,,,,,,,390092,right,yes,None,2025-05-06_11h49.00.376,RL_out-of-scanner,2024.2.4,60.038352505050334,2025-05-06 11h49.09.092266 -0700,
