thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,coins_won_text.stopped,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
5,0,5,space,4.017373600043356,None,5,3.3375472999177873,None,24.13319279998541,j,0.4174631000496447,None,None,24.583250700030476,24.58349459990859,28.083588999696076,28.08361929981038,29.082110399845988,29.082134100142866,31.0823133001104,,,,,,,1,0,1,0,5,0,5,0,388.0384544003755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.13319279998541,388.02233370020986,388.0384544003755,388.0384544003755,388.0384544003755,388.0384544003755,388.4723257003352,j,0.4174631000496447,None,right,0,11,1,3,36,1,None,24.583250700030476,24.58349459990859,388.4726343001239,388.488557100296,388.488557100296,391.988152500242,391.988152500242,391.97268070001155,28.083588999696076,28.08361929981038,391.9783869003877,391.988152500242,391.988152500242,392.97121460037306,stimuli/box_empty_transparent.png,29.082110399845988,29.082134100142866,392.9712693002075,392.98728230036795,394.9876397000626,394.9714196003042,31.0823133001104,392.98728230036795,392.98728230036795,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
6,0,6,space,4.017373600043356,None,5,3.3375472999177873,None,31.08347859978676,k,0.3010029001161456,None,None,31.416254200041294,31.416448100004345,32.415919200051576,32.41594719979912,33.416434899903834,33.416459899861366,34.41566459974274,,,,,,,1,0,1,0,6,0,6,0,394.9876397000626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.08347859978676,394.9726181002334,394.9876397000626,394.9876397000626,394.9876397000626,394.9876397000626,395.3053300003521,k,0.3010029001161456,None,right,1,11,2,3,37,2,None,31.416254200041294,31.416448100004345,395.305598300416,395.3219562000595,395.3219562000595,396.3219830002636,396.3219830002636,396.30501110013574,32.415919200051576,32.41594719979912,396.3124962002039,396.3219830002636,396.3219830002636,397.3055244004354,stimuli/box_coin_transparent.png,33.416434899903834,33.416459899861366,397.3056076001376,397.3205096004531,398.3209746000357,398.3047675001435,34.41566459974274,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
7,0,7,space,4.017373600043356,None,5,3.3375472999177873,None,34.416839299723506,k,0.5443937000818551,None,None,34.982466199900955,34.98267500009388,36.98295189999044,36.9829818001017,37.981934200040996,37.981958699878305,39.981860199943185,,,,,,,1,0,1,0,7,0,7,0,398.3209746000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.416839299723506,398.3059784001671,398.3209746000357,398.3209746000357,398.3209746000357,398.3209746000357,398.87153460038826,k,0.5443937000818551,None,right,0,11,2,3,38,2,None,34.982466199900955,34.98267500009388,398.87181140016764,398.8883897000924,398.8883897000924,400.888377700001,400.888377700001,400.87204330042005,36.98295189999044,36.9829818001017,400.8779256003909,400.888377700001,400.888377700001,401.87103890022263,stimuli/box_empty_transparent.png,37.981934200040996,37.981958699878305,401.8710939004086,401.88683219999075,403.8873729002662,403.87096530012786,39.981860199943185,401.88683219999075,401.88683219999075,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
8,0,8,space,4.017373600043356,None,5,3.3375472999177873,None,39.983039299957454,j,0.35027700010687113,None,None,40.34964559972286,40.349951500073075,43.34894619975239,43.348977299872786,44.34881439991295,44.34884160012007,45.84911529999226,,,,,,,1,0,1,0,8,0,8,0,403.8873729002662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.983039299957454,403.87217980017886,403.8873729002662,403.8873729002662,403.8873729002662,403.8873729002662,404.2387132002041,j,0.35027700010687113,None,right,0,11,2,3,38,2,None,40.34964559972286,40.349951500073075,404.23909730045125,404.2540815002285,404.2540815002285,407.25489670038223,407.25489670038223,407.23803430004045,43.34894619975239,43.348977299872786,407.244776500389,407.25489670038223,407.25489670038223,408.23791400017217,stimuli/box_empty_transparent.png,44.34881439991295,44.34884160012007,408.23798470012844,408.25355640007183,409.7539576003328,409.7382179000415,45.84911529999226,408.25355640007183,408.25355640007183,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
9,0,9,space,4.017373600043356,None,5,3.3375472999177873,None,45.85038590012118,k,0.7550564003176987,None,None,46.632748699747026,46.632962699979544,48.13260889984667,48.13263709982857,49.13209109986201,49.132119100075215,51.13226509978995,,,,,,,1,0,1,0,9,0,9,0,409.7539576003328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.85038590012118,409.7395264003426,409.7539576003328,409.7539576003328,409.7539576003328,409.7539576003328,410.5218167002313,k,0.7550564003176987,None,right,1,11,3,3,39,3,None,46.632748699747026,46.632962699979544,410.5221028001979,410.5376011002809,410.5376011002809,412.038208800368,412.038208800368,412.0216997000389,48.13260889984667,48.13263709982857,412.02945380005985,412.038208800368,412.038208800368,413.0211900002323,stimuli/box_coin_transparent.png,49.13209109986201,49.132119100075215,413.02126010041684,413.0366629003547,415.03815690008923,415.0213725003414,51.13226509978995,413.0366629003547,413.0366629003547,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
10,0,10,space,4.017373600043356,None,5,3.3375472999177873,None,51.13335159979761,j,0.3765231999568641,None,None,51.5320685999468,51.53231259994209,53.04870959976688,53.048741799779236,54.04865620005876,54.0486804000102,55.04802950005978,,,,,,,1,0,1,0,10,0,10,0,415.03815690008923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.13335159979761,415.022490600124,415.03815690008923,415.03815690008923,415.03815690008923,415.03815690008923,415.42114330036566,j,0.3765231999568641,None,right,1,11,3,3,39,3,None,51.5320685999468,51.53231259994209,415.4214528002776,415.4380486002192,415.4380486002192,416.9543087002821,416.9543087002821,416.937795100268,53.04870959976688,53.048741799779236,416.94401300000027,416.9543087002821,416.9543087002821,417.9377594999969,stimuli/box_empty_transparent.png,54.04865620005876,54.0486804000102,417.9378164000809,417.9535394003615,418.9550498002209,418.93713330011815,55.04802950005978,417.9535394003615,417.9535394003615,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
11,0,11,space,4.017373600043356,None,5,3.3375472999177873,None,55.04918720014393,j,0.3766495999880135,None,None,55.44889959972352,55.449140599928796,57.44880749983713,57.448839500080794,58.44869010010734,58.44871369982138,59.94836199982092,,,,,,,1,0,1,0,11,0,11,0,418.9550498002209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.04918720014393,418.938326000236,418.9550498002209,418.9550498002209,418.9550498002209,418.9550498002209,419.3379749003798,j,0.3766495999880135,None,right,1,11,3,3,39,3,None,55.44889959972352,55.449140599928796,419.33827780000865,419.3538518003188,419.3538518003188,421.35473810043186,421.35473810043186,421.33789420034736,57.44880749983713,57.448839500080794,421.3440605001524,421.35473810043186,421.35473810043186,422.33779490040615,stimuli/box_empty_transparent.png,58.44869010010734,58.44871369982138,422.3378485003486,422.3529395000078,423.85436080023646,423.83746830001473,59.94836199982092,422.3529395000078,422.3529395000078,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
12,0,12,space,4.017373600043356,None,5,3.3375472999177873,None,59.9495417997241,k,0.4706298001110554,None,None,60.44981059990823,60.4500198001042,61.44797080010176,61.448004299774766,62.4483472998254,62.44838159997016,65.44709339970723,,,,,,,1,0,1,0,12,0,12,0,423.85436080023646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9495417997241,423.83868260029703,423.85436080023646,423.85436080023646,423.85436080023646,423.85436080023646,424.33888050029054,k,0.4706298001110554,None,right,1,11,4,3,40,4,None,60.44981059990823,60.4500198001042,424.33915850007907,424.35375730041414,424.35375730041414,425.3540971004404,425.3540971004404,425.33705950016156,61.44797080010176,61.448004299774766,425.34424630040303,425.3540971004404,425.3540971004404,426.33744820021093,stimuli/box_coin_transparent.png,62.4483472998254,62.44838159997016,426.33752160007134,426.35329390037805,429.3531328001991,429.33619670011103,65.44709339970723,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
13,0,13,space,4.017373600043356,None,5,3.3375472999177873,None,65.44820530014113,k,0.3543445998802781,None,None,65.83166329981759,65.83186220005155,66.33150469977409,66.33153369976208,67.33152090013027,67.33154719974846,69.33179119974375,,,,,,,1,0,1,0,13,0,13,0,429.3531328001991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.44820530014113,429.3373409002088,429.3531328001991,429.3531328001991,429.3531328001991,429.3531328001991,429.72073200019076,k,0.3543445998802781,None,right,1,11,5,3,41,5,None,65.83166329981759,65.83186220005155,429.72100350027904,429.7366684000008,429.7366684000008,430.23791120015085,430.23791120015085,430.22059720009565,66.33150469977409,66.33153369976208,430.22817390039563,430.23791120015085,430.23791120015085,431.2206228002906,stimuli/box_coin_transparent.png,67.33152090013027,67.33154719974846,431.22068550018594,431.23609000025317,433.23749650036916,433.2208954002708,69.33179119974375,431.23609000025317,431.23609000025317,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
14,0,14,space,4.017373600043356,None,5,3.3375472999177873,None,69.3330378998071,k,0.34866910008713603,None,None,69.69859739998356,69.69880020013079,71.19829710014164,71.19833269994706,72.19808160001412,72.19810799974948,73.19807290006429,,,,,,,1,0,1,0,14,0,14,0,433.23749650036916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3330378998071,433.22217880003154,433.23749650036916,433.23749650036916,433.23749650036916,433.23749650036916,433.58767220005393,k,0.34866910008713603,None,right,1,11,6,3,42,6,None,69.69859739998356,69.69880020013079,433.5879375003278,433.6038594003767,433.6038594003767,435.10442260000855,435.10442260000855,435.087378800381,71.19829710014164,71.19833269994706,435.09361960040405,435.10442260000855,435.10442260000855,436.08718400029466,stimuli/box_coin_transparent.png,72.19808160001412,72.19810799974948,436.08724640030414,436.10259190015495,437.1036962000653,437.087176900357,73.19807290006429,436.10259190015495,436.10259190015495,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
15,0,15,space,4.017373600043356,None,5,3.3375472999177873,None,73.19936090009287,k,0.5657779998145998,None,None,73.78159509971738,73.78185549983755,74.78096999973059,74.78100410010666,75.78129069972783,75.78131429990754,77.78047739993781,,,,,,,1,0,1,0,15,0,15,0,437.1036962000653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.19936090009287,437.08850250020623,437.1036962000653,437.1036962000653,437.1036962000653,437.1036962000653,437.67066080030054,k,0.5657779998145998,None,right,0,11,6,3,43,6,None,73.78159509971738,73.78185549983755,437.6709975004196,437.68688560044393,437.68688560044393,438.68727270001546,438.68727270001546,438.6700547002256,74.78096999973059,74.78100410010666,438.67613980034366,438.68727270001546,438.68727270001546,439.67039400013164,stimuli/box_empty_transparent.png,75.78129069972783,75.78131429990754,439.67045020032674,439.6860039001331,441.68625610042363,441.66958350036293,77.78047739993781,439.6860039001331,439.6860039001331,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
16,0,16,space,4.017373600043356,None,5,3.3375472999177873,None,77.7816495001316,j,0.8621541997417808,None,None,78.6645852997899,78.66483919974416,80.6646734001115,80.66470449976623,81.68061659997329,81.68064059969038,82.68059499980882,,,,,,,1,0,1,0,16,0,16,0,441.68625610042363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.7816495001316,441.67079110024497,441.68625610042363,441.68625610042363,441.68625610042363,441.68625610042363,442.55366010032594,j,0.8621541997417808,None,right,0,11,6,3,43,6,None,78.6645852997899,78.66483919974416,442.5539771001786,442.5702574001625,442.5702574001625,444.5713917003013,444.5713917003013,444.55376240005717,80.6646734001115,80.66470449976623,444.5600122003816,444.5713917003013,444.5713917003013,445.56971790036187,stimuli/box_empty_transparent.png,81.68061659997329,81.68064059969038,445.56977690011263,445.5854489002377,446.58657320030034,446.5696984003298,82.68059499980882,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
17,0,17,space,4.017373600043356,None,5,3.3375472999177873,None,82.68185620009899,k,0.3525592000223696,None,None,83.06502680014819,83.06522860005498,84.06429360015318,84.06432239990681,85.06506810011342,85.06509270006791,86.06401890004054,,,,,,,1,0,1,0,17,0,17,0,446.58657320030034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.68185620009899,446.57099680043757,446.58657320030034,446.58657320030034,446.58657320030034,446.58657320030034,446.95409960020334,k,0.3525592000223696,None,right,1,11,7,3,44,7,None,83.06502680014819,83.06522860005498,446.95436790026724,446.97011580038816,446.97011580038816,447.96985710039735,447.96985710039735,447.95338830025867,84.06429360015318,84.06432239990681,447.9605487002991,447.96985710039735,447.96985710039735,448.95417050039396,stimuli/box_coin_transparent.png,85.06506810011342,85.06509270006791,448.95422760024667,448.9687723000534,449.96981410030276,449.95312530035153,86.06401890004054,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
18,0,18,space,4.017373600043356,None,5,3.3375472999177873,None,86.0651913001202,k,0.31407970003783703,None,None,86.39798899972811,86.39817490009591,89.89716409984976,89.89719259971753,90.89759449986741,90.89761930005625,92.89662609994411,,,,,,,1,0,1,0,18,0,18,0,449.96981410030276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0651913001202,449.95433170022443,449.96981410030276,449.96981410030276,449.96981410030276,449.96981410030276,450.287063700147,k,0.31407970003783703,None,right,1,11,8,3,45,8,None,86.39798899972811,86.39817490009591,450.2873112000525,450.30320180021226,450.30320180021226,453.80352240009233,453.80352240009233,453.7862568004057,89.89716409984976,89.89719259971753,453.7934901001863,453.80352240009233,453.80352240009233,454.7866964000277,stimuli/box_coin_transparent.png,90.89759449986741,90.89761930005625,454.7867667004466,454.80238320026547,456.8026706003584,456.78573070000857,92.89662609994411,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
19,0,19,space,4.017373600043356,None,5,3.3375472999177873,None,92.8978198999539,j,0.27308280020952225,None,None,93.19812309974805,93.1983969998546,94.1972996997647,94.19732909975573,95.1975086000748,95.1975353998132,96.69770479993895,,,,,,,1,0,1,0,19,0,19,0,456.8026706003584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8978198999539,456.7869619000703,456.8026706003584,456.8026706003584,456.8026706003584,456.8026706003584,457.0871890000999,j,0.27308280020952225,None,right,1,11,8,3,45,8,None,93.19812309974805,93.1983969998546,457.087537500076,457.1030401000753,457.1030401000753,458.10348920011893,458.10348920011893,458.08639280032367,94.1972996997647,94.19732909975573,458.09265430038795,458.10348920011893,458.10348920011893,459.08660860033706,stimuli/box_empty_transparent.png,95.1975086000748,95.1975353998132,459.0866745002568,459.1027359003201,460.6033582002856,460.58681060001254,96.69770479993895,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
20,0,20,space,4.017373600043356,None,5,3.3375472999177873,None,96.69888149993494,k,0.318038500379771,None,None,97.04783729976043,97.04804260004312,99.04767620004714,99.04770859982818,100.047737499699,100.04776499979198,102.04715659981593,,,,,,,1,0,1,0,20,0,20,0,460.6033582002856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.69888149993494,460.5880195000209,460.6033582002856,460.6033582002856,460.6033582002856,460.6033582002856,460.93690720014274,k,0.318038500379771,None,right,1,11,9,3,46,9,None,97.04783729976043,97.04804260004312,460.9371942002326,460.95293250028044,460.95293250028044,462.95385270006955,462.95385270006955,462.9367590001784,99.04767620004714,99.04770859982818,462.9440342001617,462.95385270006955,462.95385270006955,463.93683730019256,stimuli/box_coin_transparent.png,100.047737499699,100.04776499979198,463.9369044001214,463.9522781004198,465.9531305003911,465.9362618001178,102.04715659981593,463.9522781004198,463.9522781004198,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
21,0,21,space,4.017373600043356,None,5,3.3375472999177873,None,102.0482340999879,k,0.5863593001849949,None,None,102.66456250008196,102.66478209989145,105.66339279990643,105.66342049976811,106.66374519979581,106.6637697997503,108.16395029984415,,,,,,,1,0,1,0,21,0,21,0,465.9531305003911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0482340999879,465.9373723003082,465.9531305003911,465.9531305003911,465.9531305003911,465.9531305003911,466.5536170001142,k,0.5863593001849949,None,right,1,11,10,3,47,10,None,102.66456250008196,102.66478209989145,466.55392330000177,466.5695598004386,466.5695598004386,469.5695079001598,469.5695079001598,469.55248650023714,105.66339279990643,105.66342049976811,469.55969390040264,469.5695079001598,469.5695079001598,470.55284020025283,stimuli/box_coin_transparent.png,106.66374519979581,106.6637697997503,470.55290530016646,470.56923100026324,472.0697620003484,472.0530576002784,108.16395029984415,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
22,0,22,space,4.017373600043356,None,5,3.3375472999177873,None,108.16506760008633,k,0.599210700020194,None,None,108.78149619977921,108.78167859977111,110.2800696999766,110.28010849980637,111.28024340001866,111.2802675999701,113.29590879986063,,,,,,,1,0,1,0,22,0,22,0,472.0697620003484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.16506760008633,472.0542060001753,472.0697620003484,472.0697620003484,472.0697620003484,472.0697620003484,472.67057230044156,k,0.599210700020194,None,right,0,11,10,3,48,10,None,108.78149619977921,108.78167859977111,472.6708148000762,472.68557560024783,472.68557560024783,474.1862693000585,474.1862693000585,474.1691481000744,110.2800696999766,110.28010849980637,474.17455620039254,474.1862693000585,474.1862693000585,475.1693480000831,stimuli/box_empty_transparent.png,111.28024340001866,111.2802675999701,475.1694027003832,475.1857863999903,477.2018860001117,477.1850147000514,113.29590879986063,475.1857863999903,475.1857863999903,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
23,0,23,space,4.017373600043356,None,5,3.3375472999177873,None,113.29709309991449,k,0.3580732997506857,None,None,113.68130589975044,113.6815010998398,115.18017549999058,115.1802043998614,116.17963759973645,116.17966410005465,117.68032239982858,,,,,,,1,0,1,0,23,0,23,0,477.2018860001117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.29709309991449,477.18623480014503,477.2018860001117,477.2018860001117,477.2018860001117,477.2018860001117,477.5703517002985,k,0.3580732997506857,None,right,1,11,11,3,49,11,None,113.68130589975044,113.6815010998398,477.57063900027424,477.58563830005005,477.58563830005005,479.0855676000938,479.0855676000938,479.06926660006866,115.18017549999058,115.1802043998614,479.0766036002897,479.0855676000938,479.0855676000938,480.068740000017,stimuli/box_coin_transparent.png,116.17963759973645,116.17966410005465,480.0688028000295,480.08496340038255,481.5850912001915,481.5694278003648,117.68032239982858,480.08496340038255,480.08496340038255,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
24,0,24,space,4.017373600043356,None,5,3.3375472999177873,None,117.68150770012289,k,0.517718399874866,None,None,118.23102669976652,118.23121300013736,120.22995790001005,120.22998469974846,121.22993699973449,121.22997630015016,122.72897549998015,,,,,,,1,0,1,0,24,0,24,0,481.5850912001915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.68150770012289,481.5706468001008,481.5850912001915,481.5850912001915,481.5850912001915,481.5850912001915,482.12009930005297,k,0.517718399874866,None,left,1,7,0,4,49,11,None,118.23102669976652,118.23121300013736,482.12035060022026,482.1353405001573,482.1353405001573,484.13587550027296,484.13587550027296,484.1190507002175,120.22995790001005,120.22998469974846,484.12535910028964,484.13587550027296,484.13587550027296,485.1190411001444,stimuli/box_empty_transparent.png,121.22993699973449,121.22997630015016,485.1191114000976,485.13487250031903,486.6349692000076,486.61807820014656,122.72897549998015,485.13487250031903,485.13487250031903,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
25,0,25,space,4.017373600043356,None,5,3.3375472999177873,None,122.73021539999172,k,0.5860696998424828,None,None,123.3471888997592,123.34737790003419,124.34656010009348,124.34659009985626,125.36319629987702,125.36323209991679,128.86290329974145,,,,,,,1,0,1,0,25,0,25,0,486.6349692000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.73021539999172,486.6193568003364,486.6349692000076,486.6349692000076,486.6349692000076,486.6349692000076,487.236263200175,k,0.5860696998424828,None,left,1,7,0,4,49,11,None,123.3471888997592,123.34737790003419,487.23651650035754,487.2520239003934,487.2520239003934,488.2528761001304,488.2528761001304,488.2356524001807,124.34656010009348,124.34659009985626,488.2420018003322,488.2528761001304,488.2528761001304,489.2522975001484,stimuli/box_empty_transparent.png,125.36319629987702,125.36323209991679,489.25236830022186,489.2680790000595,492.7686850000173,492.7520090001635,128.86290329974145,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
26,0,26,space,4.017373600043356,None,5,3.3375472999177873,None,128.86419859994203,j,0.3366266000084579,None,None,129.23008479969576,129.2303512999788,129.72997999982908,129.73000939982012,130.72977600013837,130.72980009997264,134.2287274999544,,,,,,,1,0,1,0,26,0,26,0,492.7686850000173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.86419859994203,492.75333900004625,492.7686850000173,492.7686850000173,492.7686850000173,492.7686850000173,493.1191515000537,j,0.3366266000084579,None,left,1,7,1,4,50,12,None,129.23008479969576,129.2303512999788,493.11949220020324,493.1353116002865,493.1353116002865,493.63563700020313,493.63563700020313,493.61907150037587,129.72997999982908,129.73000939982012,493.6259087002836,493.63563700020313,493.63563700020313,494.6188816004433,stimuli/box_coin_transparent.png,130.72977600013837,130.72980009997264,494.6189356003888,494.6342718000524,498.1347373002209,498.1178326001391,134.2287274999544,494.6342718000524,494.6342718000524,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
27,0,27,space,4.017373600043356,None,5,3.3375472999177873,None,134.22981429984793,j,0.4041554997675121,None,None,134.66340459976345,134.66363789979368,136.1658939998597,136.1659279000014,137.17913920013234,137.17916580010206,138.18027530005202,,,,,,,1,0,1,0,27,0,27,0,498.1347373002209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.22981429984793,498.1189535004087,498.1347373002209,498.1347373002209,498.1347373002209,498.1347373002209,498.55247670039535,j,0.4041554997675121,None,left,1,7,2,4,51,13,None,134.66340459976345,134.66363789979368,498.55277930013835,498.56845850031823,498.56845850031823,500.07071630004793,500.07071630004793,500.05497770011425,136.1658939998597,136.1659279000014,500.0619974001311,500.07071630004793,500.07071630004793,501.0682384003885,stimuli/box_coin_transparent.png,137.17913920013234,137.17916580010206,501.06830420019105,501.08436380000785,502.084633000195,502.0693801003508,138.18027530005202,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
28,0,28,space,4.017373600043356,None,5,3.3375472999177873,None,138.18152019986883,j,0.5000066002830863,None,None,138.6971430000849,138.69737169984728,139.69623810006306,139.69626910006627,140.69819299969822,140.69822529982775,144.21176319988444,,,,,,,1,0,1,0,28,0,28,0,502.084633000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.18152019986883,502.07066280022264,502.084633000195,502.084633000195,502.084633000195,502.084633000195,502.5862111002207,j,0.5000066002830863,None,left,0,7,2,4,52,13,None,138.6971430000849,138.69737169984728,502.5865098000504,502.6010323003866,502.6010323003866,503.6065686000511,503.6065686000511,503.585325000342,139.69623810006306,139.69626910006627,503.5908212000504,503.6065686000511,503.6065686000511,504.5872854003683,stimuli/box_empty_transparent.png,140.69819299969822,140.69822529982775,504.58737030019984,504.60419060010463,508.11946990014985,508.1008661002852,144.21176319988444,,,,,,,,,,,,,,,,,,,22222,right,no,None,2025-05-07_14h07.02.934,RL_out-of-scanner,2024.2.4,60.5493277023731,2025-05-07 14h07.15.943248 -0500,
