thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
47,0,47,space,1.9801714579807594,None,space,9.543473541969433,None,227.28459045791533,k,None,227.6391698749503,227.6394525829237,230.63118212495465,230.63121324998792,231.64078566699754,231.6408114579972,233.12961399997585,0.3482077920343727,None,,,,,,,0,0,0,0,47,0,47,0,241.3127814999316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.28459045791533,241.30830487504136,241.3127814999316,241.3127814999316,241.3127814999316,241.3127814999316,,,,,241.66279208404012,k,right,1,8,4,2,36,28,None,227.6391698749503,227.6394525829237,241.6631623340072,241.66862441704143,241.66862441704143,244.67554562503938,244.67554562503938,244.65484266693238,230.63118212495465,230.63121324998792,244.67049070901703,244.67554562503938,244.67554562503938,245.66445966693573,stimuli/box_coin_transparent.png,231.64078566699754,231.6408114579972,245.66452108393423,245.66818745899945,247.16587229201104,247.15329783398192,233.12961399997585,0.3482077920343727,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
48,0,48,space,1.9801714579807594,None,space,9.543473541969433,None,233.13031370798126,k,None,233.4763867079746,233.47663708298933,234.9715692079626,234.97164079197682,235.97584191698115,235.97587187495083,239.46808729192708,0.33186837495304644,None,,,,,,,0,0,0,0,48,0,48,0,247.16587229201104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.13031370798126,247.1540148749482,247.16587229201104,247.16587229201104,247.16587229201104,247.16587229201104,,,,,247.50001370895188,k,right,0,8,4,2,37,28,None,233.4763867079746,233.47663708298933,247.5003482500324,247.50498129194602,247.50498129194602,249.0152757919859,249.0152757919859,248.99519175000023,234.9715692079626,234.97164079197682,249.01061337499414,249.0152757919859,249.0152757919859,249.99951041699387,stimuli/box_empty_transparent.png,235.97584191698115,235.97587187495083,249.9995849999832,250.0029194999952,253.49852170899976,253.4917376670055,239.46808729192708,0.33186837495304644,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
49,0,49,space,1.9801714579807594,None,space,9.543473541969433,None,239.47029304190073,j,None,239.7465520419646,239.746764457901,241.23744774993975,241.23748166696168,242.24194820795674,242.24197266693227,242.24233191693202,0.26887050003279,None,,,,,,,0,0,0,0,49,0,49,0,253.49852170899976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.47029304190073,253.49402062501758,253.49852170899976,253.49852170899976,253.49852170899976,253.49852170899976,,,,,253.7701930840267,j,right,0,8,4,2,37,28,None,239.7465520419646,239.746764457901,253.77047166693956,253.77775112492964,253.77775112492964,255.27851687499788,255.27851687499788,255.26110704196617,241.23744774993975,241.23748166696168,255.2742266249843,255.27851687499788,255.27851687499788,256.2656223339727,stimuli/box_empty_transparent.png,242.24194820795674,242.24197266693227,256.2656821249984,256.2865757920081,256.2865757920081,256.26601329201367,242.24233191693202,0.26887050003279,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
0,0,0,space,1.9801714579807594,None,space,9.543473541969433,None,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.28164699999616,256.2865757920081,260.26819945895113,260.2711842090357,260.2762138339458,316.6109617089387,316.6071207500063,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
0,0,0,space,11.399146832991391,None,space,2.998517790925689,None,0.0020308749517425895,None,None,1.4961625839350745,1.4962167920311913,2.4856966249644756,2.4857402499765158,3.48771112493705,3.487745292019099,5.480976999970153,,,,,,,,,1,0,1,0,0,0,0,0,331.0278987500351,,,,,,,,,,,,,,,,316.60735520895105,316.6109617089387,316.6109617089387,328.0138769169571,space,11.399146832991391,None,328.01397062500473,328.0183002499398,328.0183002499398,331.0190688750008,space,2.998517790925689,None,0.0020308749517425895,331.0211679589702,331.0278987500351,331.0278987500351,331.0278987500351,331.0278987500351,332.51886387495324,332.51886387495324,332.51886387495324,332.51886387495324,332.5152285839431,None,right,0,15,0,3,37,0,None,1.4961625839350745,1.4962167920311913,332.515346167027,332.51886387495324,332.51886387495324,333.5234727920033,333.5234727920033,333.5047574589262,2.4856966249644756,2.4857402499765158,333.5191237919498,333.5234727920033,333.5234727920033,334.5067979999585,no selection made,3.48771112493705,3.487745292019099,334.5068775420077,334.5097839169903,336.5061960419407,336.50007462501526,5.480976999970153,,,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
1,0,1,space,11.399146832991391,None,space,2.998517790925689,None,5.482471624971367,k,None,5.807158791925758,5.807444958947599,7.298457333934493,7.298486249987036,8.298668583971448,8.298694749944843,9.806179250008427,0.30722904193680733,None,,,,,,,1,0,1,0,1,0,1,0,336.5061960419407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.482471624971367,336.5016079170164,336.5061960419407,336.5061960419407,336.5061960419407,336.5061960419407,,,,,336.8262016669614,k,right,1,15,1,3,38,1,None,5.807158791925758,5.807444958947599,336.82657533395104,336.83367970900144,336.83367970900144,338.33855849993415,338.33855849993415,338.3175395419821,7.298457333934493,7.298486249987036,338.33392112492584,338.33855849993415,338.33855849993415,339.3177634589374,stimuli/box_coin_transparent.png,8.298668583971448,8.298694749944843,339.3178246669704,339.3336472089868,340.83196191699244,340.8252560000401,9.806179250008427,0.30722904193680733,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
2,0,2,space,11.399146832991391,None,space,2.998517790925689,None,9.808340749936178,k,None,10.105405499925837,10.105645583942533,11.097292458987795,11.09732720896136,12.105774458963424,12.105812042020261,15.095923791988753,0.28587220795452595,None,,,,,,,1,0,1,0,2,0,2,0,340.83196191699244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.808340749936178,340.8274887499865,340.83196191699244,340.83196191699244,340.83196191699244,340.83196191699244,,,,,341.1244557920145,k,right,0,15,1,3,39,1,None,10.105405499925837,10.105645583942533,341.12477716698777,341.1319894590415,341.1319894590415,342.13504366693087,342.13504366693087,342.1163698339369,11.097292458987795,11.09732720896136,342.1309002919588,342.13504366693087,342.13504366693087,343.1248586670263,stimuli/box_empty_transparent.png,12.105774458963424,12.105812042020261,343.1249482500134,343.12860575004015,346.1210394590162,346.1150208340259,15.095923791988753,0.28587220795452595,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
3,0,3,space,11.399146832991391,None,space,2.998517790925689,None,15.09741320903413,j,None,15.410829124972224,15.411187333986163,17.401761166984215,17.401792541961186,18.412209208938293,18.412237209035084,19.413160874973983,0.2918624170124531,None,,,,,,,1,0,1,0,3,0,3,0,346.1210394590162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.09741320903413,346.1165499589406,346.1210394590162,346.1210394590162,346.1210394590162,346.1210394590162,,,,,346.4297413750319,j,right,0,15,1,3,39,1,None,15.410829124972224,15.411187333986163,346.4303291669348,346.4380230419338,346.4380230419338,348.438141333987,348.438141333987,348.4208350420231,17.401761166984215,17.401792541961186,348.43385191704147,348.438141333987,348.438141333987,349.43130308401305,stimuli/box_empty_transparent.png,18.412209208938293,18.412237209035084,349.43136741698254,349.43684158392716,350.43815333396196,350.43225912493654,19.413160874973983,0.2918624170124531,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
4,0,4,space,11.399146832991391,None,space,2.998517790925689,None,19.414687459007837,k,None,19.905417209025472,19.90565600001719,20.896733958972618,20.896762833930552,21.902378791943192,21.90240374999121,24.39963766699657,0.4832462500780821,None,,,,,,,1,0,1,0,4,0,4,0,350.43815333396196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.414687459007837,350.43382237502374,350.43815333396196,350.43815333396196,350.43815333396196,350.43815333396196,,,,,350.9244612919865,k,right,1,15,2,3,40,2,None,19.905417209025472,19.90565600001719,350.9247867920203,350.932136666961,350.932136666961,351.9367463339586,351.9367463339586,351.9158141249791,20.896733958972618,20.896762833930552,351.9324410420377,351.9367463339586,351.9367463339586,352.9214727500221,stimuli/box_coin_transparent.png,21.902378791943192,21.90240374999121,352.92153358401265,352.9296261250274,355.42664137494285,355.41871683392674,24.39963766699657,0.4832462500780821,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
5,0,5,space,11.399146832991391,None,space,2.998517790925689,None,24.402778542018496,j,None,24.681780333979987,24.68202524993103,28.172745959018357,28.17279312503524,29.175472917035222,29.175522292032838,31.165502374991775,0.27009445906151086,None,,,,,,,1,0,1,0,5,0,5,0,355.42664137494285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.402778542018496,355.42193141696043,355.42664137494285,355.42664137494285,355.42664137494285,355.42664137494285,,,,,355.7008364589419,j,right,1,15,2,3,40,2,None,24.681780333979987,24.68202524993103,355.7011561669642,355.7054538340308,355.7054538340308,359.20605962502304,359.20605962502304,359.19180583395064,28.172745959018357,28.17279312503524,359.20259429200087,359.20605962502304,359.20605962502304,360.1945438339608,stimuli/box_empty_transparent.png,29.175472917035222,29.175522292032838,360.19468724995386,360.20019687502645,362.1905043339357,362.18459366692696,31.165502374991775,0.27009445906151086,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
6,0,6,space,11.399146832991391,None,space,2.998517790925689,None,31.16707441699691,k,None,31.42918616696261,31.429485250031576,32.42659004195593,32.426636875025,33.43309791700449,33.433139791944996,34.425316959037445,0.2527408330934122,None,,,,,,,1,0,1,0,6,0,6,0,362.1905043339357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.16707441699691,362.1862070839852,362.1905043339357,362.1905043339357,362.1905043339357,362.1905043339357,,,,,362.44822070898954,k,right,1,15,3,3,41,3,None,31.42918616696261,31.429485250031576,362.4486175000202,362.45624637498986,362.45624637498986,363.4672899999423,363.4672899999423,363.4456626250176,32.42659004195593,32.426636875025,363.46243045898154,363.4672899999423,363.4672899999423,364.4521832920145,stimuli/box_coin_transparent.png,33.43309791700449,33.433139791944996,364.4522792500211,364.4578301250003,365.4510308339959,365.4444136249367,34.425316959037445,0.2527408330934122,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
7,0,7,space,11.399146832991391,None,space,2.998517790925689,None,34.42694274999667,k,None,34.780764624942094,34.78108366695233,36.77538933395408,36.775423916988075,37.777678124955855,37.77771191694774,39.771081542014144,0.3432344999164343,None,,,,,,,1,0,1,0,7,0,7,0,365.4510308339959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.42694274999667,365.44607995892875,365.4510308339959,365.4510308339959,365.4510308339959,365.4510308339959,,,,,365.7997877090238,k,right,1,15,4,3,42,4,None,34.780764624942094,34.78108366695233,365.80021666700486,365.8083410420222,365.8083410420222,367.8144327499904,367.8144327499904,367.79445854201913,36.77538933395408,36.775423916988075,367.80976437497884,367.8144327499904,367.8144327499904,368.79676149995066,stimuli/box_coin_transparent.png,37.777678124955855,37.77771191694774,368.7968506249599,368.8016622499563,370.7962466250174,370.7901766250143,39.771081542014144,0.3432344999164343,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
8,0,8,space,11.399146832991391,None,space,2.998517790925689,None,39.77278312493581,k,None,40.03519966697786,40.03549216699321,43.03172079194337,43.031761583988555,44.03967887500767,44.039710583980195,45.529267208999954,0.25461866601835936,None,,,,,,,1,0,1,0,8,0,8,0,370.7962466250174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.77278312493581,370.7919183749473,370.7962466250174,370.7962466250174,370.7962466250174,370.7962466250174,,,,,371.05423637502827,k,right,1,15,5,3,43,5,None,40.03519966697786,40.03549216699321,371.05462395900395,371.0624668749515,371.0624668749515,374.0697547500022,374.0697547500022,374.05078862502705,43.03172079194337,43.031761583988555,374.06545683403965,374.0697547500022,374.0697547500022,375.05876587494276,stimuli/box_coin_transparent.png,44.03967887500767,44.039710583980195,375.05883912497666,375.0614239589777,376.5544782090001,376.54836079198867,45.529267208999954,0.25461866601835936,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
9,0,9,space,11.399146832991391,None,space,2.998517790925689,None,45.53087733394932,k,None,45.81766787497327,45.81795770896133,47.31575620896183,47.31581591698341,48.32319995900616,48.32323629199527,50.31377695896663,0.2759155830135569,None,,,,,,,1,0,1,0,9,0,9,0,376.5544782090001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.53087733394932,376.55001279199496,376.5544782090001,376.5544782090001,376.5544782090001,376.5544782090001,,,,,376.8367105840007,k,right,1,15,6,3,44,6,None,45.81766787497327,45.81795770896133,376.83708491700236,376.84507733397186,376.84507733397186,378.35791483393405,378.35791483393405,378.3348160419846,47.31575620896183,47.31581591698341,378.3523665840039,378.35791483393405,378.35791483393405,379.34228833403904,stimuli/box_coin_transparent.png,48.32319995900616,48.32323629199527,379.3423704999732,379.34672933397815,381.33902133395895,381.33286574995145,50.31377695896663,0.2759155830135569,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
10,0,10,space,11.399146832991391,None,space,2.998517790925689,None,50.315376541926526,k,None,50.60867450002115,50.60898849996738,52.10739308397751,52.10745504195802,53.113334459019825,53.1133593339473,54.10790399997495,0.2863604580052197,None,,,,,,,1,0,1,0,10,0,10,0,381.33902133395895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.315376541926526,381.334509416949,381.33902133395895,381.33902133395895,381.33902133395895,381.33902133395895,,,,,381.6277180840261,k,right,1,15,7,3,45,7,None,50.60867450002115,50.60898849996738,381.6281222499674,381.63603012496606,381.63603012496606,383.1496733749518,383.1496733749518,383.126441875007,52.10739308397751,52.10745504195802,383.1442259999458,383.1496733749518,383.1496733749518,384.1324291250203,stimuli/box_coin_transparent.png,53.113334459019825,53.1133593339473,384.1324898339808,384.13622816698626,385.13328245899174,385.12699770904146,54.10790399997495,0.2863604580052197,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
11,0,11,space,11.399146832991391,None,space,2.998517790925689,None,54.10948541702237,k,None,54.6079280419508,54.6082866670331,56.60063891694881,56.60069474996999,57.60582408402115,57.60588183393702,59.105829749954864,0.48330987500958145,None,,,,,,,1,0,1,0,11,0,11,0,385.13328245899174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.10948541702237,385.1286205840297,385.13328245899174,385.13328245899174,385.13328245899174,385.13328245899174,,,,,385.6269562089583,k,right,1,15,8,3,46,8,None,54.6079280419508,54.6082866670331,385.6274184170179,385.6355949169956,385.6355949169956,387.64211870892905,387.64211870892905,387.6196919590002,56.60063891694881,56.60069474996999,387.63712900003884,387.64211870892905,387.64211870892905,388.624889708939,stimuli/box_coin_transparent.png,57.60582408402115,57.60588183393702,388.625021749991,388.6305367919849,390.1312415419379,390.1249242089689,59.105829749954864,0.48330987500958145,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
12,0,12,space,11.399146832991391,None,space,2.998517790925689,None,59.107404791982844,k,None,59.38454995898064,59.38483679201454,60.38387070898898,60.38391495903488,61.38419695897028,61.3842304169666,64.3900239589857,0.2552958750165999,None,,,,,,,1,0,1,0,12,0,12,0,390.1312415419379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.107404791982844,390.1265399589902,390.1312415419379,390.1312415419379,390.1312415419379,390.1312415419379,,,,,390.40357800002676,k,right,1,15,9,3,47,9,None,59.38454995898064,59.38483679201454,390.40396808402147,390.4117367499275,390.4117367499275,391.42358349997085,391.42358349997085,391.4029425419867,60.38387070898898,60.38391495903488,391.418795375037,391.42358349997085,391.42358349997085,392.40328829200007,stimuli/box_coin_transparent.png,61.38419695897028,61.3842304169666,392.40336516697425,392.41754637495615,395.41499854193535,395.4091165839927,64.3900239589857,0.2552958750165999,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
13,0,13,space,11.399146832991391,None,space,2.998517790925689,None,64.39158783399034,k,None,64.72586079197936,64.72618383402005,65.22133550001308,65.22137187502813,66.23161100002471,66.23165949992836,68.2226608749479,0.32095308403950185,None,,,,,,,1,0,1,0,13,0,13,0,395.41499854193535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.39158783399034,395.41072249994613,395.41499854193535,395.41499854193535,395.41499854193535,395.41499854193535,,,,,395.744898083969,k,right,0,15,9,3,48,9,None,64.72586079197936,64.72618383402005,395.7453120839782,395.75265604199376,395.75265604199376,396.260715084034,396.260715084034,396.2404160000151,65.22133550001308,65.22137187502813,396.25571433396544,396.260715084034,396.260715084034,397.2506887919735,stimuli/box_empty_transparent.png,66.23161100002471,66.23165949992836,397.25079650001135,397.25711391703226,399.247830749955,399.2417533750413,68.2226608749479,0.32095308403950185,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
14,0,14,space,11.399146832991391,None,space,2.998517790925689,None,68.22421599994414,j,None,68.53352850000374,68.53388962498866,70.03058470902033,70.03062370896805,71.04014270904008,71.04019516694825,72.03848708397709,0.2969010000815615,None,,,,,,,1,0,1,0,14,0,14,0,399.247830749955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.22421599994414,399.24335112492554,399.247830749955,399.247830749955,399.247830749955,399.247830749955,,,,,399.55253908399027,j,right,0,15,9,3,48,9,None,68.53352850000374,68.53388962498866,399.5530233340105,399.56031454203185,399.56031454203185,401.06805616698693,401.06805616698693,401.0496568749659,70.03058470902033,70.03062370896805,401.0633856669301,401.06805616698693,401.06805616698693,402.0592169170268,stimuli/box_empty_transparent.png,71.04014270904008,71.04019516694825,402.05933558393735,402.0648962089326,403.06378600001335,403.05757783399895,72.03848708397709,0.2969010000815615,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
15,0,15,space,11.399146832991391,None,space,2.998517790925689,None,72.0400818339549,k,None,72.44981454196386,72.4501265840372,73.44824812503066,73.44827833399177,74.45566800003871,74.4556977499742,76.45183729194105,0.38954708306118846,None,,,,,,,1,0,1,0,15,0,15,0,403.06378600001335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0400818339549,403.05921804194804,403.06378600001335,403.06378600001335,403.06378600001335,403.06378600001335,,,,,403.4688503339421,k,right,0,15,9,3,49,9,None,72.44981454196386,72.4501265840372,403.4692570839543,403.47728858399205,403.47728858399205,404.4852702920325,404.4852702920325,404.46732587495353,73.44824812503066,73.44827833399177,404.48100495897233,404.4852702920325,404.4852702920325,405.4747563749552,stimuli/box_empty_transparent.png,74.45566800003871,74.4556977499742,405.4748277090257,405.47773729194887,407.4772462089313,407.47089404193684,76.45183729194105,0.38954708306118846,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
16,0,16,space,11.399146832991391,None,space,2.998517790925689,None,76.4531210840214,j,None,76.74089366698172,76.74116229196079,78.73391670896672,78.73401941696648,79.74858279200271,79.74863579194061,80.74567374994513,0.2736890419619158,None,,,,,,,1,0,1,0,16,0,16,0,407.4772462089313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4531210840214,407.4722552499734,407.4772462089313,407.4772462089313,407.4772462089313,407.4772462089313,,,,,407.7599433340365,j,right,0,15,9,3,49,9,None,76.74089366698172,76.74116229196079,407.76029320899397,407.76778791693505,407.76778791693505,409.7723581249593,409.7723581249593,409.7529195420211,78.73391670896672,78.73401941696648,409.76750520896167,409.7723581249593,409.7723581249593,410.7676517920336,stimuli/box_empty_transparent.png,79.74858279200271,79.74863579194061,410.7677807499422,410.7729462919524,411.7707335000159,411.7647706249263,80.74567374994513,0.2736890419619158,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
17,0,17,space,11.399146832991391,None,space,2.998517790925689,None,80.74718058400322,k,None,81.03027524997015,81.03051033394877,82.02464133396279,82.02473816694692,83.03223200002685,83.03228675003629,84.02395612502005,0.26786758308298886,None,,,,,,,1,0,1,0,17,0,17,0,411.7707335000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.74718058400322,411.76631674997043,411.7707335000159,411.7707335000159,411.7707335000159,411.7707335000159,,,,,412.0493256249465,k,right,1,15,10,3,50,10,None,81.03027524997015,81.03051033394877,412.0496407089522,412.0571854589507,412.0571854589507,413.0666524169501,413.0666524169501,413.0436751670204,82.02464133396279,82.02473816694692,413.0619394170353,413.0666524169501,413.0666524169501,414.05130558402743,stimuli/box_coin_transparent.png,83.03223200002685,83.03228675003629,414.05143504193984,414.0579168749973,415.05706787493546,415.0430536669446,84.02395612502005,0.26786758308298886,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
18,0,18,space,11.399146832991391,None,space,2.998517790925689,None,84.02542283397634,k,None,84.3453033339465,84.34555670898408,87.83379487495404,87.8338291249238,88.83798787498381,88.83803741703741,90.82966429193038,0.3037687500473112,None,,,,,,,1,0,1,0,18,0,18,0,415.05706787493546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.02542283397634,415.0445574999321,415.05706787493546,415.05706787493546,415.05706787493546,415.05706787493546,,,,,415.364351416938,k,right,1,15,11,3,51,11,None,84.3453033339465,84.34555670898408,415.36468695895746,415.3693396250019,415.3693396250019,418.87296766694635,418.87296766694635,418.85287266701926,87.83379487495404,87.8338291249238,418.86860675003845,418.87296766694635,418.87296766694635,419.8570639169775,stimuli/box_coin_transparent.png,88.83798787498381,88.83803741703741,419.8571734590223,419.86260608397424,421.85465216694865,421.8487623339752,90.82966429193038,0.3037687500473112,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
19,0,19,space,11.399146832991391,None,space,2.998517790925689,None,90.83111958403606,k,None,91.1504810419865,91.15075887495186,92.14878175000194,92.14882220898289,93.14276054198854,93.14278541703243,94.6422632499598,0.303381166071631,None,,,,,,,1,0,1,0,19,0,19,0,421.85465216694865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.83111958403606,421.8502550419653,421.85465216694865,421.85465216694865,421.85465216694865,421.85465216694865,,,,,422.1695235000225,k,right,0,15,11,3,52,11,None,91.1504810419865,91.15075887495186,422.1698894590372,422.17751245899126,422.17751245899126,423.1785998339765,423.1785998339765,423.1678361670347,92.14878175000194,92.14882220898289,423.17577308393084,423.1785998339765,423.1785998339765,424.1618549589766,stimuli/box_empty_transparent.png,93.14276054198854,93.14278541703243,424.16191554197576,424.1750433749985,425.66752141702455,425.6613607920008,94.6422632499598,0.303381166071631,None,,,,,,,,424.1750433749985,424.1750433749985,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
20,0,20,space,11.399146832991391,None,space,2.998517790925689,None,94.64386950002518,j,None,94.95180237502791,94.95209958392661,96.9446488339454,96.94467895897105,97.9548277920112,97.9548522089608,99.94311400002334,0.2889849579660222,None,,,,,,,1,0,1,0,20,0,20,0,425.66752141702455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.64386950002518,425.6630046250066,425.66752141702455,425.66752141702455,425.66752141702455,425.66752141702455,,,,,425.97084691701457,j,right,0,15,11,3,52,11,None,94.95180237502791,94.95209958392661,425.9712303340202,425.9788795839995,425.9788795839995,427.98136562493164,427.98136562493164,427.9637290840037,96.9446488339454,96.94467895897105,427.97742649994325,427.98136562493164,427.98136562493164,428.97392291703727,stimuli/box_empty_transparent.png,97.9548277920112,97.9548522089608,428.9739822919946,428.97684174997266,430.96856249996927,430.96221091703046,99.94311400002334,0.2889849579660222,None,,,,,,,,,,,,,,99999,right,no,None,2025-06-02_10h42.27.065,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h42.35.213685 -0700,
