thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
5,0,5,space,5.833313799928874,None,5,4.259658700088039,None,23.450228600064293,k,0.27735069999471307,None,None,23.74958509998396,23.749979499960318,27.262307099997997,27.262361200060695,28.27695619990118,28.27700229990296,30.292144099948928,,,,,,,1,0,1,0,5,0,5,0,492.63407959998585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.450228600064293,492.62013739999384,492.63407959998585,492.63407959998585,492.63407959998585,492.63407959998585,492.91933599999174,k,0.27735069999471307,None,right,1,9,3,3,37,3,None,23.74958509998396,23.749979499960318,492.9198759000283,492.9340582001023,492.9340582001023,496.45620859996416,496.45620859996416,496.43209200003184,27.262307099997997,27.262361200060695,496.44942920003086,496.45620859996416,496.45620859996416,497.4467734999489,stimuli/box_coin_transparent.png,28.27695619990118,28.27700229990296,497.4468942999374,497.4628828000277,499.47855070000514,499.46196760004386,30.292144099948928,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
6,0,6,space,5.833313799928874,None,5,4.259658700088039,None,30.294600500026718,k,0.3900162000209093,None,None,30.710369699867442,30.710777499945834,31.708820400061086,31.70887569990009,32.72401940007694,32.72407029988244,33.7231971998699,,,,,,,1,0,1,0,6,0,6,0,499.47855070000514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.294600500026718,499.46451790002175,499.47855070000514,499.47855070000514,499.47855070000514,499.47855070000514,499.8801184000913,k,0.3900162000209093,None,right,1,9,4,3,38,4,None,30.710369699867442,30.710777499945834,499.88067710003816,499.89486540015787,499.89486540015787,500.90263140015304,500.90263140015304,500.87860619998537,31.708820400061086,31.70887569990009,500.8958560000174,500.90263140015304,500.90263140015304,501.89383650012314,stimuli/box_coin_transparent.png,32.72401940007694,32.72407029988244,501.8939634000417,501.9092926001176,502.909074800089,502.89301840006374,33.7231971998699,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
7,0,7,space,5.833313799928874,None,5,4.259658700088039,None,33.72559569985606,k,0.4624908999539912,None,None,34.207948399940506,34.208351799985394,36.22128319996409,36.221336599905044,37.236659300047904,37.23674169997685,39.2519270000048,,,,,,,1,0,1,0,7,0,7,0,502.909074800089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.72559569985606,502.8955056001432,502.909074800089,502.909074800089,502.909074800089,502.909074800089,503.37769250012934,k,0.4624908999539912,None,right,0,9,4,3,39,4,None,34.207948399940506,34.208351799985394,503.3782494000625,503.39210449997336,503.39210449997336,505.4116823000368,505.4116823000368,505.3910767000634,36.22128319996409,36.221336599905044,505.40508039994165,505.4116823000368,505.4116823000368,506.4064760999754,stimuli/box_empty_transparent.png,37.236659300047904,37.23674169997685,506.4066374001559,506.42256390000694,508.437818699982,508.42174699995667,39.2519270000048,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
8,0,8,space,5.833313799928874,None,5,4.259658700088039,None,39.2542958999984,k,0.4139864998869598,None,None,39.68698089988902,39.68738600006327,42.699819799978286,42.69987519993447,43.71476010000333,43.714806699892506,45.21403899998404,,,,,,,1,0,1,0,8,0,8,0,508.437818699982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2542958999984,508.42421040008776,508.437818699982,508.437818699982,508.437818699982,508.437818699982,508.8567316001281,k,0.4139864998869598,None,right,1,9,5,3,40,5,None,39.68698089988902,39.68738600006327,508.8572835000232,508.8712043000851,508.8712043000851,511.89407610008493,511.89407610008493,511.8696058001369,42.699819799978286,42.69987519993447,511.88693309994414,511.89407610008493,511.89407610008493,512.8845772999339,stimuli/box_coin_transparent.png,43.71476010000333,43.714806699892506,512.8846985001583,512.9005216001533,514.3999894999433,514.3838539000135,45.21403899998404,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
9,0,9,space,5.833313799928874,None,5,4.259658700088039,None,45.21641210000962,k,0.30717750010080636,None,None,45.54913920001127,45.54953479999676,47.06263629999012,47.062690400052816,48.07799809984863,48.07804389996454,50.093087600078434,,,,,,,1,0,1,0,9,0,9,0,514.3999894999433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.21641210000962,514.3863202000502,514.3999894999433,514.3999894999433,514.3999894999433,514.3999894999433,514.7188902001362,k,0.30717750010080636,None,right,1,9,6,3,41,6,None,45.54913920001127,45.54953479999676,514.7194318999536,514.7330651001539,514.7330651001539,516.2565584001131,516.2565584001131,516.2324252000544,47.06263629999012,47.062690400052816,516.2497139000334,516.2565584001131,516.2565584001131,517.2478166001383,stimuli/box_coin_transparent.png,48.07799809984863,48.07804389996454,517.2479356999975,517.2637664999347,519.2794024001341,519.2629085001536,50.093087600078434,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
10,0,10,space,5.833313799928874,None,5,4.259658700088039,None,50.095449399901554,k,0.292558099841699,None,None,50.410898600006476,50.41128559992649,51.90926350001246,51.90931949997321,52.92372599989176,52.923755900003016,53.92318250006065,,,,,,,1,0,1,0,10,0,10,0,519.2794024001341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.095449399901554,519.2653570999391,519.2794024001341,519.2794024001341,519.2794024001341,519.2794024001341,519.5806519000325,k,0.292558099841699,None,right,1,9,7,3,42,7,None,50.410898600006476,50.41128559992649,519.5811809999868,519.5956274999771,519.5956274999771,521.1036927001551,521.1036927001551,521.0790440000128,51.90926350001246,51.90931949997321,521.0968778000679,521.1036927001551,521.1036927001551,522.0935559000354,stimuli/box_coin_transparent.png,52.92372599989176,52.923755900003016,522.0936322000343,522.1099040999543,523.109377700137,523.0930183001328,53.92318250006065,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
11,0,11,space,5.833313799928874,None,5,4.259658700088039,None,53.92461690003984,k,0.4585183998569846,None,None,54.408644899958745,54.40904100006446,56.422269199974835,56.42232419992797,57.43736919993535,57.43742149998434,58.952933999942616,,,,,,,1,0,1,0,11,0,11,0,523.109377700137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.92461690003984,523.0945032001473,523.109377700137,523.109377700137,523.109377700137,523.109377700137,523.5783908001613,k,0.4585183998569846,None,right,0,9,7,3,43,7,None,54.408644899958745,54.40904100006446,523.5789377000183,523.5926177999936,523.5926177999936,525.6127663999796,525.6127663999796,525.5920539000072,56.422269199974835,56.42232419992797,525.6060939000454,525.6127663999796,525.6127663999796,526.6071872001048,stimuli/box_empty_transparent.png,57.43736919993535,57.43742149998434,526.6073147000279,526.6230850000866,528.1390241000336,528.1227533000056,58.952933999942616,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
12,0,12,space,5.833313799928874,None,5,4.259658700088039,None,58.955326800001785,k,0.7028095000423491,None,None,59.687473400030285,59.68787289992906,60.701710500055924,60.70176099985838,61.71702310000546,61.71707189991139,64.73170989984646,,,,,,,1,0,1,0,12,0,12,0,528.1390241000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.955326800001785,528.1252351000439,528.1390241000336,528.1390241000336,528.1390241000336,528.1390241000336,528.857223900035,k,0.7028095000423491,None,right,1,9,8,3,44,8,None,59.687473400030285,59.68787289992906,528.8577698001172,528.8717815999407,528.8717815999407,529.8955590999685,529.8955590999685,529.8715001000091,60.701710500055924,60.70176099985838,529.8887992999516,529.8955590999685,529.8955590999685,530.8868338000029,stimuli/box_coin_transparent.png,61.71702310000546,61.71707189991139,530.8869678999763,530.9028501000721,533.91787510016,533.9015299000312,64.73170989984646,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
13,0,13,space,5.833313799928874,None,5,4.259658700088039,None,64.73407729994506,k,0.2550382998306304,None,None,65.01663109986112,65.01703029987402,65.51495700003579,65.51501169987023,66.52986929984763,66.52991969999857,68.54536979994737,,,,,,,1,0,1,0,13,0,13,0,533.91787510016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.73407729994506,533.9039861999918,533.91787510016,533.91787510016,533.91787510016,533.91787510016,534.1863830999937,k,0.2550382998306304,None,right,0,9,8,3,45,8,None,65.01663109986112,65.01703029987402,534.1869276999496,534.20085750008,534.20085750008,534.7056726999581,534.7056726999581,534.684742399957,65.51495700003579,65.51501169987023,534.6988894001115,534.7056726999581,534.7056726999581,535.699677299941,stimuli/box_empty_transparent.png,66.52986929984763,66.52991969999857,535.699816300068,535.7156891000923,537.7311603999697,537.7151915000286,68.54536979994737,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
14,0,14,space,5.833313799928874,None,5,4.259658700088039,None,68.54774409998208,k,0.31041590007953346,None,None,68.8804057999514,68.88080199994147,70.39456869987771,70.3946239000652,71.40953279985115,71.4095779999625,72.40896150004119,,,,,,,1,0,1,0,14,0,14,0,537.7311603999697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.54774409998208,537.7176520000212,537.7311603999697,537.7311603999697,537.7311603999697,537.7311603999697,538.0501552000642,k,0.31041590007953346,None,right,1,9,9,3,46,9,None,68.8804057999514,68.88080199994147,538.050697900122,538.0643711001612,538.0643711001612,539.5888163000345,539.5888163000345,539.5643545000348,70.39456869987771,70.3946239000652,539.5819103999529,539.5888163000345,539.5888163000345,540.5793496000115,stimuli/box_coin_transparent.png,71.40953279985115,71.4095779999625,540.5794757001568,540.5953071000986,541.594958800124,541.5787820001133,72.40896150004119,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
15,0,15,space,5.833313799928874,None,5,4.259658700088039,None,72.4116283999756,k,0.5089503000490367,None,None,72.943711000029,72.94413259997964,73.94166169990785,73.94171599997208,74.95641639991663,74.95646189991385,76.97202500002459,,,,,,,1,0,1,0,15,0,15,0,541.594958800124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4116283999756,541.5815443000756,541.594958800124,541.594958800124,541.594958800124,541.594958800124,542.113424200099,k,0.5089503000490367,None,left,1,15,0,4,46,9,None,72.943711000029,72.94413259997964,542.1140346999746,542.1278981999494,542.1278981999494,543.1327399001457,543.1327399001457,543.1114475999493,73.94166169990785,73.94171599997208,543.1255626999773,543.1327399001457,543.1327399001457,544.1262336999644,stimuli/box_empty_transparent.png,74.95641639991663,74.95646189991385,544.1263538999483,544.1423575000372,546.1580900000408,546.1418447999749,76.97202500002459,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
16,0,16,space,5.833313799928874,None,5,4.259658700088039,None,76.97441400005482,k,0.4404879999347031,None,None,77.44016429991461,77.44056629994884,79.45396719989367,79.45402209996246,80.46915540006012,80.46920079994015,81.46806099987589,,,,,,,1,0,1,0,16,0,16,0,546.1580900000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.97441400005482,546.1443227999844,546.1580900000408,546.1580900000408,546.1580900000408,546.1580900000408,546.6099171999376,k,0.4404879999347031,None,left,1,15,0,4,46,9,None,77.44016429991461,77.44056629994884,546.6104649000335,546.6244532000273,546.6244532000273,548.6445557000116,548.6445557000116,548.6237524000462,79.45396719989367,79.45402209996246,548.6376801000442,548.6445557000116,548.6445557000116,549.6389741001185,stimuli/box_empty_transparent.png,80.46915540006012,80.46920079994015,549.6390965001192,549.6546014000196,550.6544050001539,550.6378862001002,81.46806099987589,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
17,0,17,space,5.833313799928874,None,5,4.259658700088039,None,81.47045230004005,j,0.40732680005021393,None,None,81.90256239986047,81.9029969999101,82.90087249991484,82.90092399995774,83.91629399987869,83.91634019999765,84.91564899985678,,,,,,,1,0,1,0,17,0,17,0,550.6544050001539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.47045230004005,550.6403606000822,550.6544050001539,550.6544050001539,550.6544050001539,550.6544050001539,551.0723181001376,j,0.40732680005021393,None,left,1,15,1,4,47,10,None,81.90256239986047,81.9029969999101,551.0728945999872,551.0872021999676,551.0872021999676,552.0945735999849,552.0945735999849,552.070660599973,82.90087249991484,82.90092399995774,552.0881386001129,552.0945735999849,552.0945735999849,553.0861051999964,stimuli/box_coin_transparent.png,83.91629399987869,83.91634019999765,553.0862362000626,553.1020070000086,554.1017193000298,554.0854694000445,84.91564899985678,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
18,0,18,space,5.833313799928874,None,5,4.259658700088039,None,84.91804279992357,k,0.2804574000183493,None,None,85.21728320000693,85.21767869987525,88.72947130003013,88.72952439985238,89.74466450000182,89.74470939999446,91.7601127999369,,,,,,,1,0,1,0,18,0,18,0,554.1017193000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.91804279992357,554.0879514000844,554.1017193000298,554.1017193000298,554.1017193000298,554.1017193000298,554.3870376001578,k,0.2804574000183493,None,left,1,15,1,4,47,10,None,85.21728320000693,85.21767869987525,554.3875750000589,554.4013603001367,554.4013603001367,557.9200679000933,557.9200679000933,557.8992640001234,88.72947130003013,88.72952439985238,557.9135392000899,557.9200679000933,557.9200679000933,558.9144814999308,stimuli/box_empty_transparent.png,89.74466450000182,89.74470939999446,558.9146025001537,558.9305497999303,560.9461269001476,560.9299340001307,91.7601127999369,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
19,0,19,space,5.833313799928874,None,5,4.259658700088039,None,91.76276639988646,j,0.29086529999040067,None,None,92.07823659991845,92.07868649996817,93.09263770002872,93.09268949995749,94.10802889987826,94.10807529999875,95.62395579996519,,,,,,,1,0,1,0,19,0,19,0,560.9461269001476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.76276639988646,560.9326844001189,560.9461269001476,560.9461269001476,560.9461269001476,560.9461269001476,561.2479904000647,j,0.29086529999040067,None,left,1,15,2,4,48,11,None,92.07823659991845,92.07868649996817,561.2485841999296,561.2627741000615,561.2627741000615,562.2865323999431,562.2865323999431,562.2624286999926,93.09263770002872,93.09268949995749,562.2797869001515,562.2865323999431,562.2865323999431,563.2778467999306,stimuli/box_coin_transparent.png,94.10802889987826,94.10807529999875,563.2779675000347,563.2939105001278,564.8098957999609,564.7937755000312,95.62395579996519,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
20,0,20,space,5.833313799928874,None,5,4.259658700088039,None,95.62634329986759,j,0.3936413999181241,None,None,96.04180669994093,96.04226609994657,98.05536979995668,98.05540329986252,99.07091760006733,99.07096199993975,101.08600130002014,,,,,,,1,0,1,0,20,0,20,0,564.8098957999609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.62634329986759,564.7962528001517,564.8098957999609,564.8098957999609,564.8098957999609,564.8098957999609,565.2115527000278,j,0.3936413999181241,None,left,1,15,3,4,49,12,None,96.04180669994093,96.04226609994657,565.2121643000282,565.2261576999445,565.2261576999445,567.2416211999953,567.2416211999953,567.2251800999511,98.05536979995668,98.05540329986252,567.2354814000428,567.2416211999953,567.2416211999953,568.2407366000116,stimuli/box_coin_transparent.png,99.07091760006733,99.07096199993975,568.2408598000184,568.2566577000543,570.2723104001489,570.2558210000861,101.08600130002014,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
21,0,21,space,5.833313799928874,None,5,4.259658700088039,None,101.08845789986663,j,0.3493707999587059,None,None,101.4546449999325,101.4550916000735,104.46726579987444,104.46731989993714,105.48211869993247,105.48216339992359,106.99771580006927,,,,,,,1,0,1,0,21,0,21,0,570.2723104001489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.08845789986663,570.2583664001431,570.2723104001489,570.2723104001489,570.2723104001489,570.2723104001489,570.6243970000651,j,0.3493707999587059,None,left,1,15,4,4,50,13,None,101.4546449999325,101.4550916000735,570.6249896001536,570.6386425001547,570.6386425001547,573.6610803001095,573.6610803001095,573.6370501001365,104.46726579987444,104.46731989993714,573.6542384000495,573.6610803001095,573.6610803001095,574.6519365001004,stimuli/box_coin_transparent.png,105.48211869993247,105.48216339992359,574.6520557000767,574.6680076001212,576.1839547001291,576.1675410000607,106.99771580006927,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
22,0,22,space,5.833313799928874,None,5,4.259658700088039,None,107.00009560002945,j,0.31846660003066063,None,None,107.34967749984935,107.35014209989458,108.86341540003195,108.86346619995311,109.87875629984774,109.87880160007626,111.89384320005774,,,,,,,1,0,1,0,22,0,22,0,576.1839547001291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.00009560002945,576.1700023000594,576.1839547001291,576.1839547001291,576.1839547001291,576.1839547001291,576.5194316999987,j,0.31846660003066063,None,left,1,15,5,4,51,14,None,107.34967749984935,107.35014209989458,576.5200414999854,576.5342447999865,576.5342447999865,578.0575788000133,578.0575788000133,578.0332088000141,108.86341540003195,108.86346619995311,578.0505425001029,578.0575788000133,578.0575788000133,579.048575400142,stimuli/box_coin_transparent.png,109.87875629984774,109.87880160007626,579.0486945000011,579.0647744000889,581.0802860001568,581.0636650000233,111.89384320005774,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
23,0,23,space,5.833313799928874,None,5,4.259658700088039,None,111.8962272000499,j,0.3948490999173373,None,None,112.31157210003585,112.31200519995764,113.82607649988495,113.82612799992785,114.84134829998948,114.84139600000344,116.35712229995988,,,,,,,1,0,1,0,23,0,23,0,581.0802860001568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8962272000499,581.0661353999749,581.0802860001568,581.0802860001568,581.0802860001568,581.0802860001568,581.481327699963,j,0.3948490999173373,None,left,1,15,6,4,52,15,None,112.31157210003585,112.31200519995764,581.4819031001534,581.4963734999765,581.4963734999765,583.0194131999742,583.0194131999742,582.9958711001091,113.82607649988495,113.82612799992785,583.0132168999407,583.0194131999742,583.0194131999742,584.0111583999824,stimuli/box_coin_transparent.png,114.84134829998948,114.84139600000344,584.0112914000638,584.0271896000486,585.5432792999782,585.5269450000487,116.35712229995988,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
24,0,24,space,5.833313799928874,None,5,4.259658700088039,None,116.35988619993441,j,0.24793730000965297,None,None,116.62569090002216,116.62614209996536,118.63929679989815,118.63935000007041,119.65424659987912,119.6542921999935,121.16974969999865,,,,,,,1,0,1,0,24,0,24,0,585.5432792999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.35988619993441,585.5298310001381,585.5432792999782,585.5432792999782,585.5432792999782,585.5432792999782,585.7954377001151,j,0.24793730000965297,None,left,1,15,7,4,53,16,None,116.62569090002216,116.62614209996536,585.7960403999314,585.8096904000267,585.8096904000267,587.8334133001044,587.8334133001044,587.8090755001176,118.63929679989815,118.63935000007041,587.8264621000271,587.8334133001044,587.8334133001044,588.8240573001094,stimuli/box_coin_transparent.png,119.65424659987912,119.6542921999935,588.8241876000538,588.8400143999606,590.3559040999971,590.3395702999551,121.16974969999865,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
25,0,25,space,5.833313799928874,None,5,4.259658700088039,None,121.17265389999375,j,0.26647820021025836,None,None,121.45577650004998,121.45624009985477,122.45292719989084,122.45298080006614,123.4677279999014,123.4677720000036,126.98221649997868,,,,,,,1,0,1,0,25,0,25,0,590.3559040999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.17265389999375,590.3425654000603,590.3559040999971,590.3559040999971,590.3559040999971,590.3559040999971,590.6255292999558,j,0.26647820021025836,None,left,0,15,7,4,54,16,None,121.45577650004998,121.45624009985477,590.6261410000734,590.6393133001402,590.6393133001402,591.6437896999996,591.6437896999996,591.6227125001606,122.45292719989084,122.45298080006614,591.6368003000971,591.6437896999996,591.6437896999996,592.6375470000785,stimuli/box_empty_transparent.png,123.4677279999014,123.4677720000036,592.6376644000411,592.6536714001559,596.1679935001303,596.1520366000477,126.98221649997868,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
26,0,26,space,5.833313799928874,None,5,4.259658700088039,None,126.98473499994725,j,0.3178697000257671,None,None,127.33356219995767,127.33401990006678,127.83183799986728,127.83188940002583,128.8471917998977,128.84724009991623,132.36126510007307,,,,,,,1,0,1,0,26,0,26,0,596.1679935001303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.98473499994725,596.1546440999955,596.1679935001303,596.1679935001303,596.1679935001303,596.1679935001303,596.5033144000918,j,0.3178697000257671,None,left,1,15,8,4,55,17,None,127.33356219995767,127.33401990006678,596.5039179001469,596.5179292999674,596.5179292999674,597.0255762999877,597.0255762999877,597.0016320999712,127.83183799986728,127.83188940002583,597.0191645999439,597.0255762999877,597.0255762999877,598.0170100000687,stimuli/box_coin_transparent.png,128.8471917998977,128.84724009991623,598.0171350000892,598.0329527000431,601.5469984000083,601.5310802999884,132.36126510007307,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
27,0,27,space,5.833313799928874,None,5,4.259658700088039,None,132.36395090003498,k,0.27618160005658865,None,None,132.66234360006638,132.66274339985102,134.17657339992002,134.17662579985335,135.19164739991538,135.1916916000191,136.19168259995058,,,,,,,1,0,1,0,27,0,27,0,601.5469984000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.36395090003498,601.5338700001594,601.5469984000083,601.5469984000083,601.5469984000083,601.5469984000083,601.8320977999829,k,0.27618160005658865,None,left,1,15,8,4,55,17,None,132.66234360006638,132.66274339985102,601.8326406001579,601.8468148000538,601.8468148000538,603.3668264001608,603.3668264001608,603.3463676001411,134.17657339992002,134.17662579985335,603.3604161001276,603.3668264001608,603.3668264001608,604.3614652000833,stimuli/box_empty_transparent.png,135.19164739991538,135.1916916000191,604.3615840000566,604.3776901001111,605.3778634001501,605.3615012001246,136.19168259995058,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
28,0,28,space,5.833313799928874,None,5,4.259658700088039,None,136.19421879993752,j,0.42978729982860386,None,None,136.64280569995753,136.6432566998992,137.65705020003952,137.6571003999561,138.67288159998134,138.67293990007602,142.18638499989174,,,,,,,1,0,1,0,28,0,28,0,605.3778634001501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.19421879993752,605.364139100071,605.3778634001501,605.3778634001501,605.3778634001501,605.3778634001501,605.8125589999836,j,0.42978729982860386,None,left,1,15,9,4,56,18,None,136.64280569995753,136.6432566998992,605.8131540000904,605.8275290001184,605.8275290001184,606.8509462999646,606.8509462999646,606.8268436000217,137.65705020003952,137.6571003999561,606.8441811001394,606.8509462999646,606.8509462999646,607.8426689000335,stimuli/box_coin_transparent.png,138.67288159998134,138.67293990007602,607.842838200042,607.8583492999896,611.3725203999784,611.3562096001115,142.18638499989174,,,,,,,,,,,,,,,,,,967191,right,no,None,2025-05-14_14h25.25.739,RL_out-of-scanner,2024.2.4,60.066048570526306,2025-05-14 14h26.07.238798 -0700,
