thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
31,0,31,space,23.511701200157404,None,5,2.8643253999762237,None,154.97890539979562,j,0.9540745001286268,None,None,155.9616413996555,155.96196339977905,158.96108549972996,158.96113149961457,159.9619799000211,159.96201759995893,162.4610385997221,,,,,,,2,0,2,0,31,0,31,0,806.8350440002978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.97890539979562,806.8203058000654,806.8350440002978,806.8350440002978,806.8350440002978,806.8350440002978,807.80294600036,j,0.9540745001286268,None,left,1,14,3,5,72,11,None,155.9616413996555,155.96196339977905,807.8033523000777,807.8184335003607,807.8184335003607,810.818079800345,810.818079800345,810.8024066002108,158.96108549972996,158.96113149961457,810.8127850000747,810.818079800345,810.818079800345,,,811.8033186001703,stimuli/box_coin_transparent.png,159.9619799000211,159.96201759995893,811.8034119000658,811.8180228001438,814.3184397001751,814.3023871001787,162.4610385997221,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
32,0,32,space,23.511701200157404,None,5,2.8643253999762237,None,162.46255299961194,j,0.3509312001988292,None,None,162.84533349983394,162.84573749965057,163.85970099968836,163.8597442000173,164.8605086999014,164.86055079987273,165.86061669979244,,,,,,,2,0,2,0,32,0,32,0,814.3184397001751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.46255299961194,814.3039449001662,814.3184397001751,814.3184397001751,814.3184397001751,814.3184397001751,814.686612999998,j,0.3509312001988292,None,left,1,14,4,5,73,12,None,162.84533349983394,162.84573749965057,814.6871338002384,814.7019195002504,814.7019195002504,815.7178396000527,815.7178396000527,815.7010236000642,163.85970099968836,163.8597442000173,815.7115675001405,815.7178396000527,815.7178396000527,,,816.7018516999669,stimuli/box_coin_transparent.png,164.8605086999014,164.86055079987273,816.7019416000694,816.7176732001826,817.7186290002428,817.7019649003632,165.86061669979244,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
33,0,33,space,23.511701200157404,None,5,2.8643253999762237,None,165.8620762997307,j,0.6932191997766495,None,None,166.577723399736,166.57810189994052,168.57761949999258,168.5776624996215,169.57638139976189,169.5764242997393,171.07709709974006,,,,,,,2,0,2,0,33,0,33,0,817.7186290002428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.8620762997307,817.7034678002819,817.7186290002428,817.7186290002428,817.7186290002428,817.7186290002428,818.4190150001086,j,0.6932191997766495,None,left,0,14,4,5,74,12,None,166.577723399736,166.57810189994052,818.4194937003776,818.4348190003075,818.4348190003075,820.4341989001259,820.4341989001259,820.4189388002269,168.57761949999258,168.5776624996215,820.42745930003,820.4341989001259,820.4341989001259,821.4333661003038,821.4333661003038,821.4177175001241,stimuli/box_empty_transparent.png,169.57638139976189,169.5764242997393,821.4178248001263,821.4333661003038,822.9345619003288,822.9184431000613,171.07709709974006,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
34,0,34,space,23.511701200157404,None,5,2.8643253999762237,None,171.0785848996602,j,0.8976664999499917,None,None,171.99440379999578,171.99480699980631,174.99373039975762,174.99376880005002,175.9935526996851,175.9935904997401,178.49324889993295,,,,,,,2,0,2,0,34,0,34,0,822.9345619003288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0785848996602,822.9199763000943,822.9345619003288,822.9345619003288,822.9345619003288,822.9345619003288,823.8356924001127,j,0.8976664999499917,None,left,1,14,5,5,75,13,None,171.99440379999578,171.99480699980631,823.8362037003972,823.8513482003473,823.8513482003473,826.8506582002155,826.8506582002155,826.8350570001639,174.99373039975762,174.99376880005002,826.8450820003636,826.8506582002155,826.8506582002155,827.8501846999861,827.8501846999861,827.8348940000869,stimuli/box_coin_transparent.png,175.9935526996851,175.9935904997401,827.8349838000722,827.8501846999861,830.351252200082,830.3345949002542,178.49324889993295,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
35,0,35,space,23.511701200157404,None,5,2.8643253999762237,None,178.49469029996544,j,0.3944387002848089,None,None,178.91176999965683,178.9121289998293,180.41026149969548,180.41029879963025,181.40930639998987,181.4093432999216,182.4088286999613,,,,,,,2,0,2,0,35,0,35,0,830.351252200082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.49469029996544,830.3360825004056,830.351252200082,830.351252200082,830.351252200082,830.351252200082,830.7530762003735,j,0.3944387002848089,None,left,1,14,6,5,76,14,None,178.91176999965683,178.9121289998293,830.7535209003836,830.7677028002217,830.7677028002217,832.2671734001487,832.2671734001487,832.2515881001018,180.41026149969548,180.41029879963025,832.2616505003534,832.2671734001487,832.2671734001487,833.2663005003706,833.2663005003706,833.2506465003826,stimuli/box_coin_transparent.png,181.40930639998987,181.4093432999216,833.2507372000255,833.2663005003706,834.2667749002576,834.2501721000299,182.4088286999613,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
36,0,36,space,23.511701200157404,None,5,2.8643253999762237,None,182.41065569967031,j,0.5489336000755429,None,None,182.97851699963212,182.97885999968275,184.4769496000372,184.47699359990656,185.47747869975865,185.47751139989123,188.97651689965278,,,,,,,2,0,2,0,36,0,36,0,834.2667749002576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.41065569967031,834.2520550000481,834.2667749002576,834.2667749002576,834.2667749002576,834.2667749002576,834.819820899982,j,0.5489336000755429,None,left,1,14,7,5,77,15,None,182.97851699963212,182.97885999968275,834.8202498001046,834.8345339000225,834.8345339000225,836.3338328003883,836.3338328003883,836.3182713002898,184.4769496000372,184.47699359990656,836.328496100381,836.3338328003883,836.3338328003883,837.3335041999817,837.3335041999817,837.3188217002898,stimuli/box_coin_transparent.png,185.47747869975865,185.47751139989123,837.3188984002918,837.3335041999817,840.8342875000089,840.8178627002053,188.97651689965278,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
37,0,37,space,23.511701200157404,None,5,2.8643253999762237,None,188.97803679993376,j,0.3370211999863386,None,None,189.34395270003006,189.34436129964888,191.34386919997633,191.34390809992328,192.34258139971644,192.3426185999997,193.34306499967352,,,,,,,2,0,2,0,37,0,37,0,840.8342875000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.97803679993376,840.8194283000194,840.8342875000089,840.8342875000089,840.8342875000089,840.8342875000089,841.1852416000329,j,0.3370211999863386,None,left,1,14,8,5,78,16,None,189.34395270003006,189.34436129964888,841.1857573003508,841.2010449003428,841.2010449003428,843.2003248003311,843.2003248003311,843.185194700025,191.34386919997633,191.34390809992328,843.1951701999642,843.2003248003311,843.2003248003311,844.1994195003062,844.1994195003062,844.1839205003344,stimuli/box_coin_transparent.png,192.34258139971644,192.3426185999997,844.1840141001157,844.1994195003062,845.2008639001288,845.1844065999612,193.34306499967352,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
38,0,38,space,23.511701200157404,None,5,2.8643253999762237,None,193.34463149961084,j,0.4891655002720654,None,None,193.86133580002934,193.86169659998268,194.860998199787,194.861035999842,195.86002109991387,195.86005549971014,197.35838129976764,,,,,,,2,0,2,0,38,0,38,0,845.2008639001288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.34463149961084,845.1860230001621,845.2008639001288,845.2008639001288,845.2008639001288,845.2008639001288,845.7026402000338,j,0.4891655002720654,None,left,0,14,8,5,79,16,None,193.86133580002934,193.86169659998268,845.703087599948,845.7173638003878,845.7173638003878,846.7169233001769,846.7169233001769,846.702324599959,194.860998199787,194.861035999842,846.7106544002891,846.7169233001769,846.7169233001769,847.7163979001343,847.7163979001343,847.7013624999672,stimuli/box_empty_transparent.png,195.86002109991387,195.86005549971014,847.7014466002584,847.7163979001343,849.2166134002618,849.1997122000903,197.35838129976764,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
39,0,39,space,23.511701200157404,None,5,2.8643253999762237,None,197.36016519973055,k,0.3154474999755621,None,None,197.69298949977383,197.6932275998406,198.69272389961407,198.6927678999491,199.69309759978205,199.69312969967723,200.69284609984607,,,,,,,2,0,2,0,39,0,39,0,849.2166134002618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.36016519973055,849.201563199982,849.2166134002618,849.2166134002618,849.2166134002618,849.2166134002618,849.53429470025,k,0.3154474999755621,None,left,0,14,8,5,79,16,None,197.69298949977383,197.6932275998406,849.5346162002534,849.5501002003439,849.5501002003439,850.5508374003693,850.5508374003693,850.5340442000888,198.69272389961407,198.6927678999491,850.5434053000063,850.5508374003693,850.5508374003693,851.5500516002066,851.5500516002066,851.5344402999617,stimuli/box_empty_transparent.png,199.69309759978205,199.69312969967723,851.5345179000869,851.5500516002066,852.5501733999699,852.5341926002875,200.69284609984607,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
40,0,40,space,23.511701200157404,None,5,2.8643253999762237,None,200.69457589974627,j,0.8389205997809768,None,None,201.56057689990848,201.56096579972655,203.05971669964492,203.05975429993123,204.05864859977737,204.05868619959801,205.06065269978717,,,,,,,2,0,2,0,40,0,40,0,852.5501733999699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.69457589974627,852.5359673001803,852.5501733999699,852.5501733999699,852.5501733999699,852.5501733999699,853.4018661002629,j,0.8389205997809768,None,left,1,14,9,5,80,17,None,201.56057689990848,201.56096579972655,853.4023616001941,853.4168553999625,853.4168553999625,854.9167443001643,854.9167443001643,854.9010423002765,203.05971669964492,203.05975429993123,854.9108027000912,854.9167443001643,854.9167443001643,855.9157338002697,855.9157338002697,855.8999877003953,stimuli/box_coin_transparent.png,204.05864859977737,204.05868619959801,855.9000801001675,855.9157338002697,856.917101399973,856.9019980002195,205.06065269978717,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
41,0,41,space,23.511701200157404,None,5,2.8643253999762237,None,205.0620915000327,j,0.36767939990386367,None,None,205.44553909962997,205.445950999856,206.44267109967768,206.44270949997008,207.4426136999391,207.44264639960602,210.44314009975642,,,,,,,2,0,2,0,41,0,41,0,856.917101399973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0620915000327,856.9034829000011,856.917101399973,856.917101399973,856.917101399973,856.917101399973,857.2868459001184,j,0.36767939990386367,None,left,1,14,10,5,81,18,None,205.44553909962997,205.445950999856,857.2873430000618,857.3001692001708,857.3001692001708,858.2996526001953,858.2996526001953,858.283996200189,206.44267109967768,206.44270949997008,858.2937643001787,858.2996526001953,858.2996526001953,859.2997680003755,859.2997680003755,859.2839563000016,stimuli/box_coin_transparent.png,207.4426136999391,207.44264639960602,859.284034000244,859.2997680003755,862.2999734999612,862.2844859003089,210.44314009975642,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
42,0,42,space,23.511701200157404,None,5,2.8643253999762237,None,210.44474669964984,j,0.3554930998943746,None,None,210.82667389977723,210.82700069993734,212.82596579985693,212.82600610004738,213.82589199999347,213.82592380000278,217.32554099988192,,,,,,,2,0,2,0,42,0,42,0,862.2999734999612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.44474669964984,862.2861390002072,862.2999734999612,862.2999734999612,862.2999734999612,862.2999734999612,862.6679752999917,j,0.3554930998943746,None,left,1,14,11,5,82,19,None,210.82667389977723,210.82700069993734,862.668390000239,862.6830600001849,862.6830600001849,864.6834667003714,864.6834667003714,864.6672884002328,212.82596579985693,212.82600610004738,864.6770818000659,864.6834667003714,864.6834667003714,865.6837319000624,865.6837319000624,865.6672358000651,stimuli/box_coin_transparent.png,213.82589199999347,213.82592380000278,865.6673103002831,865.6837319000624,869.183380200062,869.1668878002092,217.32554099988192,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
43,0,43,space,23.511701200157404,None,5,2.8643253999762237,None,217.32719699991867,j,0.5851436001248658,None,None,217.94350079959258,217.94385969964787,218.94264739984646,218.94268359988928,219.94285959983245,219.94289129972458,221.94232589984313,,,,,,,2,0,2,0,43,0,43,0,869.183380200062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.32719699991867,869.1685957000591,869.183380200062,869.183380200062,869.183380200062,869.183380200062,869.7848078003153,j,0.5851436001248658,None,left,0,14,11,5,83,19,None,217.94350079959258,217.94385969964787,869.785251500085,869.8002305002883,869.8002305002883,870.799701699987,870.799701699987,870.78397410037,218.94264739984646,218.94268359988928,870.7923972001299,870.799701699987,870.799701699987,871.7993086003698,871.7993086003698,871.7842032001354,stimuli/box_empty_transparent.png,219.94285959983245,219.94289129972458,871.7842793003656,871.7993086003698,873.7999728000723,873.7836718000472,221.94232589984313,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
44,0,44,space,23.511701200157404,None,5,2.8643253999762237,None,221.9437630996108,k,0.35066029988229275,None,None,222.3261958998628,222.3265072996728,224.82631359994411,224.82636439986527,225.82542609982193,225.82545809959993,227.82479929970577,,,,,,,2,0,2,0,44,0,44,0,873.7999728000723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.9437630996108,873.7851546001621,873.7999728000723,873.7999728000723,873.7999728000723,873.7999728000723,874.1674582003616,k,0.35066029988229275,None,left,0,14,11,5,83,19,None,222.3261958998628,222.3265072996728,874.1679016002454,874.1831384999678,874.1831384999678,876.6827529002912,876.6827529002912,876.667640300002,224.82631359994411,224.82636439986527,876.6760077001527,876.6827529002912,876.6827529002912,877.6825407003053,877.6825407003053,877.6667688000016,stimuli/box_empty_transparent.png,225.82542609982193,225.82545809959993,877.666846100241,877.6825407003053,879.682861499954,879.6661469000392,227.82479929970577,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
45,0,45,space,23.511701200157404,None,5,2.8643253999762237,None,227.8262529997155,k,0.6207711002789438,None,None,228.47625949978828,228.47658869996667,229.48120079981163,229.48124590003863,230.48058860003948,230.48062519961968,231.48078829981387,,,,,,,2,0,2,0,45,0,45,0,879.682861499954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.8262529997155,879.6676444001496,879.682861499954,879.682861499954,879.682861499954,879.682861499954,880.3175282003358,k,0.6207711002789438,None,left,0,14,11,5,83,19,None,228.47625949978828,228.47658869996667,880.3179835001938,880.3332732999697,880.3332732999697,881.3376140999608,881.3376140999608,881.3225220004097,229.48120079981163,229.48124590003863,881.3310553003103,881.3376140999608,881.3376140999608,882.3378027002327,882.3378027002327,882.3219278999604,stimuli/box_empty_transparent.png,230.48058860003948,230.48062519961968,882.322017100174,882.3378027002327,883.3385596000589,883.3221322000027,231.48078829981387,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
46,0,46,space,23.511701200157404,None,5,2.8643253999762237,None,231.48220199998468,k,0.365323499776423,None,None,231.86485329968855,231.86516539985314,233.86354439985007,233.86358159966767,234.8638088000007,234.86384569993243,235.86474119964987,,,,,,,2,0,2,0,46,0,46,0,883.3385596000589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.48220199998468,883.3235933999531,883.3385596000589,883.3385596000589,883.3385596000589,883.3385596000589,883.7061416003853,k,0.365323499776423,None,left,0,14,11,5,83,19,None,231.86485329968855,231.86516539985314,883.7065608003177,883.7213467000984,883.7213467000984,885.7207806999795,885.7207806999795,885.7048723003827,233.86354439985007,233.86358159966767,885.7138732001185,885.7207806999795,885.7207806999795,,,886.7051478000358,stimuli/box_empty_transparent.png,234.8638088000007,234.86384569993243,886.7052390002646,886.7213766002096,887.7217195001431,887.7060851999559,235.86474119964987,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
47,0,47,space,23.511701200157404,None,5,2.8643253999762237,None,235.86628329986706,k,0.9778640000149608,None,None,236.8648639000021,236.86513069970533,239.86444219993427,239.86448039999232,240.86362669989467,240.86365639977157,242.363214999903,,,,,,,2,0,2,0,47,0,47,0,887.7217195001431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.86628329986706,887.7076751003042,887.7217195001431,887.7217195001431,887.7217195001431,887.7217195001431,888.7061672001146,k,0.9778640000149608,None,left,0,14,11,5,83,19,None,236.8648639000021,236.86513069970533,888.7065190002322,888.7214347003028,888.7214347003028,891.7206501001492,891.7206501001492,891.7057706001215,239.86444219993427,239.86448039999232,891.7140171001665,891.7206501001492,891.7206501001492,892.7209184002131,892.7209184002131,892.7049714000896,stimuli/box_empty_transparent.png,240.86362669989467,240.86365639977157,892.7050428004004,892.7209184002131,894.2212541000918,894.2045614002272,242.363214999903,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
48,0,48,space,23.511701200157404,None,5,2.8643253999762237,None,242.36471530003473,j,0.7275767000392079,None,None,243.11352099990472,243.11396340001374,244.61439020000398,244.6144270999357,245.61361610004678,245.61364699993283,249.1133595998399,,,,,,,2,0,2,0,48,0,48,0,894.2212541000918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.36471530003473,894.2061067000031,894.2212541000918,894.2212541000918,894.2212541000918,894.2212541000918,894.9547912003472,j,0.7275767000392079,None,left,1,14,12,5,84,20,None,243.11352099990472,243.11396340001374,894.9553696000949,894.9699670001864,894.9699670001864,896.4716704003513,896.4716704003513,896.4557178001851,244.61439020000398,244.6144270999357,896.4656398999505,896.4716704003513,896.4716704003513,897.470879800152,897.470879800152,897.4549607001245,stimuli/box_coin_transparent.png,245.61361610004678,245.61364699993283,897.4550342001021,897.470879800152,900.9711051001213,900.9547068001702,249.1133595998399,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
49,0,49,space,23.511701200157404,None,5,2.8643253999762237,None,249.1148839998059,j,0.39024769980460405,None,None,249.52941779978573,249.52979089971632,251.03007279988378,251.03011829964817,252.04609919991344,252.0461372998543,252.0467719999142,,,,,,,2,0,2,0,49,0,49,0,900.9711051001213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.1148839998059,900.9562751003541,900.9711051001213,900.9711051001213,900.9711051001213,900.9711051001213,901.3706931001507,j,0.39024769980460405,None,left,1,14,13,5,85,21,None,249.52941779978573,249.52979089971632,901.371189000085,901.3865225999616,901.3865225999616,902.8911876003258,902.8911876003258,902.8713915003464,251.03007279988378,251.03011829964817,902.8824625001289,902.8911876003258,902.8911876003258,,,903.8874254003167,stimuli/box_coin_transparent.png,252.04609919991344,252.0461372998543,903.8875327999704,903.9061400000937,903.9061400000937,903.8881225003861,252.0467719999142,,,,,,,,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
2,0,2,space,23.511701200157404,None,5,2.8643253999762237,None,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.9016420003027,903.9061400000937,907.903905000072,907.9039607001469,907.9203457003459,955.2361693000421,955.2195915002376,,,,,,,,,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.2197120999917,955.2199874999933,555555,right,no,None,2025-05-15_11h51.28.385,RL_out-of-scanner,2024.2.4,59.83996389656814,2025-05-15 11h51.44.491690 -0500,
