thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
14,0,14,space,17.463269299827516,None,5,4.836113899946213,None,70.95025220001116,j,None,71.84971479978412,71.85010819975287,73.36477969959378,73.36481729988009,74.36514139967039,74.36518079973757,75.36509720003232,0.877959799952805,None,,,,,,,1,0,1,0,14,0,14,0,474.4846242996864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.95025220001116,474.4696763996035,474.4846242996864,474.4846242996864,474.4846242996864,474.4846242996864,475.36901709996164,j,right,0,13,6,3,36,6,None,71.84971479978412,71.85010819975287,475.3695381996222,475.38482179958373,475.38482179958373,476.90096460003406,476.90096460003406,476.88413869962096,73.36477969959378,73.36481729988009,476.892405399587,476.90096460003406,476.90096460003406,,,477.88450419995934,stimuli/box_empty_transparent.png,74.36514139967039,74.36518079973757,477.8846045997925,477.90065629966557,478.9016019999981,478.8844765997492,75.36509720003232,0.877959799952805,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
15,0,15,space,17.463269299827516,None,5,4.836113899946213,None,75.36654579965398,k,None,75.7335818996653,75.73387419991195,76.7320121997036,76.73205709969625,77.73248489992693,77.73251619981602,79.73238259973004,0.3479941003024578,None,,,,,,,1,0,1,0,15,0,15,0,478.9016019999981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.36654579965398,478.88596979994327,478.9016019999981,478.9016019999981,478.9016019999981,478.9016019999981,479.25289129978046,k,right,1,13,7,3,37,7,None,75.7335818996653,75.73387419991195,479.25329629983753,479.2678558998741,479.2678558998741,480.2675456996076,480.2675456996076,480.25136409979314,76.7320121997036,76.73205709969625,480.26151939993724,480.2675456996076,480.2675456996076,481.267392499838,481.267392499838,481.25185979995877,stimuli/box_coin_transparent.png,77.73248489992693,77.73251619981602,481.25193559983745,481.267392499838,483.26747749978676,483.25176119990647,79.73238259973004,0.3479941003024578,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
16,0,16,space,17.463269299827516,None,5,4.836113899946213,None,79.73381510004401,k,None,80.1832552999258,80.18357229977846,82.18235530005768,82.18239369988441,83.18287289980799,83.18290419969708,84.18177799973637,0.41900220001116395,None,,,,,,,1,0,1,0,16,0,16,0,483.26747749978676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.73381510004401,483.2532385997474,483.26747749978676,483.26747749978676,483.26747749978676,483.26747749978676,483.7025725999847,k,right,1,13,8,3,38,8,None,80.1832552999258,80.18357229977846,483.7030003997497,483.71798549965024,483.71798549965024,485.71723579987884,485.71723579987884,485.70170929981396,82.18235530005768,82.18239369988441,485.7115002996288,485.71723579987884,485.71723579987884,486.7176489997655,486.7176489997655,486.702249399852,stimuli/box_coin_transparent.png,83.18287289980799,83.18290419969708,486.7023242996074,486.7176489997655,487.7172852996737,487.7011543000117,84.18177799973637,0.41900220001116395,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
17,0,17,space,17.463269299827516,None,5,4.836113899946213,None,84.18324549961835,k,None,84.53162729972973,84.53187019983307,85.53199309995398,85.53202979965135,86.53222989989445,86.53228489961475,87.53159889997914,0.3171354001387954,None,,,,,,,1,0,1,0,17,0,17,0,487.7172852996737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.18324549961835,487.7026690999046,487.7172852996737,487.7172852996737,487.7172852996737,487.7172852996737,488.0509539996274,k,right,1,13,9,3,39,9,None,84.53162729972973,84.53187019983307,488.05129149975255,488.06667199963704,488.06667199963704,489.06695219967514,489.06695219967514,489.0513495998457,85.53199309995398,85.53202979965135,489.06157799996436,489.06695219967514,489.06695219967514,,,490.0515974997543,stimuli/box_coin_transparent.png,86.53222989989445,86.53228489961475,490.05171559983864,490.06720699975267,491.0675048995763,491.0509774996899,87.53159889997914,0.3171354001387954,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
18,0,18,space,17.463269299827516,None,5,4.836113899946213,None,87.5330725996755,k,None,87.91603459976614,87.91629769979045,91.43143659969792,91.43147439975291,92.43174789985642,92.4317797999829,94.43168529961258,0.3636136995628476,None,,,,,,,1,0,1,0,18,0,18,0,491.0675048995763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5330725996755,491.0524960998446,491.0675048995763,491.0675048995763,491.0675048995763,491.0675048995763,491.4353697998449,k,right,0,13,9,3,40,9,None,87.91603459976614,87.91629769979045,491.435719399713,491.4532286999747,491.4532286999747,494.9677357999608,494.9677357999608,494.9507903996855,91.43143659969792,91.43147439975291,494.95892509957775,494.9677357999608,494.9677357999608,495.96624649968,495.96624649968,495.9511247999035,stimuli/box_empty_transparent.png,92.43174789985642,92.4317797999829,495.9512004000135,495.96624649968,497.96688580000773,497.95106039987877,94.43168529961258,0.3636136995628476,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
19,0,19,space,17.463269299827516,None,5,4.836113899946213,None,94.43321920000017,k,None,95.0992656997405,95.09952689986676,96.1140839997679,96.11412709997967,97.11510990001261,97.11516099981964,98.61420689988881,0.6492308997549117,None,,,,,,,1,0,1,0,19,0,19,0,497.96688580000773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.43321920000017,497.9526433995925,497.96688580000773,497.96688580000773,497.96688580000773,497.96688580000773,498.61859989957884,k,right,1,13,10,3,41,10,None,95.0992656997405,95.09952689986676,498.6189484000206,498.6341989999637,498.6341989999637,499.65036659967154,499.65036659967154,499.6334375999868,96.1140839997679,96.11412709997967,499.6446297997609,499.65036659967154,499.65036659967154,,,500.634464699775,stimuli/box_coin_transparent.png,97.11510990001261,97.11516099981964,500.634607499931,500.6498521999456,502.1509376997128,502.13358559971675,98.61420689988881,0.6492308997549117,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
20,0,20,space,17.463269299827516,None,5,4.836113899946213,None,98.61572169978172,k,None,98.99904999975115,98.99932559998706,100.99876490002498,100.9988027997315,101.9972002999857,101.99723029974848,103.99767589988187,0.3624660996720195,None,,,,,,,1,0,1,0,20,0,20,0,502.1509376997128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.61572169978172,502.13514569960535,502.1509376997128,502.1509376997128,502.1509376997128,502.1509376997128,502.5183823998086,k,right,0,13,10,3,42,10,None,98.99904999975115,98.99932559998706,502.5187482996844,502.53404409997165,502.53404409997165,504.5331466998905,504.5331466998905,504.51812269957736,100.99876490002498,100.9988027997315,504.5263031995855,504.5331466998905,504.5331466998905,505.5322322999127,505.5322322999127,505.51657829992473,stimuli/box_empty_transparent.png,101.9972002999857,101.99723029974848,505.5166491996497,505.5322322999127,507.5335152996704,507.5170548995957,103.99767589988187,0.3624660996720195,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
21,0,21,space,17.463269299827516,None,5,4.836113899946213,None,103.99913669982925,k,None,104.53234189981595,104.53260649973527,107.5305450996384,107.53058909997344,108.5310780997388,108.53111049998552,110.03118239995092,0.5088102999143302,None,,,,,,,1,0,1,0,21,0,21,0,507.5335152996704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.99913669982925,507.51856029964983,507.5335152996704,507.5335152996704,507.5335152996704,507.5335152996704,508.0516758998856,k,right,1,13,11,3,43,11,None,104.53234189981595,104.53260649973527,508.0520274997689,508.0662948000245,508.0662948000245,511.0664963996969,511.0664963996969,511.0498978998512,107.5305450996384,107.53058909997344,511.0610882998444,511.0664963996969,511.0664963996969,,,512.0504517997615,stimuli/box_coin_transparent.png,108.5310780997388,108.53111049998552,512.0505339000374,512.0661973999813,513.5668450999074,513.5505606997758,110.03118239995092,0.5088102999143302,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
22,0,22,space,17.463269299827516,None,5,4.836113899946213,None,110.03267879970372,k,None,110.51582469977438,110.51614099973813,112.01441469974816,112.01445230003446,113.01355469971895,113.01359569979832,115.01429879991338,0.46239929972216487,None,,,,,,,1,0,1,0,22,0,22,0,513.5668450999074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.03267879970372,513.55210239999,513.5668450999074,513.5668450999074,513.5668450999074,513.5668450999074,514.0351416999474,k,right,1,13,12,3,44,12,None,110.51582469977438,110.51614099973813,514.0355685995892,514.0504740998149,514.0504740998149,515.5495131998323,515.5495131998323,515.5337739000097,112.01441469974816,112.01445230003446,515.5435445997864,515.5495131998323,515.5495131998323,516.5486504998989,516.5486504998989,516.5329236998223,stimuli/box_coin_transparent.png,113.01355469971895,113.01359569979832,516.5330285998061,516.5486504998989,518.5497662997805,518.5336780999787,115.01429879991338,0.46239929972216487,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
23,0,23,space,17.463269299827516,None,5,4.836113899946213,None,115.01580279972404,k,None,115.33169370004907,115.3319589998573,116.8316062996164,116.83165069995448,117.83082060003653,117.83085179980844,119.33087249984965,0.2988076996989548,None,,,,,,,1,0,1,0,23,0,23,0,518.5497662997805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.01580279972404,518.5352272996679,518.5497662997805,518.5497662997805,518.5497662997805,518.5497662997805,518.8510285997763,k,right,1,13,13,3,45,13,None,115.33169370004907,115.3319589998573,518.851380799897,518.8671718998812,518.8671718998812,520.3666894999333,520.3666894999333,520.3509594998322,116.8316062996164,116.83165069995448,520.3615969996899,520.3666894999333,520.3666894999333,521.3658810998313,521.3658810998313,521.3501959997229,stimuli/box_coin_transparent.png,117.83082060003653,117.83085179980844,521.3502721996047,521.3658810998313,522.8659214000218,522.8502467996441,119.33087249984965,0.2988076996989548,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
24,0,24,space,17.463269299827516,None,5,4.836113899946213,None,119.33292849967256,k,None,119.66475909994915,119.66506919963285,121.66335069993511,121.66338689997792,122.66465439973399,122.66468749986961,124.16295599984005,0.3099560998380184,None,,,,,,,1,0,1,0,24,0,24,0,522.8659214000218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.33292849967256,522.8523631999269,522.8659214000218,522.8659214000218,522.8659214000218,522.8659214000218,523.1840745997615,k,left,1,15,0,4,45,13,None,119.66475909994915,119.66506919963285,523.1844978998415,523.1992028998211,523.1992028998211,525.199248299934,525.199248299934,525.1827082997188,121.66335069993511,121.66338689997792,525.1913251997903,525.199248299934,525.199248299934,,,526.184029399883,stimuli/box_empty_transparent.png,122.66465439973399,122.66468749986961,526.1841086000204,526.1989833000116,527.6990604000166,527.6823358996771,124.16295599984005,0.3099560998380184,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
25,0,25,space,17.463269299827516,None,5,4.836113899946213,None,124.16451200004667,k,None,124.64743469981477,124.64782779989764,125.64743949985132,125.64748679986224,126.64717389969155,126.64721470000222,130.14598000003025,0.45461879996582866,None,,,,,,,1,0,1,0,25,0,25,0,527.6990604000166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.16451200004667,527.6839372999966,527.6990604000166,527.6990604000166,527.6990604000166,527.6990604000166,528.1667063999921,k,left,1,15,0,4,45,13,None,124.64743469981477,124.64782779989764,528.1672647995874,528.1827585999854,528.1827585999854,529.1827290998772,529.1827290998772,529.1667595999315,125.64743949985132,125.64748679986224,529.1757323998027,529.1827290998772,529.1827290998772,530.181803399697,530.181803399697,530.1665450995788,stimuli/box_empty_transparent.png,126.64717389969155,126.64721470000222,530.1666523995809,530.181803399697,533.6823703995906,533.6653514998034,130.14598000003025,0.45461879996582866,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
26,0,26,space,17.463269299827516,None,5,4.836113899946213,None,130.14819169975817,k,None,131.31445159995928,131.3147577997297,131.8144405996427,131.8144788998179,132.81433229986578,132.81436299998313,136.32916189962998,1.1463369000703096,None,,,,,,,1,0,1,0,26,0,26,0,533.6823703995906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.14819169975817,533.6676292000338,533.6823703995906,533.6823703995906,533.6823703995906,533.6823703995906,534.8337753997184,k,left,1,15,0,4,45,13,None,131.31445159995928,131.3147577997297,534.8341848999262,534.8494658996351,534.8494658996351,535.3489581998438,535.3489581998438,535.3337954999879,131.8144405996427,131.8144788998179,535.342226000037,535.3489581998438,535.3489581998438,536.3490628995933,536.3490628995933,536.3337095999159,stimuli/box_empty_transparent.png,132.81433229986578,132.81436299998313,536.3337828996591,536.3490628995933,539.8651513997465,539.848537999671,136.32916189962998,1.1463369000703096,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
27,0,27,space,17.463269299827516,None,5,4.836113899946213,None,136.3309129998088,k,None,136.74793630000204,136.74820199981332,138.24768369970843,138.24772589979693,139.2466139998287,139.24664479959756,140.26230919966474,0.3859067000448704,None,,,,,,,1,0,1,0,27,0,27,0,539.8651513997465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.3309129998088,539.8503446998075,539.8651513997465,539.8651513997465,539.8651513997465,539.8651513997465,540.2672701999545,k,left,1,15,0,4,45,13,None,136.74793630000204,136.74820199981332,540.2676297998987,540.2827194998972,540.2827194998972,541.7823166996241,541.7823166996241,541.7670338000171,138.24768369970843,138.24772589979693,541.7752234996296,541.7823166996241,541.7823166996241,542.7826890996657,542.7826890996657,542.7659912998788,stimuli/box_empty_transparent.png,139.2466139998287,139.24664479959756,542.7660629996099,542.7826890996657,543.7984817996621,543.7816873998381,140.26230919966474,0.3859067000448704,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
28,0,28,space,17.463269299827516,None,5,4.836113899946213,None,140.26409669965506,None,None,141.76278560003266,141.76287019997835,142.76417319988832,142.76420879969373,143.76389599964023,143.76393059967086,147.26205629995093,,,,,,,,,1,0,1,0,28,0,28,0,543.7984817996621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.26409669965506,543.7835284997709,543.7984817996621,543.7984817996621,543.7984817996621,543.7984817996621,545.2821121998131,None,left,1,15,0,4,45,13,None,141.76278560003266,141.76287019997835,545.282302599866,545.2983244997449,545.2983244997449,546.2986973999068,546.2986973999068,546.2835284997709,142.76417319988832,142.76420879969373,546.2920664995909,546.2986973999068,546.2986973999068,547.2986285998486,547.2986285998486,547.2832684996538,no selection made,143.76389599964023,143.76393059967086,547.2833485999145,547.2986285998486,550.7988922996446,550.7814285997301,147.26205629995093,,,,,545.2983244997449,545.2983244997449,545.2983244997449,545.2983244997449,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
29,0,29,space,17.463269299827516,None,5,4.836113899946213,None,147.26462289970368,k,None,147.57988259987906,147.58025459991768,149.58091829996556,149.58095539966598,150.58050169982016,150.5805331999436,151.57952619995922,0.2892024000175297,None,,,,,,,1,0,1,0,29,0,29,0,550.7988922996446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.26462289970368,550.7840591999702,550.7988922996446,550.7988922996446,550.7988922996446,550.7988922996446,551.0991870998405,k,left,1,15,0,4,45,13,None,147.57988259987906,147.58025459991768,551.0996975000016,551.1147932996973,551.1147932996973,553.1152144996449,553.1152144996449,553.1002747998573,149.58091829996556,149.58095539966598,553.1094366996549,553.1152144996449,553.1152144996449,554.1148985000327,554.1148985000327,554.0998793998733,stimuli/box_empty_transparent.png,150.58050169982016,150.5805331999436,554.0999514996074,554.1148985000327,555.1159753999673,555.0989044997841,151.57952619995922,0.2892024000175297,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
30,0,30,space,17.463269299827516,None,5,4.836113899946213,None,151.5810611997731,j,None,152.04718859959394,152.04756490001455,153.04572249995545,153.04577109962702,154.0470197997056,154.04705629963428,155.0464391000569,0.438593199942261,None,,,,,,,1,0,1,0,30,0,30,0,555.1159753999673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5810611997731,555.1004852997139,555.1159753999673,555.1159753999673,555.1159753999673,555.1159753999673,555.5665090996772,j,left,1,15,1,4,46,14,None,152.04718859959394,152.04756490001455,555.566988799721,555.5822407999076,555.5822407999076,556.5831875996664,556.5831875996664,556.5650653997436,153.04572249995545,153.04577109962702,556.5778223997913,556.5831875996664,556.5831875996664,,,557.5663922997192,stimuli/box_coin_transparent.png,154.0470197997056,154.04705629963428,557.5664831995964,557.5815088995732,558.5817827000283,558.5658185998909,155.0464391000569,0.438593199942261,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
31,0,31,space,17.463269299827516,None,5,4.836113899946213,None,155.04792479984462,k,None,155.49742179969326,155.49773840000853,158.51229320000857,158.5123441000469,159.51297639962286,159.51300839986652,162.01315819984302,0.4271271997131407,None,,,,,,,1,0,1,0,31,0,31,0,558.5817827000283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.04792479984462,558.5673488997854,558.5817827000283,558.5817827000283,558.5817827000283,558.5817827000283,559.0167362997308,k,left,1,15,1,4,46,14,None,155.49742179969326,155.49773840000853,559.0171663998626,559.0322015997954,559.0322015997954,562.0484407995827,562.0484407995827,562.031635100022,158.51229320000857,158.5123441000469,562.0421369997784,562.0484407995827,562.0484407995827,,,563.0323504996486,stimuli/box_empty_transparent.png,159.51297639962286,159.51300839986652,563.0324303000234,563.0480433995835,565.548604699783,565.5325392000377,162.01315819984302,0.4271271997131407,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
32,0,32,space,17.463269299827516,None,5,4.836113899946213,None,162.0146820996888,k,None,162.29688719986007,162.2972078998573,163.2964405999519,163.29647949989885,164.3118455996737,164.3118875999935,165.3125860998407,0.26199600007385015,None,,,,,,,1,0,1,0,32,0,32,0,565.548604699783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0146820996888,565.5341059998609,565.548604699783,565.548604699783,565.548604699783,565.548604699783,565.8162201996893,k,left,1,15,1,4,46,14,None,162.29688719986007,162.2972078998573,565.8166312999092,565.8322157999501,565.8322157999501,566.8323438996449,566.8323438996449,566.8157968996093,163.2964405999519,163.29647949989885,566.8242220999673,566.8323438996449,566.8323438996449,,,567.8312120996416,stimuli/box_empty_transparent.png,164.3118455996737,164.3118875999935,567.8313201996498,567.8470566999167,568.8491970999166,568.8319651000202,165.3125860998407,0.26199600007385015,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
33,0,33,space,17.463269299827516,None,5,4.836113899946213,None,165.31413999991491,k,None,165.81353679997846,165.81381069961935,167.8134608999826,167.81350529985502,168.81281499983743,168.81284829974174,170.32799939997494,0.47988370014354587,None,,,,,,,1,0,1,0,33,0,33,0,568.8491970999166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.31413999991491,568.8335637999699,568.8491970999166,568.8491970999166,568.8491970999166,568.8491970999166,569.3328430997208,k,left,1,15,1,4,46,14,None,165.81353679997846,165.81381069961935,569.3332320000045,569.3490609996952,569.3490609996952,571.3476883997209,571.3476883997209,571.3328125998378,167.8134608999826,167.81350529985502,571.3423053999431,571.3476883997209,571.3476883997209,572.3503444995731,572.3503444995731,572.3321909997612,stimuli/box_empty_transparent.png,168.81281499983743,168.81284829974174,572.3322680997662,572.3503444995731,573.8641066998243,573.8473787996918,170.32799939997494,0.47988370014354587,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
34,0,34,space,17.463269299827516,None,5,4.836113899946213,None,170.32950179977342,k,None,170.81379059981555,170.81405299995095,173.81259289989248,173.81263479962945,174.81305459979922,174.8130864999257,177.3135625999421,0.45145799964666367,None,,,,,,,1,0,1,0,34,0,34,0,573.8641066998243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.32950179977342,573.8489265996031,573.8641066998243,573.8641066998243,573.8641066998243,573.8641066998243,574.3331268997863,k,left,1,15,1,4,46,14,None,170.81379059981555,170.81405299995095,574.3334745997563,574.3487418997101,574.3487418997101,577.3489450998604,577.3489450998604,577.3319422998466,173.81259289989248,173.81263479962945,577.340117499698,577.3489450998604,577.3489450998604,578.3478604997508,578.3478604997508,578.3324291999452,stimuli/box_empty_transparent.png,174.81305459979922,174.8130864999257,578.3325071996078,578.3478604997508,580.8477973998524,580.8329379996285,177.3135625999421,0.45145799964666367,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
35,0,35,space,17.463269299827516,None,5,4.836113899946213,None,177.31512329960242,k,None,178.06388659961522,178.06415720004588,179.56264939997345,179.562706399709,180.56259479979053,180.56263009971008,181.57770079979673,0.7182733002118766,None,,,,,,,1,0,1,0,35,0,35,0,580.8477973998524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.31512329960242,580.8345467997715,580.8477973998524,580.8477973998524,580.8477973998524,580.8477973998524,581.5832216995768,k,left,1,15,1,4,46,14,None,178.06388659961522,178.06415720004588,581.5835788999684,581.5984562998638,581.5984562998638,583.0974909998477,583.0974909998477,583.0819790996611,179.56264939997345,179.562706399709,583.0903374999762,583.0974909998477,583.0974909998477,584.097694600001,584.097694600001,584.0819549998268,stimuli/box_empty_transparent.png,180.56259479979053,180.56263009971008,584.0820555998944,584.097694600001,585.1138283996843,585.0970720998012,181.57770079979673,0.7182733002118766,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
36,0,36,space,17.463269299827516,None,5,4.836113899946213,None,181.57989909965545,j,None,182.26264359988272,182.26298059988767,183.76260099979118,183.76264419965446,184.76228549983352,184.76231789961457,188.26226089987904,0.6531411996111274,None,,,,,,,1,0,1,0,36,0,36,0,585.1138283996843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.57989909965545,585.099336499814,585.1138283996843,585.1138283996843,585.1138283996843,585.1138283996843,585.7819767999463,j,left,1,15,2,4,47,15,None,182.26264359988272,182.26298059988767,585.7824039999396,585.7974553997628,585.7974553997628,587.297588699963,587.297588699963,587.28194839973,183.76260099979118,183.76264419965446,587.2918666996993,587.297588699963,587.297588699963,588.2970202998258,588.2970202998258,588.2816613996401,stimuli/box_coin_transparent.png,184.76228549983352,184.76231789961457,588.281737699639,588.2970202998258,591.7977248998359,591.781639599707,188.26226089987904,0.6531411996111274,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
37,0,37,space,17.463269299827516,None,5,4.836113899946213,None,188.26377710001543,j,None,188.58015399985015,188.58054699981585,190.5788175999187,190.57885639974847,191.579217299819,191.5792549997568,192.59395839972422,0.2914542998187244,None,,,,,,,1,0,1,0,37,0,37,0,591.7977248998359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.26377710001543,591.7832012996078,591.7977248998359,591.7977248998359,591.7977248998359,591.7977248998359,592.0994724999182,j,left,1,15,3,4,48,16,None,188.58015399985015,188.58054699981585,592.0999754997902,592.1141478000209,592.1141478000209,594.113937499933,594.113937499933,594.0981746995822,190.5788175999187,190.57885639974847,594.1079348996282,594.113937499933,594.113937499933,595.1140354997478,595.1140354997478,595.0985753997229,stimuli/box_coin_transparent.png,191.579217299819,191.5792549997568,595.098682299722,595.1140354997478,596.1301576998085,596.1133356997743,192.59395839972422,0.2914542998187244,None,,,,,,,,,,,,,,,,55555,right,no,None,2025-05-15_11h34.03.973,RL_out-of-scanner,2024.2.4,59.42572172362194,2025-05-15 11h34.18.394943 -0500,
