thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
18,0,18,space,4.819251100067049,None,5,4.557941099861637,None,85.45032449997962,j,0.3347626000177115,None,None,85.81627970002592,85.81673999992199,89.32836439996026,89.32842139992863,90.34336810000241,90.34341429988854,92.35908679990098,,,,,,,2,0,2,0,18,0,18,0,976.8370956000872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.45032449997962,976.823174700141,976.8370956000872,976.8370956000872,976.8370956000872,976.8370956000872,977.1889452999458,j,0.3347626000177115,None,left,1,12,4,7,73,12,None,85.81627970002592,85.81673999992199,977.1895827001426,977.2029302001465,977.2029302001465,980.7257471000776,980.7257471000776,980.7010951000266,89.32836439996026,89.32842139992863,980.7186851999722,980.7257471000776,980.7257471000776,981.7161292999517,stimuli/box_coin_transparent.png,90.34336810000241,90.34341429988854,981.7162490999326,981.7321681999601,983.747829400003,983.7318512999918,92.35908679990098,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
19,0,19,space,4.819251100067049,None,5,4.557941099861637,None,92.3615725999698,j,0.2687357999384403,None,None,92.66069129994139,92.66114740003832,93.65818659984507,93.65824120002799,94.67338399984874,94.67343089985661,96.18895159987733,,,,,,,2,0,2,0,19,0,19,0,983.747829400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3615725999698,983.7344253000338,983.747829400003,983.747829400003,983.747829400003,983.747829400003,984.0333881000988,j,0.2687357999384403,None,left,0,12,4,7,74,12,None,92.66069129994139,92.66114740003832,984.0339898001403,984.0474692999851,984.0474692999851,985.0526713000145,985.0526713000145,985.030922899954,93.65818659984507,93.65824120002799,985.0451859999448,985.0526713000145,985.0526713000145,986.0461450000294,stimuli/box_empty_transparent.png,94.67338399984874,94.67343089985661,986.0462667001411,986.0621563999448,987.5783059000969,987.5617154999636,96.18895159987733,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
20,0,20,space,4.819251100067049,None,5,4.557941099861637,None,96.19052169984207,k,0.26794510008767247,None,None,96.48976309993304,96.49002509983256,98.50455969991162,98.50461449986324,99.52000349992886,99.5200514998287,101.53489899984561,,,,,,,2,0,2,0,20,0,20,0,987.5783059000969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.19052169984207,987.5633585001342,987.5783059000969,987.5783059000969,987.5783059000969,987.5783059000969,987.8624971001409,k,0.26794510008767247,None,left,0,12,4,7,74,12,None,96.48976309993304,96.49002509983256,987.8628489000257,987.8776920000091,987.8776920000091,989.8985157001298,989.8985157001298,989.8772895999718,98.50455969991162,98.50461449986324,989.8911343999207,989.8985157001298,989.8985157001298,990.8927645001095,stimuli/box_empty_transparent.png,99.52000349992886,99.5200514998287,990.8928869001102,990.9086152000818,992.9239908999298,992.9076636000536,101.53489899984561,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
21,0,21,space,4.819251100067049,None,5,4.557941099861637,None,101.53743589995429,k,0.25146850012242794,None,None,101.81898899981752,101.81941789994016,104.83301339996979,104.8330685000401,105.84845319995657,105.84850249998271,107.34694349998608,,,,,,,2,0,2,0,21,0,21,0,992.9239908999298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.53743589995429,992.9102898000274,992.9239908999298,992.9239908999298,992.9239908999298,992.9239908999298,993.1916918000206,k,0.25146850012242794,None,left,0,12,4,7,74,12,None,101.81898899981752,101.81941789994016,993.1922601000406,993.2067871000618,993.2067871000618,996.2271072999574,996.2271072999574,996.2057386001106,104.83301339996979,104.8330685000401,996.2196788000874,996.2271072999574,996.2271072999574,997.221212200122,stimuli/box_empty_transparent.png,105.84845319995657,105.84850249998271,997.2213383999187,997.2364564000163,998.7358772000298,998.7197086000815,107.34694349998608,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
22,0,22,space,4.819251100067049,None,5,4.557941099861637,None,107.34942530002445,j,0.34025699994526803,None,None,107.71508480003104,107.7155391999986,109.22924709995277,109.22930089989677,110.24435349996202,110.24440289987251,112.25964850001037,,,,,,,2,0,2,0,22,0,22,0,998.7358772000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.34942530002445,998.7222804001067,998.7358772000298,998.7358772000298,998.7358772000298,998.7358772000298,999.0877783999313,j,0.34025699994526803,None,left,1,12,5,7,75,13,None,107.71508480003104,107.7155391999986,999.0883824001066,999.1025483999401,999.1025483999401,1000.6274196000304,1000.6274196000304,1000.6019771001302,109.22924709995277,109.22930089989677,1000.6195785999298,1000.6274196000304,1000.6274196000304,1001.6171079000924,stimuli/box_coin_transparent.png,110.24435349996202,110.24440289987251,1001.6172406000551,1001.6330604001414,1003.6487133000046,1003.6324128000997,112.25964850001037,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
23,0,23,space,4.819251100067049,None,5,4.557941099861637,None,112.26211969996803,j,0.4349921999964863,None,None,112.7277484999504,112.7282125998754,114.24183649988845,114.24192199995741,115.25683169998229,115.25687789986841,116.77247389988042,,,,,,,2,0,2,0,23,0,23,0,1003.6487133000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.26211969996803,1003.6349736999255,1003.6487133000046,1003.6487133000046,1003.6487133000046,1003.6487133000046,1004.1004312001169,j,0.4349921999964863,None,left,1,12,6,7,76,14,None,112.7277484999504,112.7282125998754,1004.1010551000945,1004.115374899935,1004.115374899935,1005.6402485000435,1005.6402485000435,1005.6145663999487,114.24183649988845,114.24192199995741,1005.632542999927,1005.6402485000435,1005.6402485000435,1006.6295926999301,stimuli/box_coin_transparent.png,115.25683169998229,115.25687789986841,1006.6297130000312,1006.6457426999696,1008.1617854000069,1008.1452426000033,116.77247389988042,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
24,0,24,space,4.819251100067049,None,5,4.557941099861637,None,116.77495329990052,j,0.36279599997214973,None,None,117.15702729998156,117.15749379992485,119.17110209981911,119.17115670000203,120.18631329992786,120.18636019993573,121.70195210003294,,,,,,,2,0,2,0,24,0,24,0,1008.1617854000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.77495329990052,1008.1478081000969,1008.1617854000069,1008.1617854000069,1008.1617854000069,1008.1617854000069,1008.5297253001481,j,0.36279599997214973,None,left,1,12,7,7,77,15,None,117.15702729998156,117.15749379992485,1008.5303370999172,1008.5445960001089,1008.5445960001089,1010.568098400021,1010.568098400021,1010.5438371999189,119.17110209981911,119.17115670000203,1010.5613079001196,1010.568098400021,1010.568098400021,1011.5590751001146,stimuli/box_coin_transparent.png,120.18631329992786,120.18636019993573,1011.5591955999844,1011.5751088000834,1013.0909265000373,1013.074721199926,121.70195210003294,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
25,0,25,space,4.819251100067049,None,5,4.557941099861637,None,121.70445049996488,j,0.29239269997924566,None,None,122.0207746999804,122.02123329997994,123.01851319987327,123.01856779982336,124.03328309999779,124.03333049989305,127.54765299987048,,,,,,,2,0,2,0,25,0,25,0,1013.0909265000373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.70445049996488,1013.0773040000349,1013.0909265000373,1013.0909265000373,1013.0909265000373,1013.0909265000373,1013.3934709001333,j,0.29239269997924566,None,left,0,12,7,7,78,15,None,122.0207746999804,122.02123329997994,1013.3940765999723,1013.4076473999303,1013.4076473999303,1014.4127060999162,1014.4127060999162,1014.3912331999745,123.01851319987327,123.01856779982336,1014.4050815000664,1014.4127060999162,1014.4127060999162,1015.4060446999501,stimuli/box_empty_transparent.png,124.03328309999779,124.03333049989305,1015.4061656000558,1015.4219875999261,1018.9365175999701,1018.9204146000557,127.54765299987048,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
26,0,26,space,4.819251100067049,None,5,4.557941099861637,None,127.55007330002263,k,0.33062619995325804,None,None,127.8990262998268,127.89942569984123,128.39702529995702,128.39707940001972,129.41226599994116,129.41231309995055,132.92658189986832,,,,,,,2,0,2,0,26,0,26,0,1018.9365175999701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.55007330002263,1018.9229274000973,1018.9365175999701,1018.9365175999701,1018.9365175999701,1018.9365175999701,1019.2717210000847,k,0.33062619995325804,None,left,0,12,7,7,78,15,None,127.8990262998268,127.89942569984123,1019.2722672999371,1019.2862919000909,1019.2862919000909,1019.7915129000321,1019.7915129000321,1019.7697552000172,128.39702529995702,128.39707940001972,1019.7841173999477,1019.7915129000321,1019.7915129000321,1020.7850270001218,stimuli/box_empty_transparent.png,129.41226599994116,129.41231309995055,1020.7851484001148,1020.8010480999947,1024.3155318999197,1024.2993449999485,132.92658189986832,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
27,0,27,space,4.819251100067049,None,5,4.557941099861637,None,132.92899969988503,j,0.37825880013406277,None,None,133.32813619985245,133.32860330003314,134.8424275999423,134.84248099988326,135.85744299995713,135.85749009996653,136.8565972999204,,,,,,,2,0,2,0,27,0,27,0,1024.3155318999197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.92899969988503,1024.3018567000981,1024.3155318999197,1024.3155318999197,1024.3155318999197,1024.3155318999197,1024.7007778000552,j,0.37825880013406277,None,left,0,12,7,7,79,15,None,133.32813619985245,133.32860330003314,1024.701445600018,1024.7152772999834,1024.7152772999834,1026.2367436001077,1026.2367436001077,1026.215158100007,134.8424275999423,134.84248099988326,1026.2290006000549,1026.2367436001077,1026.2367436001077,1027.2302050001454,stimuli/box_empty_transparent.png,135.85744299995713,135.85749009996653,1027.2303259000182,1027.24607559992,1028.2461656001396,1028.2293623001315,136.8565972999204,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
28,0,28,space,4.819251100067049,None,5,4.557941099861637,None,136.85900009982288,j,0.33552530012093484,None,None,137.2250077999197,137.22549459990114,138.2393988999538,138.23945149988867,139.25460290000774,139.25466390000656,142.7683943999,,,,,,,2,0,2,0,28,0,28,0,1028.2461656001396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.85900009982288,1028.2318575999234,1028.2461656001396,1028.2461656001396,1028.2461656001396,1028.2461656001396,1028.5977032000665,j,0.33552530012093484,None,left,1,12,8,7,80,16,None,137.2250077999197,137.22549459990114,1028.5983387001324,1028.612339100102,1028.612339100102,1029.6374087000731,1029.6374087000731,1029.6121263999958,138.2393988999538,138.23945149988867,1029.6296329000033,1029.6374087000731,1029.6374087000731,1030.6273338000756,stimuli/box_coin_transparent.png,139.25460290000774,139.25466390000656,1030.6275045999791,1030.6437800000422,1034.1576841999777,1034.141162800137,142.7683943999,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
29,0,29,space,4.819251100067049,None,5,4.557941099861637,None,142.7708985998761,j,0.465075199957937,None,None,143.25325099984184,143.25371339987032,145.26720070000738,145.2672546999529,146.28251299983822,146.28256309987046,147.28167940001003,,,,,,,2,0,2,0,29,0,29,0,1034.1576841999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.7708985998761,1034.1437530000694,1034.1576841999777,1034.1576841999777,1034.1576841999777,1034.1576841999777,1034.6259497001301,j,0.465075199957937,None,left,1,12,9,7,81,17,None,143.25325099984184,143.25371339987032,1034.6265563000925,1034.6407016001176,1034.6407016001176,1036.6647853001487,1036.6647853001487,1036.6399356001057,145.26720070000738,145.2672546999529,1036.657410300104,1036.6647853001487,1036.6647853001487,1037.655226700008,stimuli/box_coin_transparent.png,146.28251299983822,146.28256309987046,1037.655399600044,1037.671253300039,1038.6705700999591,1038.6544488000218,147.28167940001003,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
30,0,30,space,4.819251100067049,None,5,4.557941099861637,None,147.28415409987792,k,0.871025700122118,None,None,148.18288809992373,148.18331939983182,149.18067409982905,149.18070829985663,150.1801435998641,150.1801880998537,151.17888189991936,,,,,,,2,0,2,0,30,0,30,0,1038.6705700999591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.28415409987792,1038.6570083000697,1038.6705700999591,1038.6705700999591,1038.6705700999591,1038.6705700999591,1039.5555873000994,k,0.871025700122118,None,left,1,12,9,7,81,17,None,148.18288809992373,148.18331939983182,1039.5561635999475,1039.570006400114,1039.570006400114,1040.5694893000182,1040.5694893000182,1040.5534304999746,149.18067409982905,149.18070829985663,1040.561681299936,1040.5694893000182,1040.5694893000182,1041.552903899923,stimuli/box_empty_transparent.png,150.1801435998641,150.1801880998537,1041.5530550000258,1041.5681644000579,1042.5676394000184,1042.5516485001426,151.17888189991936,,,1041.5681644000579,1041.5681644000579,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
31,0,31,space,4.819251100067049,None,5,4.557941099861637,None,151.18136799987406,j,0.3125893999822438,None,None,151.51362330000848,151.51411630003713,154.52659039990976,154.52665259991772,155.5419169999659,155.54196529998444,158.05646019987762,,,,,,,2,0,2,0,31,0,31,0,1042.5676394000184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.18136799987406,1042.5542224999517,1042.5676394000184,1042.5676394000184,1042.5676394000184,1042.5676394000184,1042.886319299927,j,0.3125893999822438,None,left,0,12,9,7,82,17,None,151.51362330000848,151.51411630003713,1042.8869610999245,1042.9007737999782,1042.9007737999782,1045.9209565001074,1045.9209565001074,1045.8993166999426,154.52659039990976,154.52665259991772,1045.9135706000961,1045.9209565001074,1045.9209565001074,1046.9146791999228,stimuli/box_empty_transparent.png,155.5419169999659,155.54196529998444,1046.9148004001472,1046.9305040999316,1049.4456915999763,1049.4292238999624,158.05646019987762,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
32,0,32,space,4.819251100067049,None,5,4.557941099861637,None,158.05886349990033,j,0.2608797000721097,None,None,158.34149089991115,158.34194629988633,159.35574899986386,159.35580309992656,160.37130959983915,160.37136939982884,161.38707709987648,,,,,,,2,0,2,0,32,0,32,0,1049.4456915999763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.05886349990033,1049.4317191999871,1049.4456915999763,1049.4456915999763,1049.4456915999763,1049.4456915999763,1049.714186700061,j,0.2608797000721097,None,left,1,12,10,7,83,18,None,158.34149089991115,158.34194629988633,1049.7147884999868,1049.7288868001197,1049.7288868001197,1050.7533166001085,1050.7533166001085,1050.7284798000474,159.35574899986386,159.35580309992656,1050.7458141001407,1050.7533166001085,1050.7533166001085,1051.744039000012,stimuli/box_coin_transparent.png,160.37130959983915,160.37136939982884,1051.7442103999201,1051.7600271000993,1052.7760191999841,1052.759842199972,161.38707709987648,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
33,0,33,space,4.819251100067049,None,5,4.557941099861637,None,161.38957939995453,j,0.5100716999731958,None,None,161.92130389995873,161.9217701999005,163.93560589989647,163.93566079996526,164.95122749987058,164.9512737998739,166.4661450998392,,,,,,,2,0,2,0,33,0,33,0,1052.7760191999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.38957939995453,1052.7624330001418,1052.7760191999841,1052.7760191999841,1052.7760191999841,1052.7760191999841,1053.294003700139,j,0.5100716999731958,None,left,0,12,10,7,84,18,None,161.92130389995873,161.9217701999005,1053.294612800004,1053.308874099981,1053.308874099981,1055.330015799962,1055.330015799962,1055.3083403999917,163.93560589989647,163.93566079996526,1055.3226795000955,1055.330015799962,1055.330015799962,1056.3239895999432,stimuli/box_empty_transparent.png,164.95122749987058,164.9512737998739,1056.3241087999195,1056.3396110001486,1057.8555626999587,1057.8389147000853,166.4661450998392,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
34,0,34,space,4.819251100067049,None,5,4.557941099861637,None,166.4686668999493,j,0.4024875001050532,None,None,166.9014006999787,166.90186199988239,169.91410019993782,169.91415530000813,170.9297753998544,170.9298232998699,173.4441944998689,,,,,,,2,0,2,0,34,0,34,0,1057.8555626999587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.4686668999493,1057.8415220000315,1057.8555626999587,1057.8555626999587,1057.8555626999587,1057.8555626999587,1058.274097400019,j,0.4024875001050532,None,left,1,12,11,7,85,19,None,166.9014006999787,166.90186199988239,1058.274705399992,1058.2885253999848,1058.2885253999848,1061.3114821999334,1061.3114821999334,1061.2868333000224,169.91410019993782,169.91415530000813,1061.3041886000428,1061.3114821999334,1061.3114821999334,1062.3025380999316,stimuli/box_coin_transparent.png,170.9297753998544,170.9298232998699,1062.3026580000296,1062.3183786999434,1064.8333251001313,1064.8169563000556,173.4441944998689,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
35,0,35,space,4.819251100067049,None,5,4.557941099861637,None,173.44664400001056,j,0.5009230999276042,None,None,173.97898739995435,173.97945019998588,175.49296179995872,175.49301510001533,176.50850600004196,176.50855329982005,177.52467660000548,,,,,,,2,0,2,0,35,0,35,0,1064.8333251001313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.44664400001056,1064.819501399994,1064.8333251001313,1064.8333251001313,1064.8333251001313,1064.8333251001313,1065.3516534999944,j,0.5009230999276042,None,left,1,12,12,7,86,20,None,173.97898739995435,173.97945019998588,1065.3522932000924,1065.3662042000797,1065.3662042000797,1066.890517000109,1066.890517000109,1066.8656911000144,175.49296179995872,175.49301510001533,1066.883307900047,1066.890517000109,1066.890517000109,1067.8812673001084,stimuli/box_coin_transparent.png,176.50850600004196,176.50855329982005,1067.881392300129,1067.8972176001407,1068.9133607000113,1068.8974391999654,177.52467660000548,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
36,0,36,space,4.819251100067049,None,5,4.557941099861637,None,177.52719579986297,j,0.4227962999138981,None,None,177.97497049998492,177.97540969983675,179.4896314998623,179.48968669981696,180.50509339990094,180.50514029990882,184.019098599907,,,,,,,2,0,2,0,36,0,36,0,1068.9133607000113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.52719579986297,1068.9000492000487,1068.9133607000113,1068.9133607000113,1068.9133607000113,1068.9133607000113,1069.3476344000082,j,0.4227962999138981,None,right,1,15,0,8,86,20,None,177.97497049998492,177.97540969983675,1069.348249600036,1069.3627683999948,1069.3627683999948,1070.8845333000645,1070.8845333000645,1070.8623687999789,179.4896314998623,179.48968669981696,1070.8766704001464,1070.8845333000645,1070.8845333000645,1071.877853800077,stimuli/box_empty_transparent.png,180.50509339990094,180.50514029990882,1071.8779758000746,1071.8939666999504,1075.4081131001003,1075.3918683999218,184.019098599907,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
37,0,37,space,4.819251100067049,None,5,4.557941099861637,None,184.0215016999282,k,0.37905740016140044,None,None,184.41976329986937,184.42004469991662,186.43375559989363,186.43378930003382,187.44929949985817,187.4493306998629,188.44868629984558,,,,,,,2,0,2,0,37,0,37,0,1075.4081131001003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0215016999282,1075.3943553999998,1075.4081131001003,1075.4081131001003,1075.4081131001003,1075.4081131001003,1075.7924941999372,k,0.37905740016140044,None,right,1,15,1,8,87,21,None,184.41976329986937,184.42004469991662,1075.7928722000215,1075.8076601999346,1075.8076601999346,1077.8229567999952,1077.8229567999952,1077.806510000024,186.43375559989363,186.43378930003382,1077.8167829001322,1077.8229567999952,1077.8229567999952,1078.8220726000145,stimuli/box_coin_transparent.png,187.44929949985817,187.4493306998629,1078.822150300024,1078.8377543999813,1079.8379693001043,1079.8214547000825,188.44868629984558,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
38,0,38,space,4.819251100067049,None,5,4.557941099861637,None,188.4511579000391,k,0.44584490009583533,None,None,188.91639869986102,188.91682109981775,189.91556119988672,189.91561489994638,190.93004420003854,190.93009070004337,192.44579409994185,,,,,,,2,0,2,0,38,0,38,0,1079.8379693001043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.4511579000391,1079.8240131000057,1079.8379693001043,1079.8379693001043,1079.8379693001043,1079.8379693001043,1080.289097599918,k,0.44584490009583533,None,right,1,15,2,8,88,22,None,188.91639869986102,188.91682109981775,1080.2896622000262,1080.3043541000225,1080.3043541000225,1081.3127339999191,1081.3127339999191,1081.288290699944,189.91556119988672,189.91561489994638,1081.3053236000706,1081.3127339999191,1081.3127339999191,1082.3028049999848,stimuli/box_coin_transparent.png,190.93004420003854,190.93009070004337,1082.302950100042,1082.3187267000321,1083.8350244001485,1083.8185592999216,192.44579409994185,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
39,0,39,space,4.819251100067049,None,5,4.557941099861637,None,192.44818309997208,k,0.32378760003484786,None,None,192.7972875998821,192.79772869986482,193.8120680998545,193.81212399993092,194.82683819998056,194.8268838999793,195.8261120999232,,,,,,,2,0,2,0,39,0,39,0,1083.8350244001485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.44818309997208,1083.821036099922,1083.8350244001485,1083.8350244001485,1083.8350244001485,1083.8350244001485,1084.1699838999193,k,0.32378760003484786,None,right,1,15,3,8,89,23,None,192.7972875998821,192.79772869986482,1084.1705718999729,1084.1849086000584,1084.1849086000584,1085.209225300001,1085.209225300001,1085.1847952001262,193.8120680998545,193.81212399993092,1085.2017725000624,1085.209225300001,1085.209225300001,1086.1995985000394,stimuli/box_coin_transparent.png,194.82683819998056,194.8268838999793,1086.199718600139,1086.2155947999563,1087.2153201999608,1087.1988810000475,195.8261120999232,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
40,0,40,space,4.819251100067049,None,5,4.557941099861637,None,195.8290537998546,k,0.32657049992121756,None,None,196.17801289982162,196.1784121999517,197.6923505999148,197.6924046999775,198.70718969986774,198.70723970001563,199.70657309982926,,,,,,,2,0,2,0,40,0,40,0,1087.2153201999608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.8290537998546,1087.2019112000708,1087.2153201999608,1087.2153201999608,1087.2153201999608,1087.2153201999608,1087.5507094999775,k,0.32657049992121756,None,right,1,15,4,8,90,24,None,196.17801289982162,196.1784121999517,1087.5512536999304,1087.5651354999281,1087.5651354999281,1089.0898215000052,1089.0898215000052,1089.06506980001,197.6923505999148,197.6924046999775,1089.0821996999439,1089.0898215000052,1089.0898215000052,1090.0799499999266,stimuli/box_coin_transparent.png,198.70718969986774,198.70723970001563,1090.0800757999532,1090.0960981999524,1091.0954803000204,1091.0793423999567,199.70657309982926,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
41,0,41,space,4.819251100067049,None,5,4.557941099861637,None,199.70906669995748,k,0.311687899986282,None,None,200.0420768999029,200.04247600003146,201.0392251999583,201.03927970002405,202.05430549988523,202.05435210000724,205.06864569988102,,,,,,,2,0,2,0,41,0,41,0,1091.0954803000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.70906669995748,1091.0819194000214,1091.0954803000204,1091.0954803000204,1091.0954803000204,1091.0954803000204,1091.4147719000466,k,0.311687899986282,None,right,0,15,4,8,91,24,None,200.0420768999029,200.04247600003146,1091.4153178001288,1091.4285609999206,1091.4285609999206,1092.4330299000721,1092.4330299000721,1092.4119522001129,201.0392251999583,201.03927970002405,1092.4260535000358,1092.4330299000721,1092.4330299000721,1093.4270655999426,stimuli/box_empty_transparent.png,202.05430549988523,202.05435210000724,1093.4271871000528,1093.4432570999488,1096.4576787999831,1096.4414236999582,205.06864569988102,,,,,,,,,,,,,,143158,right,no,None,2025-05-15_08h44.32.175,RL_out-of-scanner,2024.2.4,59.78651430387378,2025-05-15 08h44.42.241977 -0700,
