thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
16,0,16,space,4.462130600120872,None,5,5.810529800131917,None,78.40509809996001,j,0.416969999903813,None,None,78.85476110014133,78.85504640010186,80.86931250011548,80.86934019997716,81.88445400004275,81.8845010001678,82.88380930013955,,,,,,,1,0,1,0,16,0,16,0,562.3865932999179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.40509809996001,562.3713735998608,562.3865932999179,562.3865932999179,562.3865932999179,562.3865932999179,562.8209625999443,j,0.416969999903813,None,right,1,15,6,3,45,6,None,78.85476110014133,78.85504640010186,562.8213334998582,562.8364022998139,562.8364022998139,564.8519665999338,564.8519665999338,564.8355359998532,80.86931250011548,80.86934019997716,564.8415738998447,564.8519665999338,564.8519665999338,565.850670899963,stimuli/box_empty_transparent.png,81.88445400004275,81.8845010001678,565.8507944999728,565.8669859999791,566.8664356998634,566.8500498000067,82.88380930013955,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
17,0,17,space,4.462130600120872,None,5,5.810529800131917,None,82.88485040003434,k,0.3336313001345843,None,None,83.25106150005013,83.25125259999186,84.26657680002972,84.26660319999792,85.28207620000467,85.28212260012515,86.2813393000979,,,,,,,1,0,1,0,17,0,17,0,566.8664356998634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.88485040003434,566.8511251998134,566.8664356998634,566.8664356998634,566.8664356998634,566.8664356998634,567.2172623998486,k,0.3336313001345843,None,right,1,15,7,3,46,7,None,83.25106150005013,83.25125259999186,567.2175248998683,567.2331487999763,567.2331487999763,568.2490609998349,568.2490609998349,568.2328017998952,84.26657680002972,84.26660319999792,568.239452800015,568.2490609998349,568.2490609998349,569.2482946999371,stimuli/box_coin_transparent.png,85.28207620000467,85.28212260012515,569.2484183998313,569.2642176998779,570.2636729998048,570.2475600999314,86.2813393000979,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
18,0,18,space,4.462130600120872,None,5,5.810529800131917,None,86.28242549998686,k,0.2838836999144405,None,None,86.59856169996783,86.59875979996286,90.11191520001739,90.11194159998558,91.12743800017051,91.12748440005817,93.14208320016041,,,,,,,1,0,1,0,18,0,18,0,570.2636729998048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.28242549998686,570.2487015998922,570.2636729998048,570.2636729998048,570.2636729998048,570.2636729998048,570.5647607999854,k,0.2838836999144405,None,right,1,15,8,3,47,8,None,86.59856169996783,86.59875979996286,570.5650336998515,570.5799632999115,570.5799632999115,574.0945226999465,574.0945226999465,574.0781393998768,90.11191520001739,90.11194159998558,574.0848371998873,574.0945226999465,574.0945226999465,575.0936574998777,stimuli/box_coin_transparent.png,91.12743800017051,91.12748440005817,575.093780499883,575.1095342999324,577.125047700014,577.1083064998966,93.14208320016041,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
19,0,19,space,4.462130600120872,None,5,5.810529800131917,None,93.1433512000367,k,0.521502599818632,None,None,93.69279020000249,93.69297510012984,94.69126590015367,94.69132010010071,95.70689270016737,95.70694720000029,97.22237209999003,,,,,,,1,0,1,0,19,0,19,0,577.125047700014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1433512000367,577.1096265998203,577.125047700014,577.125047700014,577.125047700014,577.125047700014,577.6589986998588,k,0.521502599818632,None,right,1,15,9,3,48,9,None,93.69279020000249,93.69297510012984,577.6592443999834,577.6743760998361,577.6743760998361,578.6747762998566,578.6747762998566,578.65745339985,94.69126590015367,94.69132010010071,578.6643550998997,578.6747762998566,578.6747762998566,579.6731044999324,stimuli/box_coin_transparent.png,95.70689270016737,95.70694720000029,579.6732602999546,579.6894691998605,581.2048596998211,581.1885940998327,97.22237209999003,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
20,0,20,space,4.462130600120872,None,5,5.810529800131917,None,97.2237313000951,k,0.31804340006783605,None,None,97.57301920000464,97.57320450013503,99.58763800002635,99.58766680001281,100.60257830005139,100.60262320004404,102.61826570006087,,,,,,,1,0,1,0,20,0,20,0,581.2048596998211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2237313000951,581.1900067999959,581.2048596998211,581.2048596998211,581.2048596998211,581.2048596998211,581.5392281999812,k,0.31804340006783605,None,right,1,15,10,3,49,10,None,97.57301920000464,97.57320450013503,581.5394745999947,581.5548535999842,581.5548535999842,583.5703496998176,583.5703496998176,583.5538527998142,99.58763800002635,99.58766680001281,583.5606294998433,583.5703496998176,583.5703496998176,584.5687975999899,stimuli/box_coin_transparent.png,100.60257830005139,100.60262320004404,584.5689135999419,584.5850831998978,586.6008521998301,586.5845056998078,102.61826570006087,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
21,0,21,space,4.462130600120872,None,5,5.810529800131917,None,102.61930120014586,k,0.3695638000499457,None,None,103.01852030004375,103.01870600017719,106.03253990015946,106.03259530011564,107.03190300008282,107.03192570013925,108.54648580006324,,,,,,,1,0,1,0,21,0,21,0,586.6008521998301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.61930120014586,586.5855759999249,586.6008521998301,586.6008521998301,586.6008521998301,586.6008521998301,586.9847269998863,k,0.3695638000499457,None,right,1,15,11,3,50,11,None,103.01852030004375,103.01870600017719,586.9849766998086,587.000601099804,587.000601099804,590.0148000000045,590.0148000000045,589.9987153999973,106.03253990015946,106.03259530011564,590.0055008998606,590.0148000000045,590.0148000000045,590.9981412999332,stimuli/box_coin_transparent.png,107.03190300008282,107.03192570013925,590.9981966998894,591.0135275998618,592.5290051000193,592.5127172998618,108.54648580006324,591.0135275998618,591.0135275998618,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
22,0,22,space,4.462130600120872,None,5,5.810529800131917,None,108.54745499999262,k,0.4306522000115365,None,None,108.99728720006533,108.99747680011205,110.49573680013418,110.49576369998977,111.51066020014696,111.51068950002082,113.52601220016368,,,,,,,1,0,1,0,22,0,22,0,592.5290051000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.54745499999262,592.5137281999923,592.5290051000193,592.5290051000193,592.5290051000193,592.5290051000193,592.963495099917,k,0.4306522000115365,None,right,0,15,11,3,51,11,None,108.99728720006533,108.99747680011205,592.9637460999656,592.9789952998981,592.9789952998981,594.4783641998656,594.4783641998656,594.4619596998673,110.49573680013418,110.49576369998977,594.4680967999157,594.4783641998656,594.4783641998656,595.4768923998345,stimuli/box_empty_transparent.png,111.51066020014696,111.51068950002082,595.476970099844,595.4929976998828,597.5085718999617,597.492235200014,113.52601220016368,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
23,0,23,space,4.462130600120872,None,5,5.810529800131917,None,113.52725649997592,k,0.3317174999974668,None,None,113.87686560000293,113.87705090013333,115.39167190017179,115.39172990014777,116.39096520002931,116.39098779996857,117.90580920013599,,,,,,,1,0,1,0,23,0,23,0,597.5085718999617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.52725649997592,597.4935327998828,597.5085718999617,597.5085718999617,597.5085718999617,597.5085718999617,597.8430706998333,k,0.3317174999974668,None,right,1,15,12,3,52,12,None,113.87686560000293,113.87705090013333,597.8433198998682,597.8584767000284,597.8584767000284,599.374089699937,599.374089699937,599.3578505998012,115.39167190017179,115.39172990014777,599.3646958000027,599.374089699937,599.374089699937,600.3572042998858,stimuli/box_coin_transparent.png,116.39096520002931,116.39098779996857,600.3572579999454,600.3725337998476,601.8885184000246,601.8720475998707,117.90580920013599,600.3725337998476,600.3725337998476,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
24,0,24,space,4.462130600120872,None,5,5.810529800131917,None,117.90703510004096,k,0.37298929993994534,None,None,118.30666849995032,118.30696550011635,120.32101509999484,120.32106970017776,121.3204393000342,121.32046160008758,122.83482580003329,,,,,,,1,0,1,0,24,0,24,0,601.8885184000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.90703510004096,601.8733097999357,601.8885184000246,601.8885184000246,601.8885184000246,601.8885184000246,602.2728453997988,k,0.37298929993994534,None,right,1,15,13,3,53,13,None,118.30666849995032,118.30696550011635,602.2732505998574,602.2883199998178,602.2883199998178,604.3034665999003,604.3034665999003,604.2871962999925,120.32101509999484,120.32106970017776,604.2941518998705,604.3034665999003,604.3034665999003,605.2866783998907,stimuli/box_coin_transparent.png,121.3204393000342,121.32046160008758,605.286730799824,605.3021634998731,606.8180412999354,606.8010662999004,122.83482580003329,605.3021634998731,605.3021634998731,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
25,0,25,space,4.462130600120872,None,5,5.810529800131917,None,122.8358462001197,k,0.36245619994588196,None,None,123.21932850009762,123.21951019996777,124.2182595001068,124.21828559995629,125.2332294001244,125.23327580001205,128.74702999996953,,,,,,,1,0,1,0,25,0,25,0,606.8180412999354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.8358462001197,606.802122599911,606.8180412999354,606.8180412999354,606.8180412999354,606.8180412999354,607.1855361999478,k,0.36245619994588196,None,right,1,15,14,3,54,14,None,123.21932850009762,123.21951019996777,607.1857794998214,607.2008934000041,607.2008934000041,608.2004778999835,608.2004778999835,608.184483599849,124.2182595001068,124.21828559995629,608.1911888998002,608.2004778999835,608.2004778999835,609.1994496998377,stimuli/box_coin_transparent.png,125.2332294001244,125.23327580001205,609.1995700998232,609.2155883999076,612.7298740998376,612.7132691999432,128.74702999996953,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
26,0,26,space,4.462130600120872,None,5,5.810529800131917,None,128.74818979995325,k,0.404195100069046,None,None,129.18142709997483,129.18161940015852,129.68051920016296,129.68057169998065,130.6798803000711,130.67990380013362,134.19261460006237,,,,,,,1,0,1,0,26,0,26,0,612.7298740998376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.74818979995325,612.7144673999865,612.7298740998376,612.7298740998376,612.7298740998376,612.7298740998376,613.1476280998904,k,0.404195100069046,None,right,1,15,15,3,55,15,None,129.18142709997483,129.18161940015852,613.1478948998265,613.1628927998245,613.1628927998245,613.6626915999223,613.6626915999223,613.6467077999841,129.68051920016296,129.68057169998065,613.6536029998679,613.6626915999223,613.6626915999223,614.6461169999093,stimuli/box_coin_transparent.png,130.6798803000711,130.67990380013362,614.646176799899,614.6616270998493,618.1755578999873,618.1588551998138,134.19261460006237,614.6616270998493,614.6616270998493,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
27,0,27,space,4.462130600120872,None,5,5.810529800131917,None,134.19366020010784,k,0.6949509000405669,None,None,134.9103363000322,134.91055130003951,136.42487610015087,136.42490230011754,137.44004729995504,137.4400923999492,138.43934740009718,,,,,,,1,0,1,0,27,0,27,0,618.1755578999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.19366020010784,618.1599365998991,618.1755578999873,618.1755578999873,618.1755578999873,618.1755578999873,618.876526299864,k,0.6949509000405669,None,left,1,7,0,4,55,15,None,134.9103363000322,134.91055130003951,618.8768282998353,618.8915680998471,618.8915680998471,620.4077470998745,620.4077470998745,620.3910999998916,136.42487610015087,136.42490230011754,620.396716499934,620.4077470998745,620.4077470998745,621.4062669998966,stimuli/box_empty_transparent.png,137.44004729995504,137.4400923999492,621.4063866999932,621.422503199894,622.4223609999754,622.4055690998212,138.43934740009718,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
28,0,28,space,4.462130600120872,None,5,5.810529800131917,None,138.4405577001162,j,0.4069322000723332,None,None,138.87329480005428,138.87351400009356,139.87206039996818,139.87211520015262,140.87171700014733,140.87173920008354,144.38532690005377,,,,,,,1,0,1,0,28,0,28,0,622.4223609999754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4405577001162,622.4068375998177,622.4223609999754,622.4223609999754,622.4223609999754,622.4223609999754,622.8394982998725,j,0.4069322000723332,None,left,1,7,1,4,56,16,None,138.87329480005428,138.87351400009356,622.8397864999715,622.8551409000065,622.8551409000065,623.8548630999867,623.8548630999867,623.8382468000054,139.87206039996818,139.87211520015262,623.8451985998545,623.8548630999867,623.8548630999867,624.8379563000053,stimuli/box_coin_transparent.png,140.87171700014733,140.87173920008354,624.8380095998291,624.8533708998002,628.3675986998715,628.3515672998037,144.38532690005377,624.8533708998002,624.8533708998002,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
29,0,29,space,4.462130600120872,None,5,5.810529800131917,None,144.38645959994756,j,0.35045269993133843,None,None,144.76846310007386,144.76873550005257,146.78310410003178,146.78312969999388,147.79887669999152,147.7988993001636,148.79822670016438,,,,,,,1,0,1,0,29,0,29,0,628.3675986998715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.38645959994756,628.3527438999154,628.3675986998715,628.3675986998715,628.3675986998715,628.3675986998715,628.7346385000274,j,0.35045269993133843,None,left,0,7,1,4,57,16,None,144.76846310007386,144.76873550005257,628.7350312999915,628.750916799996,628.750916799996,630.7659586998634,630.7659586998634,630.7493296000175,146.78310410003178,146.78312969999388,630.7548507999163,630.7659586998634,630.7659586998634,631.7651062998921,stimuli/box_empty_transparent.png,147.79887669999152,147.7988993001636,631.7651702000294,631.7808921998367,632.7804679998662,632.7644495998975,148.79822670016438,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
30,0,30,space,4.462130600120872,None,5,5.810529800131917,None,148.80004890006967,j,0.48153599980287254,None,None,149.2987919000443,149.2989972999785,150.3138379000593,150.31386340013705,151.32944240001962,151.3294870001264,152.32841600012034,,,,,,,1,0,1,0,30,0,30,0,632.7804679998662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.80004890006967,632.766325699864,632.7804679998662,632.7804679998662,632.7804679998662,632.7804679998662,633.2650013000239,j,0.48153599980287254,None,left,1,7,2,4,58,17,None,149.2987919000443,149.2989972999785,633.2652668999508,633.2802289000247,633.2802289000247,634.2967663998716,634.2967663998716,634.280064099934,150.3138379000593,150.31386340013705,634.286764399847,634.2967663998716,634.2967663998716,635.2956627998501,stimuli/box_coin_transparent.png,151.32944240001962,151.3294870001264,635.2957793998066,635.311359499814,636.3110130999703,636.2946365999524,152.32841600012034,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
31,0,31,space,4.462130600120872,None,5,5.810529800131917,None,152.3297327000182,j,0.42644900013692677,None,None,152.77916479995474,152.77938139997423,155.7925120999571,155.79253700003028,156.80799500015564,156.80805150000378,159.32237239996903,,,,,,,1,0,1,0,31,0,31,0,636.3110130999703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.3297327000182,636.2960071999114,636.3110130999703,636.3110130999703,636.3110130999703,636.3110130999703,636.745370300021,j,0.42644900013692677,None,left,1,7,3,4,59,18,None,152.77916479995474,152.77938139997423,636.745652699843,636.7607471998781,636.7607471998781,639.7755467998795,639.7755467998795,639.7587383999489,155.7925120999571,155.79253700003028,639.7653879998252,639.7755467998795,639.7755467998795,640.7742062998004,stimuli/box_coin_transparent.png,156.80799500015564,156.80805150000378,640.7743620998226,640.7903195000254,643.3056456998456,643.2886126998346,159.32237239996903,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
32,0,32,space,4.462130600120872,None,5,5.810529800131917,None,159.323454500176,j,0.3670818000100553,None,None,159.72358260001056,159.72379510011524,160.73920199996792,160.73922920017503,161.75412790011615,161.7541726999916,162.7539554000832,,,,,,,1,0,1,0,32,0,32,0,643.3056456998456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.323454500176,643.2897297998425,643.3056456998456,643.3056456998456,643.3056456998456,643.3056456998456,643.6897877999581,j,0.3670818000100553,None,left,0,7,3,4,60,18,None,159.72358260001056,159.72379510011524,643.6900665999856,643.7053989998531,643.7053989998531,644.7221909998916,644.7221909998916,644.7054255998228,160.73920199996792,160.73922920017503,644.7110958998092,644.7221909998916,644.7221909998916,645.7203484999482,stimuli/box_empty_transparent.png,161.75412790011615,161.7541726999916,645.7204654000234,645.7365492999088,646.7362493998371,646.7201888000127,162.7539554000832,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
33,0,33,space,4.462130600120872,None,5,5.810529800131917,None,162.7551285000518,k,0.37070999993011355,None,None,163.1541709001176,163.15438219998032,165.16924650012515,165.16930059995502,166.1841223000083,166.1841464000754,167.69955180003308,,,,,,,1,0,1,0,33,0,33,0,646.7362493998371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7551285000518,646.7214032998309,646.7362493998371,646.7362493998371,646.7362493998371,646.7362493998371,647.1203616999555,k,0.37070999993011355,None,left,0,7,3,4,60,18,None,163.1541709001176,163.15438219998032,647.120659600012,647.1355942999944,647.1355942999944,649.1517922999337,649.1517922999337,649.1354309997987,165.16924650012515,165.16930059995502,649.1415349999443,649.1517922999337,649.1517922999337,650.1503590999637,stimuli/box_empty_transparent.png,166.1841223000083,166.1841464000754,650.1504182999488,650.1662894999608,651.6822138999123,651.6657894998789,167.69955180003308,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
34,0,34,space,4.462130600120872,None,5,5.810529800131917,None,167.70057800016366,k,0.2907321001403034,None,None,168.0167368000839,168.0169232999906,171.03082710015588,171.03089420008473,172.03009370015934,172.03011470008641,174.5440676000435,,,,,,,1,0,1,0,34,0,34,0,651.6822138999123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.70057800016366,651.6668538998347,651.6822138999123,651.6822138999123,651.6822138999123,651.6822138999123,651.9829404000193,k,0.2907321001403034,None,left,0,7,3,4,60,18,None,168.0167368000839,168.0169232999906,651.9831952999812,651.9987967999186,651.9987967999186,655.0130357998423,655.0130357998423,654.9970040998887,171.03082710015588,171.03089420008473,655.0029313999694,655.0130357998423,655.0130357998423,655.9963330999017,stimuli/box_empty_transparent.png,172.03009370015934,172.03011470008641,655.9963828998152,656.0118864998221,658.5267739000265,658.5103084000293,174.5440676000435,656.0118864998221,656.0118864998221,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
35,0,35,space,4.462130600120872,None,5,5.810529800131917,None,174.54509340017103,j,0.45926689985208213,None,None,175.02803960000165,175.02825560001656,176.5431046001613,176.5431352001615,177.55862340005115,177.55866900016554,178.55784350004978,,,,,,,1,0,1,0,35,0,35,0,658.5267739000265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.54509340017103,658.5113693999592,658.5267739000265,658.5267739000265,658.5267739000265,658.5267739000265,658.994242399931,j,0.45926689985208213,None,left,1,7,4,4,61,19,None,175.02803960000165,175.02825560001656,658.9945276998915,659.0096473998856,659.0096473998856,660.525719499914,660.525719499914,660.5093259999994,176.5431046001613,176.5431352001615,660.5166030998807,660.525719499914,660.525719499914,661.5248421998695,stimuli/box_coin_transparent.png,177.55862340005115,177.55866900016554,661.5249628999736,661.5405390998349,662.5402495998424,662.5240842998028,178.55784350004978,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
36,0,36,space,4.462130600120872,None,5,5.810529800131917,None,178.55917370016687,j,0.3383859000168741,None,None,178.9250747000333,178.92528650001623,180.4392731001135,180.43930039997213,181.45504779997282,181.45507100014947,184.96902620000765,,,,,,,1,0,1,0,36,0,36,0,662.5402495998424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.55917370016687,662.5254669999704,662.5402495998424,662.5402495998424,662.5402495998424,662.5402495998424,662.8912799998652,j,0.3383859000168741,None,left,1,7,5,4,62,20,None,178.9250747000333,178.92528650001623,662.8915574999992,662.9065105000045,662.9065105000045,664.4228812998626,664.4228812998626,664.4054970999714,180.4392731001135,180.43930039997213,664.4126314998139,664.4228812998626,664.4228812998626,665.4212849999312,stimuli/box_coin_transparent.png,181.45504779997282,181.45507100014947,665.4213419000152,665.4374055999797,668.9517512999009,668.9352665999904,184.96902620000765,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
37,0,37,space,4.462130600120872,None,5,5.810529800131917,None,184.9701308000367,j,0.4744592998176813,None,None,185.46965149999596,185.46986549999565,187.48382570012473,187.48385250009596,188.49934800015762,188.49939740006812,189.49896240001544,,,,,,,1,0,1,0,37,0,37,0,668.9517512999009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.9701308000367,668.9364377998281,668.9517512999009,668.9517512999009,668.9517512999009,668.9517512999009,669.4358538999222,j,0.4744592998176813,None,left,1,7,6,4,63,21,None,185.46965149999596,185.46986549999565,669.4361380999908,669.4514940998051,669.4514940998051,671.466903100023,671.466903100023,671.4500490999781,187.48382570012473,187.48385250009596,671.4566864999942,671.466903100023,671.466903100023,672.4655678998679,stimuli/box_coin_transparent.png,188.49934800015762,188.49939740006812,672.4656883999705,672.4819979998283,673.4815109998453,673.4652032998856,189.49896240001544,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
38,0,38,space,4.462130600120872,None,5,5.810529800131917,None,189.5000011001248,j,0.40540609997697175,None,None,189.9329172000289,189.93312610010616,190.9478043001145,190.94783079996705,191.9633848001249,191.96342970011756,193.47902700002305,,,,,,,1,0,1,0,38,0,38,0,673.4815109998453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.5000011001248,673.4662748998962,673.4815109998453,673.4815109998453,673.4815109998453,673.4815109998453,673.8991288000252,j,0.40540609997697175,None,left,1,7,7,4,64,22,None,189.9329172000289,189.93312610010616,673.8993966998532,673.9147623998579,673.9147623998579,674.9309654999524,674.9309654999524,674.9140241998248,190.9478043001145,190.94783079996705,674.9211702998728,674.9309654999524,674.9309654999524,675.9296064998489,stimuli/box_coin_transparent.png,191.9633848001249,191.96342970011756,675.9297211999074,675.9465381999034,677.4615127998404,677.4452500999905,193.47902700002305,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
39,0,39,space,4.462130600120872,None,5,5.810529800131917,None,193.4803402000107,j,0.4287930999416858,None,None,193.92943280003965,193.92964630015194,194.92844790010713,194.9284741000738,195.9435648000799,195.94361030007713,196.9428928999696,,,,,,,1,0,1,0,39,0,39,0,677.4615127998404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.4803402000107,677.4466152999084,677.4615127998404,677.4615127998404,677.4615127998404,677.4615127998404,677.8956408998929,j,0.4287930999416858,None,right,1,9,0,5,64,22,None,193.92943280003965,193.92964630015194,677.8959166998975,677.9114855998196,677.9114855998196,678.9106906999368,678.9106906999368,678.8946716999635,194.92844790010713,194.9284741000738,678.900261899922,678.9106906999368,678.9106906999368,679.9097837000154,stimuli/box_empty_transparent.png,195.9435648000799,195.94361030007713,679.90990530001,679.9260117998347,680.9253326999024,680.9091173999477,196.9428928999696,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
