thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
3,0,3,space,4.532669699750841,None,5,2.0366214998066425,None,15.134256499819458,k,0.3654162008315325,None,None,15.517470499500632,15.517734199762344,17.516126399859786,17.51616229955107,18.515318799763918,18.515347899869084,19.515595300123096,,,,,,,1,0,1,0,3,0,3,0,396.03898630011827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.134256499819458,396.0240258006379,396.03898630011827,396.03898630011827,396.03898630011827,396.03898630011827,396.40714940056205,k,0.3654162008315325,None,right,1,12,2,2,37,2,None,15.517470499500632,15.517734199762344,396.40750080067664,396.4221311006695,396.4221311006695,398.4218280008063,398.4218280008063,398.4058291008696,17.516126399859786,17.51616229955107,398.4156236005947,398.4218280008063,398.4218280008063,399.42072020005435,399.42072020005435,399.40503700077534,stimuli/box_coin_transparent.png,18.515318799763918,18.515347899869084,399.4051153007895,399.42072020005435,400.42235440015793,400.4053210001439,19.515595300123096,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
4,0,4,space,4.532669699750841,None,5,2.0366214998066425,None,19.517113499343395,k,0.6163705000653863,None,None,20.15081449970603,20.151127999648452,21.14958450011909,21.149622599594295,22.14942879974842,22.149459599517286,24.648059600032866,,,,,,,1,0,1,0,4,0,4,0,400.42235440015793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.517113499343395,400.4068835005164,400.42235440015793,400.42235440015793,400.42235440015793,400.42235440015793,401.0404803007841,k,0.6163705000653863,None,right,0,12,2,2,38,2,None,20.15081449970603,20.151127999648452,401.0409015007317,401.05503750033677,401.05503750033677,402.0552767002955,402.0552767002955,402.0392848001793,21.14958450011909,21.149622599594295,402.0476322006434,402.0552767002955,402.0552767002955,403.05491750035435,403.05491750035435,403.0391505006701,stimuli/box_empty_transparent.png,22.14942879974842,22.149459599517286,403.0392245007679,403.05491750035435,405.5545354001224,405.53777900058776,24.648059600032866,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
5,0,5,space,4.532669699750841,None,5,2.0366214998066425,None,24.64999180007726,k,0.2570505002513528,None,None,24.93264879938215,24.93303340021521,28.432069799862802,28.432106499560177,29.432490999810398,29.432541700080037,31.4314922997728,,,,,,,1,0,1,0,5,0,5,0,405.5545354001224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.64999180007726,405.53978059999645,405.5545354001224,405.5545354001224,405.5545354001224,405.5545354001224,405.82230390049517,k,0.2570505002513528,None,right,1,12,3,2,39,3,None,24.93264879938215,24.93303340021521,405.8228154005483,405.8383904006332,405.8383904006332,409.3390624001622,409.3390624001622,409.3217742005363,28.432069799862802,28.432106499560177,409.3328639008105,409.3390624001622,409.3390624001622,,,410.32220400031656,stimuli/box_coin_transparent.png,29.432490999810398,29.432541700080037,410.3223174000159,410.33786190021783,412.33743910025805,412.3212150000036,31.4314922997728,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
6,0,6,space,4.532669699750841,None,5,2.0366214998066425,None,31.433303999714553,k,0.5391953000798821,None,None,31.99889689963311,31.999214899726212,32.9982102997601,32.99824680015445,33.99812739994377,33.998162399977446,34.99790719989687,,,,,,,1,0,1,0,6,0,6,0,412.33743910025805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.433303999714553,412.3230850007385,412.33743910025805,412.33743910025805,412.33743910025805,412.33743910025805,412.8885746002197,k,0.5391953000798821,None,right,1,12,4,2,40,4,None,31.99889689963311,31.999214899726212,412.8889935007319,412.904471100308,412.904471100308,413.9043699000031,413.9043699000031,413.88791450019926,32.9982102997601,32.99824680015445,413.89888400025666,413.9043699000031,413.9043699000031,414.903518400155,414.903518400155,414.88784670084715,stimuli/box_coin_transparent.png,33.99812739994377,33.998162399977446,414.8879335001111,414.903518400155,415.90407980047166,415.8876234004274,34.99790719989687,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
7,0,7,space,4.532669699750841,None,5,2.0366214998066425,None,35.00027360022068,k,0.45224769972264767,None,None,35.48364489991218,35.483906200155616,37.4826989993453,37.48273689951748,38.48222809936851,38.48225869983435,40.481895899400115,,,,,,,1,0,1,0,7,0,7,0,415.90407980047166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.00027360022068,415.89005900081247,415.90407980047166,415.90407980047166,415.90407980047166,415.90407980047166,416.37331110052764,k,0.45224769972264767,None,right,1,12,5,2,41,5,None,35.48364489991218,35.483906200155616,416.37367310002446,416.38839210011065,416.38839210011065,418.3878026008606,418.3878026008606,418.37240310013294,37.4826989993453,37.48273689951748,418.38256120029837,418.3878026008606,418.3878026008606,419.38772810064256,419.38772810064256,419.37195010017604,stimuli/box_coin_transparent.png,38.48222809936851,38.48225869983435,419.37202410027385,419.38772810064256,421.388540700078,421.3716202005744,40.481895899400115,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
8,0,8,space,4.532669699750841,None,5,2.0366214998066425,None,40.48373429942876,k,0.38351590000092983,None,None,40.89993749931455,40.900235899724066,43.89850960019976,43.898546599783,44.89889729954302,44.898930800147355,46.398504899814725,,,,,,,1,0,1,0,8,0,8,0,421.388540700078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.48373429942876,421.3735041003674,421.388540700078,421.388540700078,421.388540700078,421.388540700078,421.78961089998484,k,0.38351590000092983,None,right,1,12,6,2,42,6,None,40.89993749931455,40.900235899724066,421.79000740032643,421.80442270077765,421.80442270077765,424.8042875006795,424.8042875006795,424.78821220062673,43.89850960019976,43.898546599783,424.7982239006087,424.8042875006795,424.8042875006795,425.80406040046364,425.80406040046364,425.7886179005727,stimuli/box_coin_transparent.png,44.89889729954302,44.898930800147355,425.7886996008456,425.80406040046364,427.3043196005747,427.2882297001779,46.398504899814725,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
9,0,9,space,4.532669699750841,None,5,2.0366214998066425,None,46.400027399882674,k,0.37418629974126816,None,None,46.79942789953202,46.79973109997809,48.297829300165176,48.2978707998991,49.2988452995196,49.29888440016657,51.29804079979658,,,,,,,1,0,1,0,9,0,9,0,427.3043196005747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.400027399882674,427.28979720082134,427.3043196005747,427.3043196005747,427.3043196005747,427.3043196005747,427.6890658000484,k,0.37418629974126816,None,right,0,12,6,2,43,6,None,46.79942789953202,46.79973109997809,427.68950300011784,427.70440710056573,427.70440710056573,429.20412690006196,429.20412690006196,429.1875287005678,48.297829300165176,48.2978707998991,429.19594370014966,429.20412690006196,429.20412690006196,,,430.1885600006208,stimuli/box_empty_transparent.png,49.2988452995196,49.29888440016657,430.18866100069135,430.2040744004771,432.2045297008008,432.18776610028,51.29804079979658,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
10,0,10,space,4.532669699750841,None,5,2.0366214998066425,None,51.299552699550986,j,0.3807942997664213,None,None,51.699480099603534,51.69981459993869,53.19857610017061,53.198614600114524,54.19755579996854,54.19759770017117,55.19815010018647,,,,,,,1,0,1,0,10,0,10,0,432.2045297008008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.299552699550986,432.18932250048965,432.2045297008008,432.2045297008008,432.2045297008008,432.2045297008008,432.5891602002084,j,0.3807942997664213,None,right,0,12,6,2,43,6,None,51.699480099603534,51.69981459993869,432.5895818006247,432.6050203004852,432.6050203004852,434.1040936000645,434.1040936000645,434.08827860001475,53.19857610017061,53.198614600114524,434.0979419006035,434.1040936000645,434.1040936000645,435.1030392004177,435.1030392004177,435.08727060072124,stimuli/box_empty_transparent.png,54.19755579996854,54.19759770017117,435.08737610001117,435.1030392004177,436.1035840008408,436.08787150029093,55.19815010018647,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
11,0,11,space,4.532669699750841,None,5,2.0366214998066425,None,55.199752000160515,j,0.4848024994134903,None,None,55.71487030014396,55.71520170010626,57.71546280011535,57.71550629939884,58.714116900227964,58.714152599684894,60.23018989991397,,,,,,,1,0,1,0,11,0,11,0,436.1035840008408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.199752000160515,436.0895219007507,436.1035840008408,436.1035840008408,436.1035840008408,436.1035840008408,436.6045524002984,j,0.4848024994134903,None,right,0,12,6,2,43,6,None,55.71487030014396,55.71520170010626,436.60497200023383,436.6201417008415,436.6201417008415,438.6202802006155,438.6202802006155,438.6051603006199,57.71546280011535,57.71550629939884,438.61384840030223,438.6202802006155,438.6202802006155,439.6206098003313,439.6206098003313,439.60383670032024,stimuli/box_empty_transparent.png,58.714116900227964,58.714152599684894,439.603923400864,439.6206098003313,441.136693100445,441.1199070001021,60.23018989991397,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
12,0,12,space,4.532669699750841,None,5,2.0366214998066425,None,60.23258200008422,k,0.2360843000933528,None,None,60.4981517996639,60.49840980023146,61.49833759944886,61.4983736993745,62.49814769998193,62.498182400129735,65.49766029976308,,,,,,,1,0,1,0,12,0,12,0,441.136693100445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.23258200008422,441.1223656004295,441.136693100445,441.136693100445,441.136693100445,441.136693100445,441.3878336008638,k,0.2360843000933528,None,right,1,12,7,2,44,7,None,60.4981517996639,60.49840980023146,441.3881809003651,441.4033420002088,441.4033420002088,442.4036173000932,442.4036173000932,442.3880424005911,61.49833759944886,61.4983736993745,442.3977566007525,442.4036173000932,442.4036173000932,443.40388750005513,443.40388750005513,443.38786680065095,stimuli/box_coin_transparent.png,62.49814769998193,62.498182400129735,443.38795240037143,443.40388750005513,446.403439800255,446.38738510012627,65.49766029976308,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
13,0,13,space,4.532669699750841,None,5,2.0366214998066425,None,65.49922969937325,k,0.31294909957796335,None,None,65.83093789964914,65.83118909969926,66.33090570010245,66.33094169944525,67.33153699990362,67.33156809955835,69.33106669969857,,,,,,,1,0,1,0,13,0,13,0,446.403439800255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.49922969937325,446.3889995003119,446.403439800255,446.403439800255,446.403439800255,446.403439800255,446.7206198005006,k,0.31294909957796335,None,right,1,12,8,2,45,8,None,65.83093789964914,65.83118909969926,446.72095660027117,446.73649460077286,446.73649460077286,447.23691530060023,447.23691530060023,447.220610300079,66.33090570010245,66.33094169944525,447.2303647007793,447.23691530060023,447.23691530060023,,,448.22125660069287,stimuli/box_coin_transparent.png,67.33153699990362,67.33156809955835,448.22133540082723,448.2372115002945,450.2378859007731,450.22079150006175,69.33106669969857,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
14,0,14,space,4.532669699750841,None,5,2.0366214998066425,None,69.33249539975077,k,0.34861879982054234,None,None,69.69891790021211,69.69923209957778,71.19865689985454,71.19869459979236,72.19695550017059,72.19698469992727,73.19851810019463,,,,,,,1,0,1,0,14,0,14,0,450.2378859007731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.33249539975077,450.222264200449,450.2378859007731,450.2378859007731,450.2378859007731,450.2378859007731,450.58858400024474,k,0.34861879982054234,None,right,1,12,9,2,46,9,None,69.69891790021211,69.69923209957778,450.58900480065495,450.6049151001498,450.6049151001498,452.1034508002922,452.1034508002922,452.0883598001674,71.19865689985454,71.19869459979236,452.0983999008313,452.1034508002922,452.1034508002922,453.10241390019655,453.10241390019655,453.08667970076203,stimuli/box_coin_transparent.png,72.19695550017059,72.19698469992727,453.08674880024046,453.10241390019655,454.10390650015324,454.08824390079826,73.19851810019463,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
15,0,15,space,4.532669699750841,None,5,2.0366214998066425,None,73.20000240020454,k,0.6735819997265935,None,None,73.90178139973432,73.9020516993478,74.89836850017309,74.89841199945658,75.89802369941026,75.89805399999022,77.89643529988825,,,,,,,1,0,1,0,15,0,15,0,454.10390650015324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.20000240020454,454.0897731008008,454.10390650015324,454.10390650015324,454.10390650015324,454.10390650015324,454.79146330058575,k,0.6735819997265935,None,right,1,12,10,2,47,10,None,73.90178139973432,73.9020516993478,454.7918187007308,454.80347210075706,454.80347210075706,455.8034634999931,455.8034634999931,455.78806810081005,74.89836850017309,74.89841199945658,455.79814300034195,455.8034634999931,455.8034634999931,456.803211200051,456.803211200051,456.78774520009756,stimuli/box_coin_transparent.png,75.89802369941026,75.89805399999022,456.78781830053777,456.803211200051,458.802959500812,458.7861562008038,77.89643529988825,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
16,0,16,space,4.532669699750841,None,5,2.0366214998066425,None,77.89794129971415,k,0.32152310013771057,None,None,78.24758629966527,78.24792579934001,80.24824710004032,80.2482846993953,81.24810529965907,81.24814289994538,82.2472976995632,,,,,,,1,0,1,0,16,0,16,0,458.802959500812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.89794129971415,458.78771209996194,458.802959500812,458.802959500812,458.802959500812,458.802959500812,459.13724790047854,k,0.32152310013771057,None,right,0,12,10,2,48,10,None,78.24758629966527,78.24792579934001,459.13771470077336,459.1527732005343,459.1527732005343,461.15310910064727,461.15310910064727,461.13795080035925,80.24824710004032,80.2482846993953,461.14621590077877,461.15310910064727,461.15310910064727,462.15334310010076,462.15334310010076,462.13782380055636,stimuli/box_empty_transparent.png,81.24810529965907,81.24814289994538,462.1379164000973,462.15334310010076,463.15407940000296,463.13702310062945,82.2472976995632,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
17,0,17,space,4.532669699750841,None,5,2.0366214998066425,None,82.24873019941151,j,0.6453664004802704,None,None,82.91468189936131,82.91500489972532,83.91335649974644,83.9134018002078,84.91399129945785,84.91402569971979,85.91383640002459,,,,,,,1,0,1,0,17,0,17,0,463.15407940000296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.24873019941151,463.1385004008189,463.15407940000296,463.15407940000296,463.15407940000296,463.15407940000296,463.8043623007834,j,0.6453664004802704,None,right,0,12,10,2,48,10,None,82.91468189936131,82.91500489972532,463.804771900177,463.8195373006165,463.8195373006165,464.8199856001884,464.8199856001884,464.80305640026927,83.91335649974644,83.9134018002078,464.8123841006309,464.8199856001884,464.8199856001884,465.8196057006717,465.8196057006717,465.8037100005895,stimuli/box_empty_transparent.png,84.91399129945785,84.91402569971979,465.8037952007726,465.8196057006717,466.8202643003315,466.8035608008504,85.91383640002459,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
18,0,18,space,4.532669699750841,None,5,2.0366214998066425,None,85.91531769931316,k,0.2597070001065731,None,None,86.1985814999789,86.19884329941124,89.69655379932374,89.69658879935741,90.69704229943454,90.69707359932363,92.69715399947017,,,,,,,1,0,1,0,18,0,18,0,466.8202643003315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.91531769931316,466.8050870001316,466.8202643003315,466.8202643003315,466.8202643003315,466.8202643003315,467.08826520014554,k,0.2597070001065731,None,right,1,12,11,2,49,11,None,86.1985814999789,86.19884329941124,467.08860950078815,467.10255140066147,467.10255140066147,470.60306240059435,470.60306240059435,470.5862621003762,89.69655379932374,89.69658879935741,470.59642160031945,470.60306240059435,470.60306240059435,,,471.5867619002238,stimuli/box_coin_transparent.png,90.69704229943454,90.69707359932363,471.58684230037034,471.60277410037816,473.60293570067734,473.5868751006201,92.69715399947017,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
19,0,19,space,4.532669699750841,None,5,2.0366214998066425,None,92.69862439949065,k,0.34627720061689615,None,None,93.06591659970582,93.06617619935423,94.08080319967121,94.08084109984338,95.08145300019532,95.08148419950157,96.58014849945903,,,,,,,1,0,1,0,19,0,19,0,473.60293570067734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.69862439949065,473.5883937003091,473.60293570067734,473.60293570067734,473.60293570067734,473.60293570067734,473.9555975999683,k,0.34627720061689615,None,right,1,12,12,2,50,12,None,93.06591659970582,93.06617619935423,473.95594250038266,473.9703889004886,473.9703889004886,474.985898100771,474.985898100771,474.97050609998405,94.08080319967121,94.08084109984338,474.98056170064956,474.985898100771,474.985898100771,475.9861283004284,475.9861283004284,475.9711743006483,stimuli/box_coin_transparent.png,95.08145300019532,95.08148419950157,475.9712617006153,475.9861283004284,477.4862395003438,477.46987350005656,96.58014849945903,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
20,0,20,space,4.532669699750841,None,5,2.0366214998066425,None,96.58163909986615,k,0.7982264999300241,None,None,97.3982456997037,97.39852979965508,99.39726480003446,99.39730389975011,100.3973752995953,100.3974128998816,102.39650470018387,,,,,,,1,0,1,0,20,0,20,0,477.4862395003438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.58163909986615,477.4714085999876,477.4862395003438,477.4862395003438,477.4862395003438,477.4862395003438,478.28790350072086,k,0.7982264999300241,None,left,1,8,0,3,50,12,None,97.3982456997037,97.39852979965508,478.28829709999263,478.3029057001695,478.3029057001695,480.3029465004802,480.3029465004802,480.28696880023926,99.39726480003446,99.39730389975011,480.2951061008498,480.3029465004802,480.3029465004802,481.30248250067234,481.30248250067234,481.28709330037236,stimuli/box_empty_transparent.png,100.3973752995953,100.3974128998816,481.28718690015376,481.30248250067234,483.30274290032685,483.2862301999703,102.39650470018387,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
21,0,21,space,4.532669699750841,None,5,2.0366214998066425,None,102.39792919997126,k,0.3480561999604106,None,None,102.76484670024365,102.76517970021814,105.76422409992665,105.76426749955863,106.76388699933887,106.76391780003905,108.26361779961735,,,,,,,1,0,1,0,21,0,21,0,483.30274290032685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.39792919997126,483.28769830055535,483.30274290032685,483.30274290032685,483.30274290032685,483.30274290032685,483.654510400258,k,0.3480561999604106,None,left,1,8,0,3,50,12,None,102.76484670024365,102.76517970021814,483.65495270024985,483.669575500302,483.669575500302,486.6691212002188,486.6691212002188,486.65390880033374,105.76422409992665,105.76426749955863,486.66264110058546,486.6691212002188,486.6691212002188,487.66978630051017,487.66978630051017,487.65360880084336,stimuli/box_empty_transparent.png,106.76388699933887,106.76391780003905,487.65368310082704,487.66978630051017,489.16930900048465,489.1533424006775,108.26361779961735,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
22,0,22,space,4.532669699750841,None,5,2.0366214998066425,None,108.26512539945543,j,0.31639499962329865,None,None,108.59820149932057,108.59852219931781,110.09729210007936,110.09733629971743,111.09671849943697,111.09674819931388,113.1119657997042,,,,,,,1,0,1,0,22,0,22,0,489.16930900048465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.26512539945543,489.1548953000456,489.16930900048465,489.16930900048465,489.16930900048465,489.16930900048465,489.48788230028003,j,0.31639499962329865,None,left,1,8,1,3,51,13,None,108.59820149932057,108.59852219931781,489.48828940000385,489.5037692002952,489.5037692002952,491.0027586007491,491.0027586007491,490.9869838003069,110.09729210007936,110.09733629971743,490.9974053008482,491.0027586007491,491.0027586007491,492.0024538002908,492.0024538002908,491.98644020035863,stimuli/box_coin_transparent.png,111.09671849943697,111.09674819931388,491.9865140002221,492.0024538002908,494.0183879006654,494.0016886005178,113.1119657997042,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
23,0,23,space,4.532669699750841,None,5,2.0366214998066425,None,113.11366089992225,j,0.3762390995398164,None,None,113.51308789942414,113.51374940015376,115.01360739953816,115.01365089975297,116.01379799935967,116.0138323996216,117.51358749996871,,,,,,,1,0,1,0,23,0,23,0,494.0183879006654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.11366089992225,494.00343750044703,494.0183879006654,494.0183879006654,494.0183879006654,494.0183879006654,494.40276310034096,j,0.3762390995398164,None,left,1,8,2,3,52,14,None,113.51308789942414,113.51374940015376,494.4035233007744,494.4182758005336,494.4182758005336,495.9186365008354,495.9186365008354,495.90330750029534,115.01360739953816,115.01365089975297,495.9134566001594,495.9186365008354,495.9186365008354,496.9186523007229,496.9186523007229,496.90351650025696,stimuli/box_coin_transparent.png,116.01379799935967,116.0138323996216,496.90360330045223,496.9186523007229,498.4196572005749,498.4033136004582,117.51358749996871,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
24,0,24,space,4.532669699750841,None,5,2.0366214998066425,None,117.51509859971702,j,0.294650100171566,None,None,117.83094609994441,117.83138429932296,119.82943059969693,119.82947729993612,120.82974309939891,120.82979119941592,122.32945480011404,,,,,,,1,0,1,0,24,0,24,0,498.4196572005749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.51509859971702,498.40486820042133,498.4196572005749,498.4196572005749,498.4196572005749,498.4196572005749,498.72062890045345,j,0.294650100171566,None,left,0,8,2,3,53,14,None,117.83094609994441,117.83138429932296,498.7211539000273,498.7352776005864,498.7352776005864,500.7358647007495,500.7358647007495,500.71912300027907,119.82943059969693,119.82947729993612,500.7298820000142,500.7358647007495,500.7358647007495,,,501.7194483000785,stimuli/box_empty_transparent.png,120.82974309939891,120.82979119941592,501.7195808002725,501.7356043001637,503.2354104006663,503.2191786002368,122.32945480011404,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
25,0,25,space,4.532669699750841,None,5,2.0366214998066425,None,122.33089349977672,j,0.2953568994998932,None,None,122.64704609941691,122.64747499953955,123.64685529936105,123.6468922002241,124.64665589947253,124.64668729994446,128.1462073996663,,,,,,,1,0,1,0,25,0,25,0,503.2354104006663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.33089349977672,503.2206630008295,503.2354104006663,503.2354104006663,503.2354104006663,503.2354104006663,503.53672880027443,j,0.2953568994998932,None,left,1,8,3,3,54,15,None,122.64704609941691,122.64747499953955,503.5372438002378,503.55198700074106,503.55198700074106,504.5522889001295,504.5522889001295,504.5365585004911,123.64685529936105,123.6468922002241,504.5465720007196,504.5522889001295,504.5522889001295,505.5514603005722,505.5514603005722,505.5363782001659,stimuli/box_coin_transparent.png,124.64665589947253,124.64668729994446,505.5364541001618,505.5514603005722,509.0523043004796,509.0359322000295,128.1462073996663,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
26,0,26,space,4.532669699750841,None,5,2.0366214998066425,None,128.14767180010676,j,0.31579010002315044,None,None,128.4806840000674,128.48107919935137,128.98000259976834,128.98004079982638,129.9799464996904,129.97997729945928,133.4792297994718,,,,,,,1,0,1,0,26,0,26,0,509.0523043004796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.14767180010676,509.03744130022824,509.0523043004796,509.0523043004796,509.0523043004796,509.0523043004796,509.37034799996763,j,0.31579010002315044,None,left,1,8,4,3,55,16,None,128.4806840000674,128.48107919935137,509.3708525002003,509.3853577002883,509.3853577002883,509.8861325001344,509.8861325001344,509.8697055000812,128.98000259976834,128.98004079982638,509.88067350070924,509.8861325001344,509.8861325001344,510.885000500828,510.885000500828,510.8696688003838,stimuli/box_coin_transparent.png,129.9799464996904,129.97997729945928,510.86974250059575,510.885000500828,514.3856651000679,514.3689512005076,133.4792297994718,,,,,,,,,,,,,,,,99999,right,no,None,2025-05-21_17h30.01.425,RL_out-of-scanner,2024.2.4,59.69792846138299,2025-05-21 17h30.17.354836 -0500,
