thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,cue_resp.rt,cue_resp.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.cue_resp.rt,trials.cue_resp.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
30,0,30,space,4.948580800089985,None,5,0.9802911002188921,None,146.43004819983616,k,None,147.06279829982668,147.0630612000823,148.0609881998971,148.0610313997604,149.0615783999674,149.0616206000559,150.0615813001059,0.6018504002131522,None,,,,,1,0,1,0,30,0,30,0,522.0836375001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.43004819983616,522.0686197001487,522.0836375001818,522.0836375001818,522.0836375001818,522.0836375001818,522.7012583999895,k,left,0,11,4,5,56,14,None,147.06279829982668,147.0630612000823,522.7016308000311,522.716345900204,522.716345900204,523.7163633001037,523.7163633001037,523.6994896000251,148.0609881998971,148.0610313997604,523.7088322001509,523.7163633001037,523.7163633001037,524.7000929000787,stimuli/box_empty_transparent.png,149.0615783999674,149.0616206000559,524.7002023002133,524.7157074999996,525.7165737999603,525.7001031003892,150.0615813001059,0.6018504002131522,None,524.7157074999996,524.7157074999996,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
31,0,31,space,4.948580800089985,None,5,0.9802911002188921,None,150.06310229981318,k,None,150.41175859980285,150.41221139999107,153.41188779985532,153.41193330008537,154.4108957001008,154.41093789972365,156.91176469996572,0.32773560006171465,None,,,,,1,0,1,0,31,0,31,0,525.7165737999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.06310229981318,525.7016746001318,525.7165737999603,525.7165737999603,525.7165737999603,525.7165737999603,526.0502146002837,k,left,0,11,4,5,56,14,None,150.41175859980285,150.41221139999107,526.050798300188,526.0657021002844,526.0657021002844,529.0660044001415,529.0660044001415,529.0503854001872,153.41188779985532,153.41193330008537,529.0591238001361,529.0660044001415,529.0660044001415,530.0494129001163,stimuli/box_empty_transparent.png,154.4108957001008,154.41093789972365,530.0495053003542,530.0650196000934,532.5663165003061,532.5502873002551,156.91176469996572,0.32773560006171465,None,530.0650196000934,530.0650196000934,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
32,0,32,space,4.948580800089985,None,5,0.9802911002188921,None,156.91325279977173,k,None,157.26211769971997,157.26243129977956,158.26231699995697,158.26235690014437,159.26161749986932,159.26165079977363,160.2601227001287,0.3282751999795437,None,,,,,1,0,1,0,32,0,32,0,532.5663165003061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.91325279977173,532.5518245003186,532.5663165003061,532.5663165003061,532.5663165003061,532.5663165003061,532.9005724000745,k,left,0,11,4,5,56,14,None,157.26211769971997,157.26243129977956,532.9010068001226,532.9168134001084,532.9168134001084,533.9160591000691,533.9160591000691,533.9008208001032,158.26231699995697,158.26235690014437,533.9092713999562,533.9160591000691,533.9160591000691,534.900139500387,stimuli/box_empty_transparent.png,159.26161749986932,159.26165079977363,534.9002183000557,534.915787300095,535.9155119000934,535.8986474000849,160.2601227001287,0.3282751999795437,None,534.915787300095,534.915787300095,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
33,0,33,space,4.948580800089985,None,5,0.9802911002188921,None,160.26184359984472,j,None,160.74489569989964,160.74523069988936,162.7442235997878,162.7442688997835,163.76020260015503,163.76023439969867,165.2616515001282,0.4638034999370575,None,,,,,1,0,1,0,33,0,33,0,535.9155119000934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.26184359984472,535.9004222000949,535.9155119000934,535.9155119000934,535.9155119000934,535.9155119000934,536.3833608003333,j,left,1,11,5,5,57,15,None,160.74489569989964,160.74523069988936,536.3838078002445,536.398713900242,536.398713900242,538.4006226002239,538.4006226002239,538.3827237002552,162.7442235997878,162.7442688997835,538.3948749001138,538.4006226002239,538.4006226002239,539.3987255999818,stimuli/box_coin_transparent.png,163.76020260015503,163.76023439969867,539.3988044001162,539.4149341001175,540.9160806001164,540.9001771002077,165.2616515001282,0.4638034999370575,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
34,0,34,space,4.948580800089985,None,5,0.9802911002188921,None,165.26319180009887,j,None,165.51279280008748,165.5131167001091,168.51194929983467,168.5119926999323,169.51126939989626,169.51130429981276,172.02677970007062,0.2255906001664698,None,,,,,1,0,1,0,34,0,34,0,540.9160806001164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.26319180009887,540.9017639001831,540.9160806001164,540.9160806001164,540.9160806001164,540.9160806001164,541.1512755001895,j,left,1,11,6,5,58,16,None,165.51279280008748,165.5131167001091,541.1516865002923,541.1659603002481,541.1659603002481,544.1661326000467,544.1661326000467,544.150450900197,168.51194929983467,168.5119926999323,544.1607723003253,544.1661326000467,544.1661326000467,545.1497903000563,stimuli/box_coin_transparent.png,169.51126939989626,169.51130429981276,545.149874499999,545.1656214003451,547.6816338002682,547.6652987999842,172.02677970007062,0.2255906001664698,None,545.1656214003451,545.1656214003451,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
35,0,35,space,4.948580800089985,None,5,0.9802911002188921,None,172.02889550011605,j,None,172.29441880015656,172.29481629980728,173.7943977001123,173.7944624000229,174.7949590999633,174.79499740013853,175.79469650005922,0.24000900005921721,None,,,,,1,0,1,0,35,0,35,0,547.6816338002682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.02889550011605,547.6674796999432,547.6816338002682,547.6816338002682,547.6816338002682,547.6816338002682,547.932875700295,j,left,1,11,7,5,59,17,None,172.29441880015656,172.29481629980728,547.9333999999799,547.9484550999478,547.9484550999478,549.4489302001894,549.4489302001894,549.4328920003027,173.7943977001123,173.7944624000229,549.4428233001381,549.4489302001894,549.4489302001894,550.4334795000032,stimuli/box_coin_transparent.png,174.7949590999633,174.79499740013853,550.4335709000006,550.4487129999325,551.4486691001803,551.4332222002558,175.79469650005922,0.24000900005921721,None,550.4487129999325,550.4487129999325,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
36,0,36,space,4.948580800089985,None,5,0.9802911002188921,None,175.79619319969788,j,None,176.2455322998576,176.24593630013987,177.74386829975992,177.74391190009192,178.74437139974907,178.74440329987556,182.24399119988084,0.42513040034100413,None,,,,,1,0,1,0,36,0,36,0,551.4486691001803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.79619319969788,551.4347653002478,551.4486691001803,551.4486691001803,551.4486691001803,551.4486691001803,551.8839954999276,j,left,0,11,7,5,60,17,None,176.2455322998576,176.24593630013987,551.8845135001466,551.89829250006,551.89829250006,553.398928000126,553.398928000126,553.382366000209,177.74386829975992,177.74391190009192,553.3905528001487,553.398928000126,553.398928000126,554.3828952000476,stimuli/box_empty_transparent.png,178.74437139974907,178.74440329987556,554.3829707000405,554.3986641000956,557.8987280000001,557.8825141000561,182.24399119988084,0.42513040034100413,None,554.3986641000956,554.3986641000956,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
37,0,37,space,4.948580800089985,None,5,0.9802911002188921,None,182.24550679977983,j,None,182.57849590014666,182.5788197000511,184.57744919974357,184.5774873998016,185.57821059972048,185.5782480998896,186.57750240014866,0.30285990005359054,None,,,,,1,0,1,0,37,0,37,0,557.8987280000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.24550679977983,557.8840785999782,557.8987280000001,557.8987280000001,557.8987280000001,557.8987280000001,558.2169788000174,j,left,1,11,8,5,61,18,None,182.57849590014666,182.5788197000511,558.2173894001171,558.2322064000182,558.2322064000182,560.2320089000277,560.2320089000277,560.2159548001364,184.57744919974357,184.5774873998016,560.2256455002353,560.2320089000277,560.2320089000277,561.2167289000936,stimuli/box_coin_transparent.png,185.57821059972048,185.5782480998896,561.2168242000043,561.2316686999984,562.2321879002266,562.2160247000866,186.57750240014866,0.30285990005359054,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
38,0,38,space,4.948580800089985,None,5,0.9802911002188921,None,186.57898759981617,j,None,187.1111988001503,187.1115140998736,188.11095590004697,188.11101209977642,189.11096489988267,189.11099519999698,190.6108556999825,0.501791900023818,None,,,,,1,0,1,0,38,0,38,0,562.2321879002266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.57898759981617,562.2175596002489,562.2321879002266,562.2321879002266,562.2321879002266,562.2321879002266,562.749680200126,j,left,0,11,8,5,62,18,None,187.1111988001503,187.1115140998736,562.7500833999366,562.7657103999518,562.7657103999518,563.7651259000413,563.7651259000413,563.7494395002723,188.11095590004697,188.11101209977642,563.7576648001559,563.7651259000413,563.7651259000413,564.7494898000732,stimuli/box_empty_transparent.png,189.11096489988267,189.11099519999698,564.7495613000356,564.7653638003394,566.2655213000253,566.2493720999919,190.6108556999825,0.501791900023818,None,564.7653638003394,564.7653638003394,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
39,0,39,space,4.948580800089985,None,5,0.9802911002188921,None,190.61278280010447,j,None,190.912017500028,190.91237709997222,191.91082679992542,191.91086359973997,192.91074329987168,192.91077979980037,193.91034469986334,0.28283150028437376,None,,,,,1,0,1,0,39,0,39,0,566.2655213000253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.61278280010447,566.2513629002497,566.2655213000253,566.2655213000253,566.2655213000253,566.2655213000253,566.5504989000037,j,left,1,11,9,5,63,19,None,190.912017500028,190.91237709997222,566.5509486002848,566.5651455000043,566.5651455000043,567.5650780000724,567.5650780000724,567.5493340999819,191.91082679992542,191.91086359973997,567.5592765002511,567.5650780000724,567.5650780000724,568.5492639001459,stimuli/box_coin_transparent.png,192.91074329987168,192.91077979980037,568.5493537001312,568.5648942999542,569.5655721002258,569.54886740027,193.91034469986334,0.28283150028437376,None,568.5648942999542,568.5648942999542,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
40,0,40,space,4.948580800089985,None,5,0.9802911002188921,None,193.912123600021,j,None,194.22795959981158,194.22831550007686,195.7263052999042,195.726341499947,196.72637220006436,196.72641329979524,197.7263957001269,0.2833555997349322,None,,,,,1,0,1,0,40,0,40,0,569.5655721002258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.912123600021,569.5507019003853,569.5655721002258,569.5655721002258,569.5655721002258,569.5655721002258,569.8664411003701,j,left,1,11,10,5,64,20,None,194.22795959981158,194.22831550007686,569.8668872001581,569.8818713002838,569.8818713002838,571.3817023001611,571.3817023001611,571.3648129999638,195.7263052999042,195.726341499947,571.37485200027,571.3817023001611,571.3817023001611,572.3648886000738,stimuli/box_coin_transparent.png,196.72637220006436,196.72641329979524,572.3649916001596,572.3805428999476,573.3825008003041,573.3649186003022,197.7263957001269,0.2833555997349322,None,572.3805428999476,572.3805428999476,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
41,0,41,space,4.948580800089985,None,5,0.9802911002188921,None,197.7281633997336,j,None,198.02803559973836,198.0283896997571,199.02770269988105,199.02774100005627,200.02712860004976,200.02716149995103,203.04261309979483,0.2800553999841213,None,,,,,1,0,1,0,41,0,41,0,573.3825008003041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.7281633997336,573.366734799929,573.3825008003041,573.3825008003041,573.3825008003041,573.3825008003041,573.6665171999484,j,left,1,11,11,5,65,21,None,198.02803559973836,198.0283896997571,573.6669606999494,573.6819106000476,573.6819106000476,574.6822943002917,574.6822943002917,574.6662072003819,199.02770269988105,199.02774100005627,574.6769298003055,574.6822943002917,574.6822943002917,575.6656514001079,stimuli/box_coin_transparent.png,200.02712860004976,200.02716149995103,575.6657298002392,575.6818222003058,578.6977461003698,578.6811358002014,203.04261309979483,0.2800553999841213,None,575.6818222003058,575.6818222003058,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
42,0,42,space,4.948580800089985,None,5,0.9802911002188921,None,203.04457970010117,j,None,203.41074740001932,203.4111035997048,205.41044969996437,205.41049369983375,206.41008860012516,206.41012070002034,209.925899699796,0.3347106999717653,None,,,,,1,0,1,0,42,0,42,0,578.6977461003698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.04457970010117,578.6831558002159,578.6977461003698,578.6977461003698,578.6977461003698,578.6977461003698,579.0491583002731,j,right,1,13,0,6,65,21,None,203.41074740001932,203.4111035997048,579.0496754003689,579.0650955000892,579.0650955000892,581.0652800002135,581.0652800002135,581.0489480001852,205.41044969996437,205.41049369983375,581.0573676000349,581.0652800002135,581.0652800002135,582.0486114001833,stimuli/box_empty_transparent.png,206.41008860012516,206.41012070002034,582.0486873001792,582.0652719000354,585.5813906001858,585.5644261003472,209.925899699796,0.3347106999717653,None,582.0652719000354,582.0652719000354,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
43,0,43,space,4.948580800089985,None,5,0.9802911002188921,None,209.92741909995675,j,None,210.41010019974783,210.41045810002834,211.41006299993023,211.41010039998218,212.41061729984358,212.41065360000357,214.40850749984384,0.45215529995039105,None,,,,,1,0,1,0,43,0,43,0,585.5813906001858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.92741909995675,585.5659916000441,585.5813906001858,585.5813906001858,585.5813906001858,585.5813906001858,586.0485821003094,j,right,1,13,0,6,65,21,None,210.41010019974783,210.41045810002834,586.049031200353,586.0641096001491,586.0641096001491,587.0642864000984,587.0642864000984,587.0485690999776,211.41006299993023,211.41010039998218,587.0572049003094,587.0642864000984,587.0642864000984,588.0491361003369,stimuli/box_empty_transparent.png,212.41061729984358,212.41065360000357,588.0492274002172,588.0637801000848,590.0637608999386,590.047034600284,214.40850749984384,0.45215529995039105,None,588.0637801000848,588.0637801000848,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
44,0,44,space,4.948580800089985,None,5,0.9802911002188921,None,214.41008349973708,k,None,214.74315139977261,214.7435139999725,217.2433338998817,217.24337180005386,218.24322219984606,218.24325359985232,220.2583262999542,0.31244840007275343,None,,,,,1,0,1,0,44,0,44,0,590.0637608999386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.41008349973708,590.0486576003022,590.0637608999386,590.0637608999386,590.0637608999386,590.0637608999386,590.3815609002486,k,right,1,13,1,6,66,22,None,214.74315139977261,214.7435139999725,590.3820987003855,590.3972197002731,590.3972197002731,592.8975778003223,592.8975778003223,592.8818397000432,217.2433338998817,217.24337180005386,592.8921007001773,592.8975778003223,592.8975778003223,593.881746200379,stimuli/box_coin_transparent.png,218.24322219984606,218.24325359985232,593.8818216002546,593.899305399973,595.9136429000646,595.8968509002589,220.2583262999542,0.31244840007275343,None,593.899305399973,593.899305399973,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
45,0,45,space,4.948580800089985,None,5,0.9802911002188921,None,220.26006689993665,k,None,220.5930582000874,220.59334550006315,221.59320939984173,221.59324780013412,222.59357600007206,222.59360660007223,223.59294659970328,0.3019798002205789,None,,,,,1,0,1,0,45,0,45,0,595.9136429000646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.26006689993665,595.8986455001868,595.9136429000646,595.9136429000646,595.9136429000646,595.9136429000646,596.2315235999413,k,right,1,13,2,6,67,23,None,220.5930582000874,220.59334550006315,596.231920900289,596.2468247003853,596.2468247003853,597.2472475003451,597.2472475003451,597.2317138002254,221.59320939984173,221.59324780013412,597.2419207002968,597.2472475003451,597.2472475003451,598.2321004001424,stimuli/box_coin_transparent.png,222.59357600007206,222.59360660007223,598.2321729999967,598.2477337000892,599.2478243000805,599.2314683003351,223.59294659970328,0.3019798002205789,None,598.2477337000892,598.2477337000892,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
46,0,46,space,4.948580800089985,None,5,0.9802911002188921,None,223.59453690005466,k,None,223.9945498998277,223.99480699980631,225.99210850009695,225.9921527998522,226.99272829992697,226.9927672999911,227.99293369986117,0.38195280032232404,None,,,,,1,0,1,0,46,0,46,0,599.2478243000805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.59453690005466,599.2331091002561,599.2478243000805,599.2478243000805,599.2478243000805,599.2478243000805,599.6330328001641,k,right,1,13,3,6,68,24,None,223.9945498998277,223.99480699980631,599.6333755003288,599.6478071003221,599.6478071003221,601.6476739002392,601.6476739002392,601.6306108003482,225.99210850009695,225.9921527998522,601.6419283002615,601.6476739002392,601.6476739002392,602.6312494999729,stimuli/box_coin_transparent.png,226.99272829992697,226.9927672999911,602.6313391001895,602.6479310002178,603.6475983001292,603.6314592999406,227.99293369986117,0.38195280032232404,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
47,0,47,space,4.948580800089985,None,5,0.9802911002188921,None,227.99447900010273,k,None,228.8438168996945,228.84407819993794,231.85858159977943,231.8586254999973,232.85898569971323,232.85903219971806,234.35931510012597,0.8204936999827623,None,,,,,1,0,1,0,47,0,47,0,603.6475983001292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.99447900010273,603.6330504002981,603.6475983001292,603.6475983001292,603.6475983001292,603.6475983001292,604.4823001003824,k,right,1,13,4,6,69,25,None,228.8438168996945,228.84407819993794,604.4826476001181,604.4978156001307,604.4978156001307,607.513831499964,607.513831499964,607.4970824001357,231.85858159977943,231.8586254999973,607.5077703003772,607.513831499964,607.513831499964,608.4974951003678,stimuli/box_coin_transparent.png,232.85898569971323,232.85903219971806,608.4976198002696,608.5136323999614,610.0142927002162,609.9978408003226,234.35931510012597,0.8204936999827623,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
48,0,48,space,4.948580800089985,None,5,0.9802911002188921,None,234.36078929994255,k,None,234.7267263000831,234.7269926997833,236.22690339991823,236.22694199997932,237.22691670013592,237.2269481997937,240.72568359971046,0.3427313999272883,None,,,,,1,0,1,0,48,0,48,0,610.0142927002162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.36078929994255,609.999361500144,610.0142927002162,610.0142927002162,610.0142927002162,610.0142927002162,610.3652043002658,k,right,0,13,4,6,70,25,None,234.7267263000831,234.7269926997833,610.3655623001978,610.3807982001454,610.3807982001454,611.8802614002489,611.8802614002489,611.8654098999687,236.22690339991823,236.22694199997932,611.8737061000429,611.8802614002489,611.8802614002489,612.8654394000769,stimuli/box_empty_transparent.png,237.22691670013592,237.2269481997937,612.8655161000788,612.8806476001628,616.3806950999424,616.3642053003423,240.72568359971046,0.3427313999272883,None,612.8806476001628,612.8806476001628,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
49,0,49,space,4.948580800089985,None,5,0.9802911002188921,None,240.72749349987134,k,None,241.1101675000973,241.11043330002576,242.60916450014338,242.6092075998895,243.60824909992516,243.60828620009124,243.60868920013309,0.3547759000211954,None,,,,,1,0,1,0,49,0,49,0,616.3806950999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.72749349987134,616.3660717001185,616.3806950999424,616.3806950999424,616.3806950999424,616.3806950999424,616.7486093002371,k,right,1,13,5,6,71,26,None,241.1101675000973,241.11043330002576,616.7490027002059,616.7637996999547,616.7637996999547,618.2636008001864,618.2636008001864,618.2476629000157,242.60916450014338,242.6092075998895,618.2573210000992,618.2636008001864,618.2636008001864,619.2467685001902,stimuli/box_coin_transparent.png,243.60824909992516,243.60828620009124,619.2468603001907,619.2702648001723,619.2702648001723,619.2472185003571,243.60868920013309,0.3547759000211954,None,619.2702648001723,619.2702648001723,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
1,0,1,space,4.948580800089985,None,5,0.9802911002188921,None,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.2663847003132,619.2702648001723,623.2637971001677,623.2638524002396,623.2803970002569,679.1610093000345,679.1450875001028,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
0,0,0,space,17.695944199804217,None,5,1.9891633000224829,None,0.0018541999161243439,j,None,0.9178251000121236,0.9182368000037968,1.93306569987908,1.933107899967581,2.9331259997561574,2.9331656000576913,4.933352100197226,0.8979656998999417,None,,,,,2,0,2,0,0,0,0,0,698.8941200999543,,,,,,,,,,,,,,,,679.1452627000399,679.1610093000345,679.1610093000345,696.861522000283,space,17.695944199804217,None,696.8616289002821,696.8773362003267,696.8773362003267,698.8779291003011,5,1.9891633000224829,None,0.0018541999161243439,698.8798545999452,698.8941200999543,698.8941200999543,698.8941200999543,698.8941200999543,699.7957123001106,j,right,1,12,0,7,71,0,None,0.9178251000121236,0.9182368000037968,699.7962424000725,699.8115101000294,699.8115101000294,700.8278835001402,700.8278835001402,700.8109980002046,1.93306569987908,1.933107899967581,700.8199872002006,700.8278835001402,700.8278835001402,701.811069200281,stimuli/box_empty_transparent.png,2.9331259997561574,2.9331656000576913,701.8111686003394,701.8267012001015,703.8281773999333,703.8113033003174,4.933352100197226,0.8979656998999417,None,701.8267012001015,701.8267012001015,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
1,0,1,space,17.695944199804217,None,5,1.9891633000224829,None,4.934906200040132,k,None,5.300911699887365,5.301281199790537,6.801299400161952,6.801333600189537,7.80096000013873,7.800995800178498,9.299378899857402,0.34678039979189634,None,,,,,2,0,2,0,1,0,1,0,703.8281773999333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.934906200040132,703.8129066000693,703.8281773999333,703.8281773999333,703.8281773999333,703.8281773999333,704.1788034001365,k,right,1,12,1,7,72,1,None,5.300911699887365,5.301281199790537,704.1792867002077,704.19493769994,704.19493769994,705.6944531002082,705.6944531002082,705.6792353000492,6.801299400161952,6.801333600189537,705.6890513002872,705.6944531002082,705.6944531002082,706.6789077003486,stimuli/box_coin_transparent.png,7.80096000013873,7.800995800178498,706.6789962002076,706.6941582001746,708.1939530000091,708.1773308999836,9.299378899857402,0.34678039979189634,None,706.6941582001746,706.6941582001746,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
2,0,2,space,17.695944199804217,None,5,1.9891633000224829,None,9.301025900058448,k,None,9.683643099851906,9.683947400189936,10.683945800177753,10.68398809991777,11.685100500006229,11.685140300076455,14.682600299827754,0.35669879987835884,None,,,,,2,0,2,0,2,0,2,0,708.1939530000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.301025900058448,708.1790410000831,708.1939530000091,708.1939530000091,708.1939530000091,708.1939530000091,708.5615372001193,k,right,0,12,1,7,73,1,None,9.683643099851906,9.683947400189936,708.5619491999969,708.576947900001,708.576947900001,709.5772896003909,709.5772896003909,709.5618737000041,10.683945800177753,10.68398809991777,709.5700905001722,709.5772896003909,709.5772896003909,710.5630357000045,stimuli/box_empty_transparent.png,11.685100500006229,11.685140300076455,710.5631449003704,710.5774970999919,713.5771686001681,713.5605530003086,14.682600299827754,0.35669879987835884,None,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h05.32.204,RL_out-of-scanner,2024.2.4,59.48132284843525,2025-04-28 11h06.08.884435 -0500,
