thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,coins_won_text.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart
18,0,18,space,6.886649499647319,None,5,2.0652808002196252,None,86.31496990006417,j,0.4468816998414695,None,None,86.7812366,86.78163830004632,90.27917130012065,90.27920900005847,91.27911229990423,91.27914820006117,93.28000700008124,,,,,,,1,0,1,0,18,0,18,0,413.76011510007083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.31496990006417,413.7460213000886,413.76011510007083,413.76011510007083,413.76011510007083,413.76011510007083,414.21217019995674,j,0.4468816998414695,None,left,1,15,4,4,56,12,None,86.7812366,86.78163830004632,414.21269490011036,414.2272363002412,414.2272363002412,417.7260032999329,417.7260032999329,417.71016000024974,90.27917130012065,90.27920900005847,417.72026799991727,417.7260032999329,417.7260032999329,418.7259182999842,418.7259182999842,418.7101115002297,stimuli/box_coin_transparent.png,91.27911229990423,91.27914820006117,418.7101944,418.7259182999842,420.72760250000283,420.71101110009477,93.28000700008124,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
19,0,19,space,6.886649499647319,None,5,2.0652808002196252,None,93.28181429998949,j,0.3021686999127269,None,None,93.61445540003479,93.61478260019794,94.61237380001694,94.61241669999436,95.61264850012958,95.61268129991367,97.11296120006591,,,,,,,1,0,1,0,19,0,19,0,420.72760250000283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.28181429998949,420.7128711999394,420.72760250000283,420.72760250000283,420.72760250000283,420.72760250000283,421.04541670018807,j,0.3021686999127269,None,left,1,15,5,4,57,13,None,93.61445540003479,93.61478260019794,421.0458317003213,421.0597061002627,421.0597061002627,422.06021280027926,422.06021280027926,422.04335190029815,94.61237380001694,94.61241669999436,422.0531407003291,422.06021280027926,422.06021280027926,423.0592362000607,423.0592362000607,423.0436511998996,stimuli/box_coin_transparent.png,95.61264850012958,95.61268129991367,423.0437282999046,423.0592362000607,424.56122210016474,424.54396599996835,97.11296120006591,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
20,0,20,space,6.886649499647319,None,5,2.0652808002196252,None,97.11446660012007,j,0.3627892998047173,None,None,97.49741430021822,97.49774440005422,99.49586339993402,99.49590029986575,100.49573440011591,100.49577210005373,102.49510349985212,,,,,,,1,0,1,0,20,0,20,0,424.56122210016474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.11446660012007,424.5455173002556,424.56122210016474,424.56122210016474,424.56122210016474,424.56122210016474,424.92837550025433,j,0.3627892998047173,None,left,0,15,5,4,58,13,None,97.49741430021822,97.49774440005422,424.9287931001745,424.9432675,424.9432675,426.9432107000612,426.9432107000612,426.9268491002731,99.49586339993402,99.49590029986575,426.93518189992756,426.9432107000612,426.9432107000612,427.9423517002724,427.9423517002724,427.92673479998484,stimuli/box_empty_transparent.png,100.49573440011591,100.49577210005373,427.92682520020753,427.9423517002724,429.94269330007955,429.9261108,102.49510349985212,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
21,0,21,space,6.886649499647319,None,5,2.0652808002196252,None,102.49662009999156,j,0.4144239998422563,None,None,102.93004920007661,102.93048739992082,105.92879169993103,105.92883050022647,106.92866440024227,106.92869700025767,108.4280985002406,,,,,,,1,0,1,0,21,0,21,0,429.94269330007955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.49662009999156,429.92767170025036,429.94269330007955,429.94269330007955,429.94269330007955,429.94269330007955,430.36100940033793,j,0.4144239998422563,None,left,1,15,6,4,59,14,None,102.93004920007661,102.93048739992082,430.3615385000594,430.37623250018805,430.37623250018805,433.3765044999309,433.3765044999309,433.35977789992467,105.92879169993103,105.92883050022647,433.3695031,433.3765044999309,433.3765044999309,434.37542070029303,434.37542070029303,434.3596664001234,stimuli/box_coin_transparent.png,106.92866440024227,106.92869700025767,434.3597442000173,434.37542070029303,435.8758816001937,435.8590954001993,108.4280985002406,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
22,0,22,space,6.886649499647319,None,5,2.0652808002196252,None,108.42962219985202,j,0.41380420001223683,None,None,108.86311969999224,108.8634914,110.36201040027663,110.36204779986292,111.36213040025905,111.3621626002714,113.3624342000112,,,,,,,1,0,1,0,22,0,22,0,435.8758816001937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.42962219985202,435.8606822001748,435.8758816001937,435.8758816001937,435.8758816001937,435.8758816001937,436.2940743002109,j,0.41380420001223683,None,left,1,15,7,4,60,15,None,108.86311969999224,108.8634914,436.2945432001725,436.3093265001662,436.3093265001662,437.8094557002187,437.8094557002187,437.7929966999218,110.36201040027663,110.36204779986292,437.8026387002319,437.8094557002187,437.8094557002187,438.8095720000565,438.8095720000565,438.79313400015235,stimuli/box_coin_transparent.png,111.36213040025905,111.3621626002714,438.79320960026234,438.8095720000565,440.80985470023006,440.7934405002743,113.3624342000112,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
23,0,23,space,6.886649499647319,None,5,2.0652808002196252,None,113.36390649992973,j,0.18617150001227856,None,None,113.57938829995692,113.57972199982032,115.07845749985427,115.07849780004472,116.0785046000965,116.07853520009667,117.5781205999665,,,,,,,1,0,1,0,23,0,23,0,440.80985470023006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.36390649992973,440.79495720006526,440.80985470023006,440.80985470023006,440.80985470023006,440.80985470023006,441.0103315003216,j,0.18617150001227856,None,left,1,15,8,4,61,16,None,113.57938829995692,113.57972199982032,441.0107729001902,441.0259481999092,441.0259481999092,442.5262498999946,442.5262498999946,442.50944339996204,115.07845749985427,115.07849780004472,442.5203796001151,442.5262498999946,442.5262498999946,443.52511129993945,443.52511129993945,443.5095073999837,stimuli/box_coin_transparent.png,116.0785046000965,116.07853520009667,443.50958240032196,443.52511129993945,445.0256155002862,445.00912309996784,117.5781205999665,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
24,0,24,space,6.886649499647319,None,5,2.0652808002196252,None,117.57968970015645,j,0.3967114998959005,None,None,117.99581929994747,117.99612940009683,119.99507299996912,119.9951251000166,121.01117919990793,121.01121090026572,122.51115310005844,,,,,,,1,0,1,0,24,0,24,0,445.0256155002862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.57968970015645,445.0107424003072,445.0256155002862,445.0256155002862,445.0256155002862,445.0256155002862,445.42678040033206,j,0.3967114998959005,None,left,1,15,9,4,62,17,None,117.99581929994747,117.99612940009683,445.42717930022627,445.4427225999534,445.4427225999534,447.44389820005745,447.44389820005745,447.4260408002883,119.99507299996912,119.9951251000166,447.4375378,447.44389820005745,447.44389820005745,,,448.44217739999294,stimuli/box_coin_transparent.png,121.01117919990793,121.01121090026572,448.44225820014253,448.4588644001633,449.95902030030265,449.9421566003002,122.51115310005844,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
25,0,25,space,6.886649499647319,None,5,2.0652808002196252,None,122.51268579997122,j,0.30775419995188713,None,None,122.8473347001709,122.84767490020022,123.84490700019524,123.84495220007375,124.84513449994847,124.84518520021811,128.34515010006726,,,,,,,1,0,1,0,25,0,25,0,449.95902030030265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.51268579997122,449.9437378998846,449.95902030030265,449.95902030030265,449.95902030030265,449.95902030030265,450.27827690029517,j,0.30775419995188713,None,left,1,15,10,4,63,18,None,122.8473347001709,122.84767490020022,450.27872480032966,450.2921460000798,450.2921460000798,451.2924669003114,451.2924669003114,451.27588530024514,123.84490700019524,123.84495220007375,451.2866283003241,451.2924669003114,451.2924669003114,,,452.2761313999072,stimuli/box_coin_transparent.png,124.84513449994847,124.84518520021811,452.27623909991235,452.291537,455.7931854999624,455.77615510020405,128.34515010006726,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
26,0,26,space,6.886649499647319,None,5,2.0652808002196252,None,128.34663210017607,j,0.37875449983403087,None,None,128.74681090004742,128.74714310001582,129.2455083001405,129.2455469002016,130.2456180001609,130.2456499999389,133.74539959989488,,,,,,,1,0,1,0,26,0,26,0,455.7931854999624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.34663210017607,455.77769510028884,455.7931854999624,455.7931854999624,455.7931854999624,455.7931854999624,456.17777279997244,j,0.37875449983403087,None,left,1,15,11,4,64,19,None,128.74681090004742,128.74714310001582,456.17819239990786,456.1921977000311,456.1921977000311,456.6925305002369,456.6925305002369,456.67649240000173,129.2455083001405,129.2455469002016,456.6862853001803,456.6925305002369,456.6925305002369,457.69213790027425,457.69213790027425,457.6766222999431,stimuli/box_coin_transparent.png,130.2456180001609,130.2456499999389,457.67669610027224,457.69213790027425,461.19258069992065,461.1764042000286,133.74539959989488,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
27,0,27,space,6.886649499647319,None,5,2.0652808002196252,None,133.7468917,j,0.36030459962785244,None,None,134.12982279993594,134.13014899985865,135.62793789990246,135.6279813000001,136.62814899999648,136.6281850002706,137.62843600008637,,,,,,,1,0,1,0,27,0,27,0,461.19258069992065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.7468917,461.17794260010123,461.19258069992065,461.19258069992065,461.19258069992065,461.19258069992065,461.56078310031444,j,0.36030459962785244,None,left,1,15,12,4,65,20,None,134.12982279993594,134.13014899985865,461.5611978000961,461.5752007002011,461.5752007002011,463.0753774000332,463.0753774000332,463.0589160001837,135.62793789990246,135.6279813000001,463.06877200026065,463.0753774000332,463.0753774000332,,,464.0591390999034,stimuli/box_coin_transparent.png,136.62814899999648,136.6281850002706,464.0592339001596,464.0747034000233,465.0755008002743,465.0594415999949,137.62843600008637,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
28,0,28,space,6.886649499647319,None,5,2.0652808002196252,None,137.62995090009645,j,1.0600034999661148,None,['j'],138.71214290009812,138.7125189001672,139.72873029997572,139.72877519996837,140.7276841001585,140.72771679982543,144.24398860009387,[0.5828195000067353],[0.1073938999325037],,,,,1,0,1,0,28,0,28,0,465.0755008002743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.62995090009645,465.0610013999976,465.0755008002743,465.0755008002743,465.0755008002743,465.0755008002743,466.1430754000321,j,1.0600034999661148,None,left,0,15,12,4,66,20,['j'],138.71214290009812,138.7125189001672,466.1435691001825,466.16028909990564,466.16028909990564,467.1753715001978,467.1753715001978,467.1597063001245,139.72873029997572,139.72877519996837,467.16832900000736,467.1753715001978,467.1753715001978,468.1778897000477,468.1778897000477,468.1586835999042,stimuli/box_empty_transparent.png,140.7276841001585,140.72771679982543,468.1587602002546,468.1778897000477,471.6916865003295,471.67499150009826,144.24398860009387,[0.5828195000067353],[0.1073938999325037],,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
29,0,29,space,6.886649499647319,None,5,2.0652808002196252,None,144.24596100021154,j,0.3402242003940046,None,None,144.61284320009872,144.61317160027102,146.61085319984704,146.61089210025966,147.62730510020629,147.62734099989757,148.62838640017435,,,,,,,1,0,1,0,29,0,29,0,471.6916865003295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.24596100021154,471.67702679987997,471.6916865003295,471.6916865003295,471.6916865003295,471.6916865003295,472.0438048001379,j,0.3402242003940046,None,left,1,15,13,4,67,21,None,144.61284320009872,144.61317160027102,472.0442206999287,472.05828380025923,472.05828380025923,474.06136280018836,474.06136280018836,474.04183869995177,146.61085319984704,146.61089210025966,474.0516385002993,474.06136280018836,474.06136280018836,,,475.05830179993063,stimuli/box_coin_transparent.png,147.62730510020629,147.62734099989757,475.05839490005746,475.07508759992197,476.0756745003164,476.05939360009506,148.62838640017435,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
30,0,30,space,6.886649499647319,None,5,2.0652808002196252,None,148.6299232998863,j,0.5056000999175012,None,None,149.16143940016627,149.16186580015346,150.16083580022678,150.16088060010225,151.16150340018794,151.16153979999945,152.16123820003122,,,,,,,1,0,1,0,30,0,30,0,476.0756745003164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6299232998863,476.0609749001451,476.0756745003164,476.0756745003164,476.0756745003164,476.0756745003164,476.5923740998842,j,0.5056000999175012,None,left,1,15,14,4,68,22,None,149.16143940016627,149.16186580015346,476.5929298,476.6081218998879,476.6081218998879,477.61016190005466,477.61016190005466,477.5918153002858,150.16083580022678,150.16088060010225,477.6040773000568,477.61016190005466,477.61016190005466,,,478.59250020002946,stimuli/box_coin_transparent.png,151.16150340018794,151.16153979999945,478.5925933001563,478.6086773001589,479.6085637002252,479.5922453003004,152.16123820003122,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
31,0,31,space,6.886649499647319,None,5,2.0652808002196252,None,152.1627894998528,j,0.49676419980823994,None,None,152.67849790025502,152.67883830005303,155.6773021,155.67734719999135,156.67753180023283,156.6775789000094,159.17777730012313,,,,,,,1,0,1,0,31,0,31,0,479.6085637002252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1627894998528,479.5938404002227,479.6085637002252,479.6085637002252,479.6085637002252,479.6085637002252,480.10945830028504,j,0.49676419980823994,None,left,1,15,15,4,69,23,None,152.67849790025502,152.67883830005303,480.1098887003027,480.12465699994937,480.12465699994937,483.1252379999496,483.1252379999496,483.10828260006383,155.6773021,155.67734719999135,483.1198685001582,483.1252379999496,483.1252379999496,,,484.1084958999418,stimuli/box_coin_transparent.png,156.67753180023283,156.6775789000094,484.10864140000194,484.1245253998786,486.6248339000158,486.60878010001034,159.17777730012313,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
32,0,32,space,6.886649499647319,None,5,2.0652808002196252,None,159.17933299997821,j,0.2676369999535382,None,None,159.47857449995354,159.47893980005756,160.47810290008783,160.47814260004088,161.47717670025304,161.47721529984847,162.4767812001519,,,,,,,1,0,1,0,32,0,32,0,486.6248339000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.17933299997821,486.6103834002279,486.6248339000158,486.6248339000158,486.6248339000158,486.6248339000158,486.90952600026503,j,0.2676369999535382,None,right,1,11,0,5,69,23,None,159.47857449995354,159.47893980005756,486.9099906999618,486.92422860022634,486.92422860022634,487.9246992999688,487.9246992999688,487.9090857002884,160.47810290008783,160.47814260004088,487.91756319999695,487.9246992999688,487.9246992999688,488.92380229989067,488.92380229989067,488.90817640023306,stimuli/box_empty_transparent.png,161.47717670025304,161.47721529984847,488.9082675999962,488.92380229989067,489.92450889991596,489.9077870999463,162.4767812001519,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
33,0,33,space,6.886649499647319,None,5,2.0652808002196252,None,162.47827719990164,j,0.5131359999068081,None,None,163.01241900026798,163.01273539988324,165.01137389987707,165.01141150016338,166.01119469990954,166.0112268999219,167.50968200014904,,,,,,,1,0,1,0,33,0,33,0,489.92450889991596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.47827719990164,489.90932899992913,489.92450889991596,489.92450889991596,489.92450889991596,489.92450889991596,490.4433794,j,0.5131359999068081,None,right,1,11,0,5,69,23,None,163.01241900026798,163.01273539988324,490.44378470024094,490.4576409999281,490.4576409999281,492.45806550001726,492.45806550001726,492.4423601999879,165.01137389987707,165.01141150016338,492.4510051002726,492.45806550001726,492.45806550001726,493.4572748001665,493.4572748001665,493.44219679990783,stimuli/box_empty_transparent.png,166.01119469990954,166.0112268999219,493.44227450015023,493.4572748001665,494.9576945002191,494.9406889001839,167.50968200014904,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
34,0,34,space,6.886649499647319,None,5,2.0652808002196252,None,167.5113193001598,k,0.3592834,None,None,167.89425050001591,167.8946131998673,170.89351740013808,170.89355459995568,171.8945567,171.89459939999506,174.3935839999467,,,,,,,1,0,1,0,34,0,34,0,494.9576945002191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5113193001598,494.94238100014627,494.9576945002191,494.9576945002191,494.9576945002191,494.9576945002191,495.32518470007926,k,0.3592834,None,right,1,11,1,5,70,24,None,167.89425050001591,167.8946131998673,495.32567760022357,495.3406720003113,495.3406720003113,498.34138800017536,498.34138800017536,498.32450200011954,170.89351740013808,170.89355459995568,498.3351032002829,498.34138800017536,498.34138800017536,,,499.32555619999766,stimuli/box_coin_transparent.png,171.8945567,171.89459939999506,499.3256582999602,499.34093519998714,501.84121520025656,501.82458870019764,174.3935839999467,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
35,0,35,space,6.886649499647319,None,5,2.0652808002196252,None,174.3950980999507,k,0.4104808997362852,None,None,174.8287908001803,174.8290687999688,176.32962589990348,176.32966479985043,177.32801620010287,177.32804950000718,178.3261305000633,,,,,,,1,0,1,0,35,0,35,0,501.84121520025656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.3950980999507,501.82614930020645,501.84121520025656,501.84121520025656,501.84121520025656,501.84121520025656,502.2597529999912,k,0.4104808997362852,None,right,0,11,1,5,71,24,None,174.8287908001803,174.8290687999688,502.26011720020324,502.27447570022196,502.27447570022196,503.7743939999491,503.7743939999491,503.76060800021514,176.32962589990348,176.32966479985043,503.76903950003907,503.7743939999491,503.7743939999491,504.7739141001366,504.7739141001366,504.75901859998703,stimuli/box_empty_transparent.png,177.32801620010287,177.32804950000718,504.75909630022943,504.7739141001366,505.7737779999152,505.7571287001483,178.3261305000633,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
36,0,36,space,6.886649499647319,None,5,2.0652808002196252,None,178.3284296002239,k,0.35016150027513504,None,None,178.69558779988438,178.6959063000977,180.19320219988003,180.1932490002364,181.19352830015123,181.1935685002245,184.7091446002014,,,,,,,1,0,1,0,36,0,36,0,505.7737779999152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.3284296002239,505.75949590001255,505.7737779999152,505.7737779999152,505.7737779999152,505.7737779999152,506.1265340000391,k,0.35016150027513504,None,right,1,11,2,5,72,25,None,178.69558779988438,178.6959063000977,506.1269602999091,506.1405365,506.1405365,507.6408939003013,507.6408939003013,507.6241819001734,180.19320219988003,180.1932490002364,507.63465919997543,507.6408939003013,507.6408939003013,,,508.6245222003199,stimuli/box_coin_transparent.png,181.19352830015123,181.1935685002245,508.6246342002414,508.6411276999861,512.1589019,512.1401486000977,184.7091446002014,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
37,0,37,space,6.886649499647319,None,5,2.0652808002196252,None,184.71087330020964,k,0.37364119989797473,None,None,185.11048249993473,185.11083150003105,187.10990330018103,187.10994330001995,188.1096137999557,188.10965149989352,189.110338,,,,,,,1,0,1,0,37,0,37,0,512.1589019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.71087330020964,512.1419326001778,512.1589019,512.1589019,512.1589019,512.1589019,512.5414195000194,k,0.37364119989797473,None,right,1,11,3,5,73,26,None,185.11048249993473,185.11083150003105,512.5418926998973,512.5568646,512.5568646,514.5572501,514.5572501,514.5408812002279,187.10990330018103,187.10994330001995,514.5507555999793,514.5572501,514.5572501,515.5562358000316,515.5562358000316,515.5406108000316,stimuli/box_coin_transparent.png,188.1096137999557,188.10965149989352,515.5407033,515.5562358000316,516.5580698000267,516.5413449001499,189.110338,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
38,0,38,space,6.886649499647319,None,5,2.0652808002196252,None,189.11193120013922,k,0.40054089995101094,None,None,189.54480910021812,189.54507720004767,190.55963100027293,190.55966839985922,191.55997140007094,191.56001019990072,193.06050800019875,,,,,,,1,0,1,0,38,0,38,0,516.5580698000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.11193120013922,516.5429815999232,516.5580698000267,516.5580698000267,516.5580698000267,516.5580698000267,516.9757722001523,k,0.40054089995101094,None,right,0,11,3,5,74,26,None,189.54480910021812,189.54507720004767,516.9761248999275,516.9912276002578,516.9912276002578,518.0070646000095,518.0070646000095,517.9906171001494,190.55963100027293,190.55966839985922,517.9996517002583,518.0070646000095,518.0070646000095,519.0064509999938,519.0064509999938,518.9909663000144,stimuli/box_empty_transparent.png,191.55997140007094,191.56001019990072,518.9910653000697,519.0064509999938,520.5069277002476,520.4915114003234,193.06050800019875,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
39,0,39,space,6.886649499647319,None,5,2.0652808002196252,None,193.0619986001402,k,0.41157039999961853,None,None,193.49438920011744,193.49465550016612,194.49272820027545,194.49276470020413,195.4929156000726,195.4929519998841,196.49212490022182,,,,,,,1,0,1,0,39,0,39,0,520.5069277002476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.0619986001402,520.4930513,520.5069277002476,520.5069277002476,520.5069277002476,520.5069277002476,520.9253527000546,k,0.41157039999961853,None,right,0,11,3,5,75,26,None,193.49438920011744,193.49465550016612,520.9257037001662,520.9406985999085,520.9406985999085,521.9405092000961,521.9405092000961,521.9237171001732,194.49272820027545,194.49276470020413,521.9319470999762,521.9405092000961,521.9405092000961,522.9396302001551,522.9396302001551,522.9239145000465,stimuli/box_empty_transparent.png,195.4929156000726,195.4929519998841,522.9240180999041,522.9396302001551,523.9399234000593,523.9231247,196.49212490022182,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
40,0,40,space,6.886649499647319,None,5,2.0652808002196252,None,196.49434689991176,j,0.3537686001509428,None,None,196.8770166998729,196.8773733000271,198.37601180002093,198.37605539988726,199.37595030013472,199.37598210014403,200.37692019995302,,,,,,,1,0,1,0,40,0,40,0,523.9399234000593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.49434689991176,523.9254115000367,523.9399234000593,523.9399234000593,523.9399234000593,523.9399234000593,524.3079637000337,j,0.3537686001509428,None,right,0,11,3,5,75,26,None,196.8770166998729,196.8773733000271,524.3084295000881,524.3232460999861,524.3232460999861,525.8241409999318,525.8241409999318,525.8069931003265,198.37601180002093,198.37605539988726,525.8158225002699,525.8241409999318,525.8241409999318,526.8226644,526.8226644,526.8069537002593,stimuli/box_empty_transparent.png,199.37595030013472,199.37598210014403,526.8070286000147,526.8226644,527.8245537,527.8079254003242,200.37692019995302,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
41,0,41,space,6.886649499647319,None,5,2.0652808002196252,None,200.3783706999384,j,0.2921727,None,None,200.69502640003338,200.69543790025637,201.6926011,201.69264589995146,202.6925038,202.69254369987175,205.69315590010956,,,,,,,1,0,1,0,41,0,41,0,527.8245537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.3783706999384,527.8094212999567,527.8245537,527.8245537,527.8245537,527.8245537,528.1259658001363,j,0.2921727,None,right,0,11,3,5,75,26,None,200.69502640003338,200.69543790025637,528.1264933999628,528.1406388003379,528.1406388003379,529.1403959002346,529.1403959002346,529.1235780999996,201.6926011,201.69264589995146,529.1320313001052,529.1403959002346,529.1403959002346,530.1391949,530.1391949,530.1235019001178,stimuli/box_empty_transparent.png,202.6925038,202.69254369987175,530.1235902002081,530.1391949,533.1408585002646,533.1241585998796,205.69315590010956,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
