thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
15,0,15,space,19.900584999937564,None,space,1.2240292001515627,None,73.19256860017776,k,0.45225899992510676,None,None,73.67525199986994,73.67571019986644,74.67369550000876,74.67375240009278,75.6887241997756,75.68876940011978,77.70347160007805,,,,,,,2,0,2,0,15,0,15,0,832.4262522999197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.19256860017776,832.4114143000916,832.4262522999197,832.4262522999197,832.4262522999197,832.4262522999197,832.8939580000006,k,0.45225899992510676,None,right,1,10,8,6,84,8,None,73.67525199986994,73.67571019986644,832.8945701997727,832.9091587001458,832.9091587001458,833.917895599734,833.917895599734,833.8924361998215,74.67369550000876,74.67375240009278,833.9111615000293,833.917895599734,833.917895599734,834.9074969999492,stimuli/box_coin_transparent.png,75.6887241997756,75.68876940011978,834.9076204998419,834.9235828998499,836.938640799839,836.9222570997663,77.70347160007805,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
16,0,16,space,19.900584999937564,None,space,1.2240292001515627,None,77.70508119976148,k,0.27101709973067045,None,None,78.0047756000422,78.00506570003927,80.0189407998696,80.01897590002045,81.0342477997765,81.03427750011906,82.03396169980988,,,,,,,2,0,2,0,16,0,16,0,836.938640799839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.70508119976148,836.9239341998473,836.938640799839,836.938640799839,836.938640799839,836.938640799839,837.2235119999386,k,0.27101709973067045,None,right,1,10,9,6,85,9,None,78.0047756000422,78.00506570003927,837.2239107000642,837.2386241001077,837.2386241001077,839.2550733000971,839.2550733000971,839.2377108000219,80.0189407998696,80.01897590002045,839.2485318998806,839.2550733000971,839.2550733000971,840.2530347998254,stimuli/box_coin_transparent.png,81.0342477997765,81.03427750011906,840.2531098001637,840.2693062997423,841.2689407998696,841.2527338997461,82.03396169980988,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
17,0,17,space,19.900584999937564,None,space,1.2240292001515627,None,82.0363555001095,k,0.5598810003139079,None,None,82.6182248997502,82.61862740013748,83.61683569988236,83.61688950005919,84.63158529996872,84.63163270009682,85.63109020004049,,,,,,,2,0,2,0,17,0,17,0,841.2689407998696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0363555001095,841.2552241999656,841.2689407998696,841.2689407998696,841.2689407998696,841.2689407998696,841.8369323001243,k,0.5598810003139079,None,right,1,10,10,6,86,10,None,82.6182248997502,82.61862740013748,841.8374916999601,841.8516321000643,841.8516321000643,842.860476499889,842.860476499889,842.8355788998306,83.61683569988236,83.61688950005919,842.8534173001535,842.860476499889,842.860476499889,843.8503585997969,stimuli/box_coin_transparent.png,84.63158529996872,84.63163270009682,843.8504818999209,843.8665944999084,844.8661515000276,844.8498682999052,85.63109020004049,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
18,0,18,space,19.900584999937564,None,space,1.2240292001515627,None,85.63361939974129,k,0.32550220005214214,None,None,85.98266910016537,85.98315929993987,89.49509650003165,89.49515049997717,90.51049009989947,90.51053440012038,92.52556930016726,,,,,,,2,0,2,0,18,0,18,0,844.8661515000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.63361939974129,844.8524953001179,844.8661515000276,844.8661515000276,844.8661515000276,844.8661515000276,845.201371199917,k,0.32550220005214214,None,left,1,15,0,7,86,10,None,85.98266910016537,85.98315929993987,845.2020156998187,845.2158089000732,845.2158089000732,848.7350435000844,848.7350435000844,848.7138441000134,89.49509650003165,89.49515049997717,848.7282825000584,848.7350435000844,848.7350435000844,849.7292661000974,stimuli/box_empty_transparent.png,90.51049009989947,90.51053440012038,849.7293829000555,849.7450481997803,851.760900199879,851.7443189998157,92.52556930016726,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
19,0,19,space,19.900584999937564,None,space,1.2240292001515627,None,92.52804670017213,k,0.47613260010257363,None,None,93.02730919979513,93.02772409981117,94.02490769978613,94.02496160008013,95.03985269973055,95.0398965999484,96.55495769996196,,,,,,,2,0,2,0,19,0,19,0,851.760900199879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.52804670017213,851.7469159001485,851.760900199879,851.760900199879,851.760900199879,851.760900199879,852.2460123999044,k,0.47613260010257363,None,left,1,15,0,7,86,10,None,93.02730919979513,93.02772409981117,852.2465817998163,852.2602598001249,852.2602598001249,853.2655305000953,853.2655305000953,853.2436530999839,94.02490769978613,94.02496160008013,853.258499499876,853.2655305000953,853.2655305000953,854.2586273998022,stimuli/box_empty_transparent.png,95.03985269973055,95.0398965999484,854.2587446998805,854.2745972000994,855.7901018001139,855.7737491000444,96.55495769996196,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
20,0,20,space,19.900584999937564,None,space,1.2240292001515627,None,96.55644099973142,j,0.671614000108093,None,['j'],97.2561057000421,97.25639700004831,99.27094369987026,99.27099910005927,100.2858966998756,100.28594890004024,102.30106139974669,[0.23349709995090961],[0.14424199983477592],,,,,2,0,2,0,20,0,20,0,855.7901018001139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.55644099973142,855.7752882000059,855.7901018001139,855.7901018001139,855.7901018001139,855.7901018001139,856.4748219000176,j,0.671614000108093,None,left,1,15,1,7,87,11,['j'],97.2561057000421,97.25639700004831,856.4752338998951,856.4896394000389,856.4896394000389,858.5147421001457,858.5147421001457,858.489652399905,99.27094369987026,99.27099910005927,858.5077224997804,858.5147421001457,858.5147421001457,859.5046673999168,stimuli/box_coin_transparent.png,100.2858966998756,100.28594890004024,859.5047965999693,859.5209710998461,861.5361688998528,861.5198355000466,102.30106139974669,,,,,,,,,,[0.23349709995090961],[0.14424199983477592],,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
21,0,21,space,19.900584999937564,None,space,1.2240292001515627,None,102.30353710008785,j,0.3795057996176183,None,None,102.70203940011561,102.70280569978058,105.71555260010064,105.71560729993507,106.73079290008172,106.73083769995719,108.24656079988927,,,,,,,2,0,2,0,21,0,21,0,861.5361688998528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.30353710008785,861.5224028001539,861.5361688998528,861.5361688998528,861.5361688998528,861.5361688998528,861.9207524000667,j,0.3795057996176183,None,left,1,15,2,7,88,12,None,102.70203940011561,102.70280569978058,861.9217079998925,861.9356717001647,861.9356717001647,864.9584988001734,864.9584988001734,864.9342986997217,105.71555260010064,105.71560729993507,864.9519122000784,864.9584988001734,864.9584988001734,865.9495679000393,stimuli/box_coin_transparent.png,106.73079290008172,106.73083769995719,865.9496912001632,865.9655316998251,867.4812133000232,867.46533370018,108.24656079988927,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
22,0,22,space,19.900584999937564,None,space,1.2240292001515627,None,108.24901959998533,j,0.3207418997772038,None,None,108.59674210008234,108.59703580010682,110.09545380016789,110.0955109000206,111.11029209988192,111.11032159999013,113.12556360010058,,,,,,,2,0,2,0,22,0,22,0,867.4812133000232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.24901959998533,867.46789419977,867.4812133000232,867.4812133000232,867.4812133000232,867.4812133000232,867.8154894998297,j,0.3207418997772038,None,left,0,15,2,7,89,12,None,108.59674210008234,108.59703580010682,867.8158744997345,867.8310491000302,867.8310491000302,869.3370106001385,869.3370106001385,869.3141923998483,110.09545380016789,110.0955109000206,869.3299953998066,869.3370106001385,869.3370106001385,870.3290793001652,stimuli/box_empty_transparent.png,111.11029209988192,111.11032159999013,870.3291541999206,870.3451613001525,872.3605559999123,872.3443432999775,113.12556360010058,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
23,0,23,space,19.900584999937564,None,space,1.2240292001515627,None,113.12798730004579,k,0.47227289993315935,None,None,113.62713509984314,113.62753319973126,115.14138309983537,115.14143709978089,116.15660069976002,116.15664599975571,117.65603110007942,,,,,,,2,0,2,0,23,0,23,0,872.3605559999123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.12798730004579,872.3468541000038,872.3605559999123,872.3605559999123,872.3605559999123,872.3605559999123,872.8458438999951,k,0.47227289993315935,None,left,0,15,2,7,89,12,None,113.62713509984314,113.62753319973126,872.8463880000636,872.860416600015,872.860416600015,874.3811150998808,874.3811150998808,874.3601307999343,115.14138309983537,115.14143709978089,874.3744883001782,874.3811150998808,874.3811150998808,875.3753765998408,stimuli/box_empty_transparent.png,116.15660069976002,116.15664599975571,875.3754981998354,875.3911994998343,876.8904252001084,876.874809899833,117.65603110007942,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
24,0,24,space,19.900584999937564,None,space,1.2240292001515627,None,117.65854019997641,k,0.4264031001366675,None,None,118.10695639997721,118.10736270016059,120.12098110001534,120.12103689974174,121.1355269998312,121.13555630017072,122.65155269997194,,,,,,,2,0,2,0,24,0,24,0,876.8904252001084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.65854019997641,876.8774064001627,876.8904252001084,876.8904252001084,876.8904252001084,876.8904252001084,877.3256659000181,k,0.4264031001366675,None,left,0,15,2,7,89,12,None,118.10695639997721,118.10736270016059,877.326223900076,877.3402117998339,877.3402117998339,879.360859700013,879.360859700013,879.3397212000564,120.12098110001534,120.12103689974174,879.3540786998346,879.360859700013,879.360859700013,880.3543139998801,stimuli/box_empty_transparent.png,121.1355269998312,121.13555630017072,880.3543916000053,880.3706928999163,881.8864945997484,881.8703338000923,122.65155269997194,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
25,0,25,space,19.900584999937564,None,space,1.2240292001515627,None,122.65445239981636,j,0.2911352999508381,None,None,122.96978479996324,122.97024479974061,123.96766369976103,123.96771770017222,124.98288800008595,124.98293359996751,128.49696409981698,,,,,,,2,0,2,0,25,0,25,0,881.8864945997484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.65445239981636,881.8733604997396,881.8864945997484,881.8864945997484,881.8864945997484,881.8864945997484,882.1884924997576,j,0.2911352999508381,None,left,1,15,3,7,90,13,None,122.96978479996324,122.97024479974061,882.1891008997336,882.2031390997581,882.2031390997581,883.2110676998273,883.2110676998273,883.1864101998508,123.96766369976103,123.96771770017222,883.2040830999613,883.2110676998273,883.2110676998273,884.2016624999233,stimuli/box_coin_transparent.png,124.98288800008595,124.98293359996751,884.2017815997824,884.2176148998551,887.731848699972,887.7157418001443,128.49696409981698,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
26,0,26,space,19.900584999937564,None,space,1.2240292001515627,None,128.49949639989063,j,0.7345631998032331,None,['j'],129.2651343997568,129.26559629989788,129.76318929996341,129.76323870010674,130.77795389993116,130.77799970004708,134.29198710015044,[0.2837399998679757],[0.15581919997930527],,,,,2,0,2,0,26,0,26,0,887.731848699972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.49949639989063,887.7183651998639,887.731848699972,887.731848699972,887.731848699972,887.731848699972,888.4837619001046,j,0.7345631998032331,None,left,0,15,3,7,91,13,['j'],129.2651343997568,129.26559629989788,888.4844545000233,888.4979121000506,888.4979121000506,889.0023757000454,889.0023757000454,888.9819384999573,129.76318929996341,129.76323870010674,888.9960612999275,889.0023757000454,889.0023757000454,889.9967255000956,stimuli/box_empty_transparent.png,130.77795389993116,130.77799970004708,889.9968445999548,890.0128286997788,893.5270771998912,893.5107662999071,134.29198710015044,,,,,,,,,,[0.2837399998679757],[0.15581919997930527],,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
27,0,27,space,19.900584999937564,None,space,1.2240292001515627,None,134.29437079979107,j,0.4900874998420477,None,None,134.81010900018737,134.81056360015646,136.3242265000008,136.3242799998261,137.33940359996632,137.33944839984179,138.33925419999287,,,,,,,2,0,2,0,27,0,27,0,893.5270771998912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.29437079979107,893.513235299848,893.5270771998912,893.5270771998912,893.5270771998912,893.5270771998912,894.0288191,j,0.4900874998420477,None,left,1,15,4,7,92,14,None,134.81010900018737,134.81056360015646,894.0294205001555,894.0435441001318,894.0435441001318,895.5669011999853,895.5669011999853,895.5429754997604,136.3242265000008,136.3242799998261,895.5605569998734,895.5669011999853,895.5669011999853,896.5581788001582,stimuli/box_coin_transparent.png,137.33940359996632,137.33944839984179,896.5582968997769,896.5742242000997,897.5742247998714,897.5580331999809,138.33925419999287,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
28,0,28,space,19.900584999937564,None,space,1.2240292001515627,None,138.34171549975872,j,0.45908330008387566,None,None,138.82407630002126,138.82453959994018,139.82183500006795,139.82188940001652,140.8366514998488,140.83669649995863,144.35087639978155,,,,,,,2,0,2,0,28,0,28,0,897.5742247998714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.34171549975872,897.5605826000683,897.5742247998714,897.5742247998714,897.5742247998714,897.5742247998714,898.0427541998215,j,0.45908330008387566,None,left,0,15,4,7,93,14,None,138.82407630002126,138.82453959994018,898.0433976999484,898.056945099961,898.056945099961,899.0608470998704,899.0608470998704,899.0405772998929,139.82183500006795,139.82188940001652,899.0547087001614,899.0608470998704,899.0608470998704,900.0554283000529,stimuli/box_empty_transparent.png,140.8366514998488,140.83669649995863,900.0555493999273,900.0715227997862,903.585892799776,903.5696533997543,144.35087639978155,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
29,0,29,space,19.900584999937564,None,space,1.2240292001515627,None,144.35346629982814,k,1.2235352997668087,None,None,145.60189809976146,145.6022986001335,147.61554270004854,147.61559689976275,148.63057869998738,148.6306281001307,149.63008349994197,,,,,,,2,0,2,0,29,0,29,0,903.585892799776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.35346629982814,903.5723433000967,903.585892799776,903.585892799776,903.585892799776,903.585892799776,904.8206083998084,k,1.2235352997668087,None,left,0,15,4,7,93,14,None,145.60189809976146,145.6022986001335,904.8211535001174,904.834916099906,904.834916099906,906.8551618000492,906.8551618000492,906.8342877998948,147.61554270004854,147.61559689976275,906.8485301998444,906.8551618000492,906.8551618000492,907.8493539998308,stimuli/box_empty_transparent.png,148.63057869998738,148.6306281001307,907.8494759001769,907.865392900072,908.8652502000332,908.8488552998751,149.63008349994197,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
30,0,30,space,19.900584999937564,None,space,1.2240292001515627,None,149.63261249987409,j,0.4316417002119124,None,None,150.08158090012148,150.08204839983955,151.0794692998752,151.0795248001814,152.0944921998307,152.0945373000577,153.0940740997903,,,,,,,2,0,2,0,30,0,30,0,908.8652502000332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.63261249987409,908.8514839997515,908.8652502000332,908.8652502000332,908.8652502000332,908.8652502000332,909.3002909999341,j,0.4316417002119124,None,left,1,15,5,7,94,15,None,150.08158090012148,150.08204839983955,909.3009047997184,909.3147104997188,909.3147104997188,910.3230230999179,910.3230230999179,910.2982139000669,151.0794692998752,151.0795248001814,910.3160317000002,910.3230230999179,910.3230230999179,911.3132675001398,stimuli/box_coin_transparent.png,152.0944921998307,152.0945373000577,911.313386300113,911.3292868998833,912.3289568000473,912.3128527998924,153.0940740997903,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
31,0,31,space,19.900584999937564,None,space,1.2240292001515627,None,153.09654439985752,j,0.6038855998776853,None,None,153.72746679978445,153.72776499995962,156.74153199978173,156.74158790009096,157.75668430002406,157.7567292000167,160.27161910012364,,,,,,,2,0,2,0,31,0,31,0,912.3289568000473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.09654439985752,912.3154114000499,912.3289568000473,912.3289568000473,912.3289568000473,912.3289568000473,912.9462146000005,j,0.6038855998776853,None,left,0,15,5,7,95,15,None,153.72746679978445,153.72776499995962,912.9466061000712,912.9615400000475,912.9615400000475,915.9811411998235,915.9811411998235,915.9602719000541,156.74153199978173,156.74158790009096,915.9748513000086,915.9811411998235,915.9811411998235,916.9754598997533,stimuli/box_empty_transparent.png,157.75668430002406,157.7567292000167,916.975577400066,916.9915889999829,919.5066101001576,919.4903985001147,160.27161910012364,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
32,0,32,space,19.900584999937564,None,space,1.2240292001515627,None,160.27410059981048,j,0.38889279961586,None,None,160.69005089998245,160.69050480006263,161.70435639983043,161.7044120999053,162.71934119984508,162.71939199976623,163.7190486001782,,,,,,,2,0,2,0,32,0,32,0,919.5066101001576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.27410059981048,919.4929677997716,919.5066101001576,919.5066101001576,919.5066101001576,919.5066101001576,919.9087605001405,j,0.38889279961586,None,left,1,15,6,7,96,16,None,160.69005089998245,160.69050480006263,919.9093622001819,919.9233026998118,919.9233026998118,920.94750140002,920.94750140002,920.9231031001545,161.70435639983043,161.7044120999053,920.9407170000486,920.94750140002,920.94750140002,921.9381169998087,stimuli/box_coin_transparent.png,162.71934119984508,162.71939199976623,921.9382401998155,921.9540586997755,922.9538141000085,922.9378273999318,163.7190486001782,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
33,0,33,space,19.900584999937564,None,space,1.2240292001515627,None,163.72159230010584,j,0.34946029959246516,None,None,164.08747400017455,164.08796129981056,166.10076679987833,166.10082169994712,167.11582960002124,167.1158751999028,168.6317292000167,,,,,,,2,0,2,0,33,0,33,0,922.9538141000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.72159230010584,922.9404603997245,922.9538141000085,922.9538141000085,922.9538141000085,922.9538141000085,923.3061819998547,j,0.34946029959246516,None,left,1,15,7,7,97,17,None,164.08747400017455,164.08796129981056,923.3068196000531,923.3202793998644,923.3202793998644,925.3440331001766,925.3440331001766,925.31951439986,166.10076679987833,166.10082169994712,925.3372013997287,925.3440331001766,925.3440331001766,926.3346044998616,stimuli/box_coin_transparent.png,167.11582960002124,167.1158751999028,926.334723399952,926.3505071997643,927.8668172000907,927.8505084998906,168.6317292000167,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
34,0,34,space,19.900584999937564,None,space,1.2240292001515627,None,168.63419009977952,j,0.619937099982053,None,None,169.2824786999263,169.2829293999821,172.2958979997784,172.29595120018348,173.31092539988458,173.31097090011463,175.8258770001121,,,,,,,2,0,2,0,34,0,34,0,927.8668172000907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.63419009977952,927.8530557998456,927.8668172000907,927.8668172000907,927.8668172000907,927.8668172000907,928.5011883997358,j,0.619937099982053,None,left,1,15,8,7,98,18,None,169.2824786999263,169.2829293999821,928.501784699969,928.5158832999878,928.5158832999878,931.5390739999712,931.5390739999712,931.5146448998712,172.2958979997784,172.29595120018348,931.5324284997769,931.5390739999712,931.5390739999712,932.5297004999593,stimuli/box_coin_transparent.png,173.31092539988458,173.31097090011463,932.5298195001669,932.5457152999006,935.0611048000865,935.0446506999433,175.8258770001121,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
35,0,35,space,19.900584999937564,None,space,1.2240292001515627,None,175.82852579979226,j,0.3169567999430001,None,None,176.17758079990745,176.1780607998371,177.6755014997907,177.6755563998595,178.68998959986493,178.69004030013457,179.68951779976487,,,,,,,2,0,2,0,35,0,35,0,935.0611048000865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.82852579979226,935.0474020000547,935.0611048000865,935.0611048000865,935.0611048000865,935.0611048000865,935.39628789993,j,0.3169567999430001,None,left,1,15,9,7,99,19,None,176.17758079990745,176.1780607998371,935.3969192998484,935.410699499771,935.410699499771,936.9184678997844,936.9184678997844,936.894242499955,177.6755014997907,177.6755563998595,936.9117284999229,936.9184678997844,936.9184678997844,937.9087646999396,stimuli/box_coin_transparent.png,178.68998959986493,178.69004030013457,937.9088881001808,937.9247014001012,938.9244220000692,938.9082971997559,179.68951779976487,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
36,0,36,space,19.900584999937564,None,space,1.2240292001515627,None,179.6919062999077,j,0.36201799986884,None,None,180.0744793000631,180.07493369979784,181.58822129992768,181.58827659999952,182.60343670006841,182.60348600009456,186.11782359983772,,,,,,,2,0,2,0,36,0,36,0,938.9244220000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.6919062999077,938.910773599986,938.9244220000692,938.9244220000692,938.9244220000692,938.9244220000692,939.2931876000948,j,0.36201799986884,None,left,1,15,10,7,100,20,None,180.0744793000631,180.07493369979784,939.2937901001424,939.307428299915,939.307428299915,940.8317490001209,940.8317490001209,940.8069635997526,181.58822129992768,181.58827659999952,940.8247493999079,940.8317490001209,940.8317490001209,941.8222103998996,stimuli/box_coin_transparent.png,182.60343670006841,182.60348600009456,941.8223342001438,941.8383145998232,945.3525386997499,945.3366030999459,186.11782359983772,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
37,0,37,space,19.900584999937564,None,space,1.2240292001515627,None,186.12035960005596,j,0.30751310009509325,None,None,186.4526474000886,186.45313209993765,188.46588419983163,188.4659186997451,189.48102700011805,189.48106139991432,190.48022180004045,,,,,,,2,0,2,0,37,0,37,0,945.3525386997499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.12035960005596,945.3392297998071,945.3525386997499,945.3525386997499,945.3525386997499,945.3525386997499,945.6713537997566,j,0.30751310009509325,None,left,1,15,11,7,101,21,None,186.4526474000886,186.45313209993765,945.6719896998256,945.6858557998203,945.6858557998203,947.7010260000825,947.7010260000825,947.6846487000585,188.46588419983163,188.4659186997451,947.6954198000021,947.7010260000825,947.7010260000825,948.6998018999584,stimuli/box_coin_transparent.png,189.48102700011805,189.48106139991432,948.6998946000822,948.715990500059,949.7157169999555,949.6990088997409,190.48022180004045,,,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
38,0,38,space,19.900584999937564,None,space,1.2240292001515627,None,190.48179870005697,j,0.3965378999710083,None,None,190.89855440007523,190.8990314998664,191.89643580000848,191.89647290017456,192.8962642000988,192.89629360008985,194.4109315997921,,,,,,,2,0,2,0,38,0,38,0,949.7157169999555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.48179870005697,949.7006505001336,949.7157169999555,949.7157169999555,949.7157169999555,949.7157169999555,950.117256199941,j,0.3965378999710083,None,left,0,15,11,7,102,21,None,190.89855440007523,190.8990314998664,950.1178958001547,950.1320560998283,950.1320560998283,951.1315454998985,951.1315454998985,951.1151990997605,191.89643580000848,191.89647290017456,951.1244417000562,951.1315454998985,951.1315454998985,952.1150464997627,stimuli/box_empty_transparent.png,192.8962642000988,192.89629360008985,952.1151270000264,952.1301945000887,953.646056199912,953.6297002001666,194.4109315997921,952.1301945000887,952.1301945000887,,,,,,,,,,,,,,,,067073,right,no,None,2025-05-27_13h18.17.007,RL_out-of-scanner,2024.2.4,59.45299681431391,2025-05-27 13h18.25.779530 -0700,
