trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
14.0,6,0.0,1.0,0.0,0.0,0.3212588001042604
15.0,6,1.0,1.0,1.0,1.0,0.3005299996584654
16.0,6,1.0,1.0,1.0,1.0,0.4136600997298956
17.0,6,1.0,1.0,1.0,1.0,1.3237843997776508
18.0,6,1.0,1.0,1.0,1.0,0.3818028001114726
19.0,6,1.0,1.0,1.0,1.0,0.4525510007515549
20.0,6,1.0,1.0,1.0,1.0,0.2633549999445677
21.0,6,1.0,1.0,1.0,1.0,0.3963619004935026
22.0,6,1.0,0.0,0.0,0.0,0.2973393993452191
23.0,6,1.0,0.0,0.0,0.0,0.2678029993548989
24.0,6,1.0,0.0,0.0,0.0,0.2817393997684121
25.0,6,0.0,0.0,1.0,1.0,0.6198618002235889
26.0,6,0.0,0.0,1.0,1.0,0.4981190003454685
27.0,6,0.0,0.0,1.0,0.0,0.5785552999004722
28.0,6,1.0,0.0,0.0,0.0,0.3744343006983399
29.0,6,0.0,0.0,1.0,1.0,0.4405986005440354
30.0,6,0.0,0.0,1.0,0.0,0.4122999999672174
31.0,6,1.0,0.0,0.0,0.0,0.2887856001034379
32.0,6,1.0,0.0,0.0,0.0,0.3749865004792809
33.0,6,0.0,0.0,1.0,1.0,0.4916265998035669
34.0,6,0.0,0.0,1.0,1.0,0.4548043999820947
35.0,6,0.0,0.0,1.0,1.0,0.3303988995030522
36.0,6,0.0,0.0,1.0,0.0,0.4330014996230602
37.0,6,1.0,0.0,0.0,0.0,0.6611363999545574
38.0,6,0.0,0.0,1.0,1.0,0.4408761002123356
39.0,6,0.0,0.0,1.0,0.0,0.3755494002252817
40.0,6,1.0,0.0,0.0,0.0,0.2957279998809099
41.0,6,0.0,0.0,1.0,1.0,0.3019786002114415
42.0,6,0.0,0.0,1.0,0.0,0.3595019998028874
43.0,6,1.0,0.0,0.0,0.0,0.341856699436903
44.0,6,,0.0,,,
45.0,6,1.0,0.0,0.0,0.0,0.2941033998504281
46.0,6,0.0,0.0,1.0,1.0,0.5493254996836185
47.0,6,0.0,0.0,1.0,1.0,0.7573660993948579
48.0,6,0.0,0.0,1.0,1.0,0.7634819997474551
49.0,6,0.0,0.0,1.0,1.0,0.5014949003234506
